URLS,Headline,Article
/business/economy/news/rmg-exports-eu-rise-12pc-jul-sep-3144441,RMG exports to EU rise 12pc in Jul-Sep,"Bangladesh's garments exports to the European Union (EU) increased by 12.43 per cent year-on-year to $4.94 billion in the first three months of the ongoing fiscal, according to data from the Export Promotion Bureau (EPB).Exports to Germany, the country's largest export market in the EU, grew by only 1.34 per cent to $1.52 billion in the July-September period while shipments to Spain and France showed 21.35 per cent and 36.72 per cent growth respectively.On the other hand, exports to Poland, one of the most promising markets, fell 24.49 per cent compared to the July-September period of fiscal 2021-22, the Bangladesh Garment Manufacturers and Exporters Association (BGMEA) said in a statement.Garment exports to the US stood at $2.01 billion in the first three months of fiscal 2022-23 with 5.13 per cent year-on-year growth, indicating a clear deceleration.At the same time, exports to the UK and Canada reached $1.19 billion and $334.65 million with 15.11 per cent and 17.40 per cent growth respectively, the BGMEA said.Meanwhile, apparel exports to non-traditional markets grew by 25.47 per cent to $1.76 billion during this year's July-September period while it was $1.43 billion at the same time previous year.Among the non-traditional markets, exports to Japan reached $320.40 million with 16.60 per cent growth while exports to India also increased significantly by 66.20 per cent to $306.39 million.However, exports to China, the UAE, South Africa and Russia declined by 3.69 per cent, 0.13 per cent, 8.71 per cent and 47.30 per cent respectively at the same time.It is clear from the data that growth is decelerating in major markets, including the US and Germany, due to the global economic turmoil and subsequent impact on retail markets, the BGMEA said.Garment shipments slowed down in recent months mainly because of the Russia-Ukraine war, for which consumers in the Europe have been suffering from high inflation, it added."
/entertainment/tv-film/news/we-lost-gem-masum-reza-masum-aziz-3145111,‘We lost a gem’: Masum Reza on Masum Aziz ,"Prolific screenwriter and playwright Masum Reza was a long-time friend and confidante of Ekushey Padak winning actor Masum Aziz. Masum Aziz unfortunately breathed his last today at 3:30 pm, at a hospital in the Capital. In a conversation with The Daily Star, the renowned playwright reminisced the wonderful memories he shared with Masum Aziz. ""I first got to know Masum Aziz through the popular drama that time named ""Somoy Osomoy"", written by Mamunur Rahsid. In this drama, he played the character of a Muhuri (clerk). His character garnered a lot of appreciation from the audience. I was impressed with his acting skills,"" said Masum Reza. Remembering the beginning of their wonderful friendship, he said, ""I was more amazed by how brilliantly he acted in the play ""Ei Deshe Ei Beshe"". Since then, we have been good friends as we work in the same industry. He also acted in a lot of my dramas.""""He last acted in my drama at a national event, which was held on December 16. Prime Minister Sheikh Hasina was also present at that event, and that drama was written and directed by me. He played the role of Puthi Pathok,"" he added.Masum Reza also mentioned that after that event, Masum Aziz's performance caught the attention of the state officials, and they started enquiring about him. Later, he got the Ekushey Padak for his contribution to acting.""I remember that he called me right after he got the award. He was very emotional. I still remember the sound of his voice that time,"" said Reza.As their names are almost the same, people often used to be confused about their names. Sharing a funny memory, he said, ""At one event, I was about to come to the stage. However, Masum Aziz bhai mistakenly announced his name instead of my name. The audience burst into laughter.""Reminiscing their last meet, Masum Reza shared, ""He was a great artiste and a singer. I last saw him a month ago. He was sick at that time. We talked about a lot of things that day. ""I am deeply hurt by his demise. We lost a gem in our country who was a good man. He will be remembered forever,"" he added. 
 "
/news/bangladesh/news/dscc-create-database-cleaners-3144696,DSCC to create database for cleaners,"Dhaka South City Corporation (DSCC) has taken a move to prepare a complete database of regular conservancy workers.DSCC will provide each of them with an identity card and prepare a database by collecting their NIDs, birth certificates, salary sheets, copies of appointment letters and phone numbers.Currently, there are 5,500 listed cleaners. The city corporation advertises the vacancies and listed workers contact them for a job.The age limit for applying for the role of a conservancy worker is 59.In the existing mechanism, many cleaners get the jobs by using fake identities. Waste collectors, who are older than 59, are also getting the jobs, taking advantage of the loopholes in the recruitment system.According to officials, around 250 cleaners had already submitted their data. The work to ensure the verification is currently ongoing.""Due to the loopholes, regular cleaning are facing a multifaceted crisis. Many use other's identity cards or fake their identities. As a result, new workers not getting jobs,"" said Marina Nazneen, DSCC regional executive director for region 1 and 7, also the chair of the committee responsible for creating the database.Meanwhile, regular cleaners have also welcomed this move.Robi Pal, a daily-waged conservancy worker in Ward-45 (Gandaria), said, ""It is indeed a very good decision. We are suffering a lot due to the lack for a proper identity card. Many of our seniors are working with juniors' identity, even after crossing their age limit.""Rahima Akhtar, another daily-waged worker in Ward-44 (Sutrapur), said, ""If it is really done, the scope of mismanagement will stop as currently many sweepers get the jobs by changing the names of their fathers or faking their identities."""
/news/bangladesh/politics/news/its-part-govt-ploy-stay-office-till-2041-3144716,It’s part of govt ploy to stay in office till 2041,"BNP yesterday alleged that the government scrapped the caretaker system with a motive to stay in office till 2041.Mirza Fakhrul Islam Alamgir, secretary general of the party, said this while addressing a discussion at a city hotel. Bangladesh Sachetan Nagorik Forum organised the discussion styled ""Election time caretaker government in current perspective"".Fakhrul said the caretaker government is not the demand of only BNP or Awami League rather it is a mechanism for bringing stability to the country's political culture.Fakhrul urged the party leaders and activists to get united and raise their voices against the government's ""misdeeds and misrules.""Referring to the Road Transport and Bridges Minister Obaidul Quader's comment that Bus Rapid Transit (BRT) project has turned into a major issue for the government, Fakhrul said, ""You (Quader) should have resigned before making such comments as your government took the project.""BNP standing committee member Abdul Moyeen Khan said it is very much possible to restore a caretaker government system. ""Constitution is not a Bible that it is not changeable. It can be changed for the necessity of the people.""He also said it is not possible to hold a free and fair election under a partisan government."
/news/bangladesh/crime-justice/news/yaba-factory-busted-ctg-woman-among-2-get-20yrs-jail-3145166,Yaba factory inside Ctg house: 3 sentenced to 20yrs in jail,"A Chattogram court today (October 17, 2022) sentenced three people, including a woman, to 20 years rigorous imprisonment in a case filed with Double Mooring police station for turning their house into a yaba factory in the city's Beparipara area in 2017.In the same case, the court also sentenced another person to six years in jail, reports our Chattogram staff correspondent.Nargis Akhter, judge of 5th additional metropolitan session judge's court, handed down the verdict after the court found them guilty beyond doubt crossing all the records and witnesses.The convicts are Shaymal Majumdar, Md Mamum Hossen alias Mamun, Md Ayesha Siddique and Abdullah Al Aman. Among them Shaymal, Mamun and Ayesha were awarded 20 years of jail while Aman was sentenced to six-year of jail, said bench assistant of the court Farid Ahmed.Farid told The Daily Star that the court awarded 14 years of jail to the trio under Narcotics Control Act -1990's section 1990 (1) and fined them Tk 10,000 each, in default of which they have to suffer six more months in jail.The court also sentenced them to six years more under section 20 of Narcotics Control Act 1990 and fined Tk 5,000 each, in default, to suffer three months more in jail, said Farid.Aman was fined Tk 5,000, in default, to languish, three months more in jail,"" he added.According to the case statement the members of Detectives of Chittagong Metropolitan Police (CMP) had busted a yaba factory and arrested four persons including the woman from a flat in Chittagong city's Beparipara area under Double Mooring Police station on December 27, 2017.During the drive, 2.5 lakh yaba pills, raw materials enough to make around 10 lakh yaba pills, two yaba-making machines and four moulds were recovered from the flat.Later, Inspector Md Kamruzzaman filed a case accusing the four with the double mooring police station in the following day. Police later pressed charges in this case implicating the four."
/sports/football/news/neymar-lands-spain-attend-trial-3144906,Neymar lands in Spain to attend trial,"Paris St Germain and Brazil soccer star Neymar Jr. and eight others go on trial in Barcelona on Monday charged with fraud and corruption over the player's transfer to Barcelona from Santos in 2013.Neymar and his father landed in Spain early on Monday morning and hopped in a van towards downtown Barcelona after the football player took the time to sign an autograph for a fan at the city's airport, a Reuters witness said.Spanish prosecutors are seeking a two-year prison term and a 10 million euro ($9.8 million) fine for Neymar. They are also seeking a five-year jail term for former Barca president Sandro Rosell and an 8.4 million euro fine for the club.The case centres on the claim made by Brazilian investment firm DIS, which owned 40% of the rights to Neymar when he was at Santos, that it lost out on its rightful cut from the player's transfer because the value of the deal was understated.DIS has demanded a much heavier five-year jail term for Neymar, fines worth 149 million euros in total, and for the player to be disqualified from playing for the length of any sentence handed down by the judge.Along with Neymar, 30 - who is expected to be at the court on Monday morning - the defendants include his parents, representatives of the two clubs, former Barca presidents Josep Maria Bartomeu and Rosell, and former Santos president Odilio Rodrigues.The court has ordered all to attend at 10:00am (0800 GMT) on Monday.""Neymar, with the connivance of his parents and the boards of directors of Barcelona and Santos, betrayed the trust of my clients,"" DIS lawyer Paulo Nasser told a news conference in Barcelona on Thursday.""The real cost of the transaction (between Santos and Barcelona) was 82 million euros, and only 17 million appeared as the official transfer,"" Nasser said.He said that Neymar was also not sold to the highest bidder, as there were other clubs that offered up to 60 million euros for his services.All the defendants have previously denied several times any wrongdoing.Law firm Baker McKenzie, who is defending Neymar and his family, said in a statement that they will argue that the Spanish courts ""lack jurisdiction to prosecute the Neymar family"" because the transfer involved a Brazilian national in Brazil.Neymar, a key member of the Brazil team that will be heading to the World Cup in Qatar next month, lost an appeal over the case in Spain's High Court in 2017, clearing the way for the trial.It was unclear if Neymar would be asked to stay for the whole hearing, which is expected to last seven days.Neymar was crucial to PSG's victory against arch-rival Olympique de Marseille on Sunday evening, scoring the only goal of the match. The team will face Ajaccio on Friday in Ligue 1, before hosting Maccabi Haifa in a Champions League game on Oct. 25.On Monday afternoon the court is due to hear from André Cury, Barca's former point man in Brazil, whose statement and details on the negotiations over the player are expected to be key for the case.
 "
/business/economy/news/lafargeholcim-posts-higher-profit-jul-sep-quarter-3144616,LafargeHolcim posts higher profit in Jul-Sep quarter,"LafargeHolcim Bangladesh Limited's profit rose 21 per cent year-on-year to Tk 113.81 crore in the third quarter of 2022. The multinational cement manufacturer raked in Tk 94.07 crore in profit in the July-September quarter of 2021.Its consolidated earnings per share (EPS) were Tk 0.98 in the July-September period as against Tk 0.81 during the same quarter last year, according to the un-audited financial statements of the company.Consolidated EPS was Tk 2.85 in the January-September period, up from Tk 2.66 during the nine-month period in 2021.LafargeHolcim's consolidated net operating cash flow per share, however, slipped to Tk 3.28 in January-September from Tk 3.65 reported during the identical period in 2021.Consolidated net asset value per share was Tk 15.99 on September 30 and Tk 17.04 on December 31.Shares of LafargeHolcim were down 3.90 per cent at Tk 69 on the Dhaka Stock Exchange yesterday.  "
/sports/cricket/news/stunning-start-3144501,A stunning start,"Sri Lanka's T20 World Cup campaign got off to a disastrous start on Sunday as the former champions crashed to a 55-run defeat by Namibia in Geelong.Arriving as surprise Asia Cup champions, Sri Lanka had hoped to make an early statement against the African associate side in front of thousands of expectant supporters on a sun-bathed afternoon at Kardinia Park.Instead, it was Namibia soaking up their finest international win a year after storming into the Super 12s at the last World Cup in the United Arab Emirates.Bowled out for 108 after chasing 164 for victory, the 2014 champions Sri Lanka can afford no slip-ups in their qualifying matches against United Arab Emirates on Tuesday and the Netherlands on Thursday.All-rounder Jan Frylinck was man-of-the-match, top-scoring with 44 from 28 balls as Namibia put on a respectable total on a drop-in wicket.He then picked up the wickets of Dhananjaya de Silva (12) and captain Dasun Shanaka (29) with his left-arm pace.""I'm a little bit speechless at the moment, what we've just achieved is above what we thought we could do,"" said Frylinck.""Now I'm just very excited at this point in time.""Myself and JJ (Smit) got us to a competitive total and the bowlers just stepped up and it was unbelievable.""Sri Lanka crashed to 21 for three and their chase was all but over when Shanaka fell for 29, his team still 76 runs short with three wickets in hand.""I think the surface played really well but the execution was not there when it comes to their bowling,"" said Shanaka.""Once we lost three wickets in the powerplay, we were out of the game ... We've got a good team but it's all about the process.""When we're chasing 160 we need (the top order) to kick in. And the bowlers need to hit the right areas.""Meanwhile, in the second match of the day, led by Bas de Leede, Netherlands edged out the United Arab Emirates by three wickets in a tense low-scoring match.Skipper Scott Edwards stood unbeaten on 16 as the Netherlands chased down their target of 112 with one ball to spare.UAE pace spearhead Junaid Siddique returned figures of 3-24 and put the opposition in trouble with two wickets in the 14th over but Edwards held his nerve to get his team off to a win in round one.De Leede, an all-rounder who is a pace bowler, led the charge with his three wickets to keep down the UAE to 111-8."
/health/disease/coronavirus/events-who/deaths-infections/news/1-covid-19-death-389-cases-recorded-24hrs-3145096,"1 Covid-19 death, 389 cases recorded in 24hrs","One person died from Covid-19 in 24 hours till 8:00 am today (October 17, 2022), said a press release issued by the Directorate General of Health Services (DGHS).With this, the total number of deaths from Covid-19 is currently 29,402 in Bangladesh and the death rate stands at 1.45 percent.At least 389 new coronavirus cases were recorded during this period.The daily positivity rate is 6.92 percent while the total positivity rate stands at 13.60 percent.With the new infections, the total number of cases rose to 20,32,832, the release added.A total of 5,625 samples were tested across the country during this period.At least 644 Covid-19 patients have recovered within this time. The total number of recoveries now stand at 19,74,852 and the recovery rate at 97.15 percent, said the release.The deceased was a male and aged between 71-80 years old."
/news/world/news/92-refugees-found-greek-turkish-border-3144576,92 refugees found on Greek-Turkish border,"Ninety-two migrants were found almost naked and bruised after allegedly being forced across the Evros river from Turkey into Greece, Athens said yesterday.EU border agency Frontex confirmed to AFP the arrival of the group in circumstances which the Greek ministry for civil protection said sent out an ""inhuman image.""""The Frontex officers reported that the migrants were found almost naked and some of them with visible injuries,"" said Paulina Bakula, spokeswoman for the organisation.Bakula, speaking from Frontex's Warsaw HQ, said Frontex officers worked with Greek authorities to provide the migrants -- mainly Afghans and Syrians -- with immediate assistance.She added the organisation had informed the agency's fundamental rights officer of a potential rights violation.Greek minister for civil protection, Takis Theodorikakos, accused Turkey of ""instrumentalising illegal immigration"" in the latest of a series of recriminations on migration between the neighbours.Theodorikakos told Skai television many of the migrants had told Frontex that ""three Turkish army vehicles had transferred them"" to the river which acts as a natural border.Ankara denied any responsibility and Interior Minister Ismail Catakli called on Greece to stop what in a tweet he termed its ""manipulations and dishonesty.""Greek minister for migration and asylum, Notis Mitarachi, had Saturday described the incident as a ""shame on civilisation.""Athens regularly faces -- and denies - accusations from NGOs and media as having on many occasions sought illegally to push migrants back to Turkey, sometimes using force.Last month, Turkish President Recep Tayyip Erdogan used a UN address to accuse Greece of transforming the Aegean Sea into a ""cemetery"" with ""oppressive policies"" on immigration."
