URLS,Headline,Article
/news/bangladesh/news/not-bothered-it-3140496,Not bothered by it,"Chief Election Commissioner Kazi Habibul Awal yesterday said the issue of shifting all services relating NID cards from the Election Commission to the home ministry was solely a government matter. The government is going to give the job of issuing national identity (NID) cards to the home ministry, taking away the responsibility from the EC.On Monday, the cabinet approved in principle the draft of the National Identity Registration Act-2022 on conditions that some of its provisions would be reviewed and some sections of the existing law would be added to it unchanged.""If the NID jobs goes to anyone... this is not our [EC's] matter. This is matter of the government, parliament and state. We are not bothered about it,"" Habibul said.""Voter list will remain with us… the Election Commission will have a transparent voter list. We will conduct the election with the voter list. We will not worry about NID,"" he added.Currently, NID-related services are being provided under the EC, which has developed the NID database containing information on over 100 million citizens aged above 18.The NID services include issuing secure national identity cards to citizens, administering all related activities, including maintaining a national citizen registration database and delivering identity verification services to qualified public and private organisations."
/sports/news/nazmul-invited-brazilian-club-trial-3141076,Nazmul invited by Brazilian club for trial,"Nazmul Hossain Akando, one of the four footballers who had a month-long training in Brazil in 2019 under the scholarship of the country's Youth and Sports Ministry, has recently been invited by Salto FC for a trial.Salto, playing the Under-20 competition in Sao Paulo, requested the consulate general of Brazil embassy to issue a three-month visa for Nazmul after verifying the supporting documents.""From his arrival until the last day, he [Nazmul] will be hosted in our facilities and it will be Salto FC's responsibility to provide food, lodging, and medical assistance if needed,"" the invitation letter stated.The 20-year-old, who is involved in the trial camp of Mohammedan SC, informed that a Brazilian coach is helping him to get into the training facilities in Sao Paulo but he has to bear the airfare.""So far, I know there will be a two-month trial starting from November ahead of the U-20 competition, which will begin in January,"" said Nazmul, adding that he received the invitation letter on September 6.""We have sent his invitation letter to the Brazil Embassy in Dhaka today [Wednesday]. After checking everything, the Embassy will let us know in two to three days that how they can assist Nazmul,"" the BFF executive Hasan Mahmud told The Daily Star today.Previously in 2013, Hemanta Vincent Biswas had gone for a trial at Dutch outfits FC Twente."
/news/bangladesh/politics/news/ec-meeting-sps-dcs-indicates-fair-election-not-possible-under-al-3141086,"“EC meeting with SPs, DCs indicates fair election not possible under AL”","BNP Secretary General Mirza Fakhrul Islam Alamgir today (October 12, 2022) while criticising the Election Commission's meeting with deputy commissioner and superintendents of police said, ""The DCs and SPs are not listening to EC. They (DCs and SPs) are listening to Sheikh Hasina's direction which indicates that free and fair election is not possible under the government without a caretaker government.""""Sanction was issued on Rapid Action Battalion but it (sanction) should have been imposed on AL government as Rab was taking part in extrajudicial killings, disappearance, murder and killing following the directives of the government…,"" Fakhrul said while addressing BNP's first divisional meeting as the chief guest in Chattogram city's Polo Ground field in Tigerpass area this evening.The rally is the first of 10 rallies, to be organised by the party in different divisions protesting the price hike of essentials and fuel oil, and killings of four leaders of the BNP and its associate bodies in recent months, reports our Chattogram staff correspondent.BNP standing Committee member Amir Khasru Mahmud Chowdhury and Goyeshwar Chandra Roy also spoke at the rally, among others."
/business/organisation-news/press-releases/news/diu-chairman-dr-md-sabur-khan-received-the-award-world-book-records-3140776,DIU Chairman Dr Md. Sabur Khan received the Award of “World Book of Records”,"Dr Md. Sabur Khan, Chairman, Daffodil International University (DIU) and Daffodil Family received the Award of 'World Book of Records"" today on October 10, 2022, for outstanding performance and contribution to the Education and ICT Sector of Bangladesh. World Book of Records is a UK-based organisation that certifies, verifies and records extraordinary achievements around the world.In this regard, Daffodil International University organised an award Receiving Ceremony for the World Book of Records at the International Conference Hall of Daffodil International University at Daffodil Smart City, Ashulia, Dhaka. Mr. Md. Jashim Uddin, President, Federation of Bangladesh Chamber of Commerce and Industry (FBCCI) was present as the chief guest while Mr Mostafa Azad Chowdhury Babu was present as the special guest in the program Dr Diwakar Sukul, Global President of World Book of Records joined the event by video conference and President of the Bangladesh section of World Book of Records Raoman Smitha joined physically in the program.Presided over by Prof. Dr M Lutfar Rahman, Vice Chancellor, Daffodil International University, the program was also addressed by Dr Md. Sabur Khan, Founder and Chairman of Daffodil International University, Professor Dr S M Mahabub Ul haque Mazumder, Pro Vice Chancellor, Mr Mominul Haque Mazumder, Treasurer, Mr Mohammad Nuruzzaman, Chief Executive Officer of Daffodil Family.  "
/news/bangladesh/news/ru-researchers-develop-five-new-banana-varieties-3140486,RU researchers develop five new banana varieties,"Researchers of Department of Biochemistry and Molecular Biology of Rajshahi University have developed at least five advanced varieties of banana.The new varieties were named as Mehersagar, Rongilasagor, Grand Nain, Sofri, and Agnissor.RU Vice-Chancellor Prof Golam Sabbir Sattar handed over seedlings of the new varieties among the farmers in an event held at the department yesterday.Prof Rezaul Karim and Prof Md Anwar Hossain jointly invented these banana varieties through tissue culture in the Plant Molecular Biotechnology Lab of the department in last one and a half years.These bananas are nutritious and free of any virus, fungus and bacteria, Prof Anwar Hossain told this correspondent."
/entertainment/music/news/pragata-naoha-returns-new-single-omanush-3140831,Pragata Naoha returns with new single ‘Omanush’,"Pragata Naoha is one of the most promising, up and coming, Bangladeshi musicians. She has already earned many accolades with some of her songs. Her hit singles ""Kaalo"" and ""The Graduation Song"" were much appreciated by fans. The song ""Kaalo"", along with its music video, also won the 'Best Song' award in the New York Cinematography Awards.Currently, the artiste is staying in Winnipeg to pursue her education. Recently, she released her latest hit-single, ""Omanush"", on Spotify. The singer-guitarist has been teasing this song on her social media for quite some time now, and it was finally on October 9 that she would drop the track for all of her adoring fans.She also teased the music video for the song on both her Instagram and official YouTube page.""Omanush"" is a wonderful, heart-wrenching ballad that will get your head swaying gently, as you become absorbed in Pragata's wonderful vocals. The best part about the song is definitely how all of the different vocal portions come together to form one melody.The song is available on all streaming platforms."
/news/world/usa/news/imf-cuts-2023-global-growth-outlook-3140331,IMF cuts 2023 global growth outlook,"Global growth is expected to slow further next year, the IMF said yesterday, downgrading its forecasts as countries grapple with the fallout from Russia's invasion of Ukraine, spiralling cost of living and economic downturns.The world economy has been dealt multiple blows, with war in Ukraine driving up food and energy prices following the coronavirus outbreak while soaring costs and rising interest rates threaten to reverberate around the globe.""This year's shocks will re-open economic wounds that were only partially healed post-pandemic,"" said International Monetary Fund economic counsellor Pierre-Olivier Gourinchas in a blog post accompanying the fund's latest World Economic Outlook.More than a third of the global economy is headed for contraction this year or next, and the three biggest economies –- the United States, European Union and China –- will continue to stall, he warned.""The worst is yet to come and, for many people 2023 will feel like a recession,"" said Gourinchas.In its report, the IMF trimmed its 2023 global GDP forecast to 2.7 percent, 0.2 points down from July expectations. Its world growth forecast for this year remains unchanged at 3.2 percent.The global growth profile is its ""weakest"" since 2001, apart from during the global financial crisis and the worst of the pandemic, said the IMF.This reflects slowdowns for the biggest economies, including a US GDP contraction in the first half of 2022 and virus lockdowns in China on top of a property market crisis.A key factor behind the slowdown is a shift in policy as central banks try to bring down soaring inflation, with higher interest rates starting to take the heat out of domestic demand.Growing price pressures are the most immediate threat to prosperity, said Gourinchas in the report, adding that central banks are now ""laser-focused on restoring price stability"".Global inflation is expected to peak at 9.5 percent this year before dropping to 4.1 percent by 2024.But misjudging the persistence of inflation could prove detrimental to future macroeconomic stability, he warned, ""by gravely undermining the hard-won credibility of central banks.""While current challenges do not mean a large downturn is inevitable, the fund also warned many low-income countries are either in, or close to debt distress.Progress toward debt restructurings for the hardest-hit is needed to avoid a wave of sovereign debt crisis. ""Time may soon be running out,"" said Gourinchas.The IMF has cut forecasts for the two biggest economies, United States and China, as well.US economic growth is pegged at 1.6 percent this year, 0.7 points below the fund's July forecast, due to an unexpected contraction this year.""Declining real disposable income continues to eat into consumer demand, and higher interest rates are taking an important toll on spending,"" the IMF said.The Federal Reserve has been raising interest rates aggressively to tamp down surging inflation, which is slowing economic activity. And the central bank has said more increases are likely to come.A slowdown in the Euro area is expected to deepen next year, said the IMF, and growth in China is projected to hit its lowest rate in decades -- apart from during the initial coronavirus outbreak.China's economy is expected to grow 3.2 percent this year, slightly lower than originally forecast.The fund cautioned that a worsening of China's property sector slump could spill over to the domestic banking sector and weigh heavily on growth."
/environment/wild-life/news/wild-bird-hunter-jailed-6-months-nilphamari-3141116,Wild bird hunter jailed for 6 months in Nilphamari,"A mobile court in Nilphamari has sentenced a wild bird hunter to six months in jail for poaching wild birds.The convict has been identified as Abul Hossain, 50, son of Abdur Rahman of Chilahati village of Bhogdaburi union of Domar upazila, reports our local correspondent quoting Ramij Alam, upazila nirbahi officer of the upazila who led the mobile court.According to the details of the incident, a number of wild bird hunters from nearby villages led by Abul Hossain had been hunting birds for a long time in different places.After hunting birds, they used to sell those at high prices, damaging the environment and biodiversity, the UNO said.Today, the poachers along with captured birds gathered at the house of Abul Hosain.On information, UNO Ramij conducted a mobile court at the house and rescued two birds from them and sentenced Abul to six months jail under Wildlife Conservation Act and fined him Tk 1,000.The UNO added that they released the rescued birds to Choto Rauta forest with the help of upazila livestock and forest departments.The convict Abul Hossain was sent to Nilphamari jail this afternoon, said one of the Sub-Inspectors Hamidul Islam who assisted the drive."
/sports/news/further-experiments-store-3140606,Further experiments in store?,"Sridharan Sriram, Bangladesh men's T20 cricket team's technical consultant, pointed to experiments being part and parcel as the team approaches the World Cup despite stating the core of the team for the mega event is established. Sriram also mentioned that all efforts will be extended to Shakib Al Hasan to ensure it becomes 'his team', galvanised by the skipper's ability to keep the environment calm.As Bangladesh take on New Zealand today in Christchurch, they do so while knowing that a defeat would throw them out of contention for a spot in the final. Both Pakistan and New Zealand have two wins while the Tigers, who have lost both their games so far, have two more matches to go.Shakib, who missed the first match of the tournament, having been rested due to fatigue, will have to pull up his socks to get his team's confidence up before the upcoming assignments. Members of the Bangladesh team huddled around their skipper yesterday at Lincoln as Shakib tried to instil messages on a plan of action.Bangladesh have, so far, failed in their experiments with make-shift openers from both ends as Sabbir Rahman was dropped and Najmul Hossain Shanto took his place in the playing eleven during the last match on October 9 against New Zealand. Using make-shift openers is not unheard of but the profiles being used as openers did not bear fruit from a tactical sense and Sriram opined more experiments will be made. It is at the top where Bangladesh have failed to grasp the tempo which saw them struggle to cope, and it remains to be seen if the management decides on keeping Mehedi Hasan Miraz as opener.Sriram found plenty of positives so far and wanted to keep learning about the players' ability to carry out different roles.""I think we want to keep experimenting by giving people different roles and different challenges. We keep learning about them. There has been a lot of improvement shown. The middle-order has shown a lot of improvement.""Middle-order with Shakib coming back becomes very strong. Afif [Hossain], Liton [Das], once they get going, we will have a very formidable batting line-up,"" he added.Why Shakib has chosen to come down the order remains unclear but there is a need to find solidity at the top. It will be interesting to see whether the skipper now comes further up the order to be able to dictate the innings better.Sriram mentioned that it is in fact Shakib's team and the skipper has 'clear plans' on how to get into the right mould ahead of the World Cup. From that point of view, even if Bangladesh do not make the final, they have the scope to improve on their plans and Shakib holds the key to what the team can offer.""Shakib is very calm. In international cricket we are bound to have ups and lows. I think we got to get steady through the ups and lows. Shakib has been brilliantly keeping this environment. He is taking the boys out, he is always chatting with them. He has very clear plans on how he wants to take his team forward. He has all our support. We just want him to let him run the team. It's his team and we will support him from all ends,"" Sriram said.""We got the core squad that is really going to do well in the future and we look forward to the World Cup,"" he added as the team still looks for a firm footing in the T20I format."
/opinion/views/the-shores-injustice/news/robbed-wages-stolen-livelihoods-3141126,"Robbed wages, stolen livelihoods","""We go overseas to earn, but our money is being stolen. We need to do something about this."" – Bijaya Sreshtha, Nepali returnee migrant worker and activist""We need a break from the cycle of exploitation (of wage theft) and the silence associated with it."" – Kortornilo Farny, Thai migrant activist""Wage is the property of workers; we need to create a system for them to reclaim their unpaid dues.""– Sister Lizzy, Indian activistThese statements were made at a conference on access to justice for migrant workers held in Kuala Lumpur on October 2-4. The event was convened by Migrant Forum in Asia to take stock of the Wage Theft campaign. Launched in June 2020 by a large coalition of civil society organisations and trade unions in the Asian region, the Wage Theft campaign aims ""to establish an 'Urgent Justice Mechanism' in addressing the plight of millions of migrant workers whose wages have been unjustly withheld by their employers."" Wage theft is the total or partial non-payment of a worker's remuneration, earned through the provision of labour services, as stipulated in a written or non-written employment contract. It also includes payment below the minimum wage, non-payment of overtime, non-payment of contractually owed benefits, non-negotiated reduction of salaries, and retention of dues upon one's contract termination. However, the phenomenon of wage theft is not restricted to these indicators only. Deduction from wages under the pretext of insurance, medical examination, transport costs, skills training and the like is quite common as well. In many instances, workers are promised higher wages but are made to sign a second set of documents upon arrival in the destination countries, often in languages that migrants do not understand. This subjects them to be contractually paid less than what was promised to them. Unauthorised deduction of wages in the guise of imposing penalty to the workers is also common. In many instances, the quality of food and the standard of accommodation are not commensurate with the amount that is deducted from their wages. All these amount to wage theft.One of the major forms of wage exploitation takes place when domestic workers are made to work for long hours (without being paid overtime) and also made to work for the relatives or friends of the employers. Instances are replete when workers are brought under the visit visa and denied wages even though they are made to work during that period. There have been cases when employers or agents paid less than the due wages when they transferred the payment directly to the relatives of the workers in their origin countries. The long drawn stagnancy in basic salary is a major factor for migrants receiving meagre end-service benefits as the package in most cases is tied to the basic salary received. Cases are also rampant in which employers illegally deduct the amount they pay to recruitment agencies to procure workers, from their wages. Often, the amount might be equivalent to three to four months' wages of a worker. The increasing engagement of mega-employment companies that supply migrant workers to third-party employers, often big companies, and government agencies in the destination countries has become a major source of wage exploitation. Huge segments of workers' wages (allegedly up to 50 percent in cases) are usurped by these mega-companies that essentially work as labour contractors, while companies that benefit from the services of these workers refuse to take any responsibility for that. The false promise of remitting unpaid wages made by the employers after a worker leaves the country of employment is yet another form of wage theft. When Covid 19 was at peak, millions of migrant workers were robbed off their unpaid wages and entitlements. The countries of destination have thus far not taken any initiative to make their employers pay due wages to the deprived workers – neither has it been an issue of concern for the countries of origin. Instances are not uncommon where employers hold the travel and identity documents of the workers and force them to continue to work even after the end of the contract period. These workers have little option but to comply as they are threatened that their arrear wages and end-service benefits will not be cleared if they do not comply. Under such circumstances, with their status becoming irregular, they become virtually bonded to their employers. Likewise, workers are often subjected to forced return before the expiration of their contracts. This enables their employers not to pay their end-service benefits and return travel costs.Migrant workers are not spared of being robbed of their wages and due entitlements even after their death. The claims of ""natural causes"" of deaths are often far from the truth. The use of the term ""natural cause"" frees the employers from paying compensations for workplace accidents and other responsibilities, and there is little scope for the deceased migrants' families to lodge claims and complaints. The prohibitive legal costs associated with lodging such complaints or claims act as a huge deterrence. Imposing taxes on the compensations is yet another form of wage theft for workers and their families. What migrant workers experienced during the peak of Covid-19 across the globe has shed light on this largely ignored plight of the vulnerable workforce. In their fixation to harness remittances, the origin countries did not show much interest in their migrant workforce's lack of access to justice in the destination countries. Surely, they would be interested in the issue if someone could work out the potential increase in the volume of remittances – given the workers were not deprived of their due wages. As Prof Binod Khadria of Jawaharlal Nehru University argued, the damage done due to wage theft is not limited to the migrant workers, but the nation as a whole. ""Wage theft is an assault on the concerned country's GDP,"" he observed. Lauding the launch of the Wage Theft campaign, the World Bank economist and remittance expert Dilip Ratha stated that if portable pensions and social security benefits can be worked out between states, the international community should talk about access to portable justice. Further reinforcing the argument, Ragunath Kesavan of the Human Rights Commission of Malaysia observed that if national courts can adapt to changed circumstances and make room for virtual hearing for commercial cases, employment matters could be taken up by them. Highlighting the severe limitations of the current system, William Gois of Migrant Forum in Asia said in most jurisdictions, migrants lose their residency as soon as their jobs are terminated. How can one pursue their case when they are not allowed to stay, and in the rare cases that they are, they do not have the permission to work? Likewise, while lodging complaints may be free of charge in some jurisdictions, preparing documents for cases requires a lawyer's service, which is expensive. The reticence of employers to be present at the court or honour its decisions and the inability of the court to execute its decisions are the gaping holes in the existing system, Gois noted. Pablo Ceriani of the UN Committee on Migrant Workers called for building firewalls to ensure that workers are protected under the labour law independent of their immigration status. Ryszard Cholewinski of the International Labour Organization (ILO) underscored the need for setting up fast-track alternative dispute resolution mechanisms for small claims, and protection for complainants and whistleblowers against retaliation. Covid-19 has exposed the acute vulnerability of Asian migrant workers, particularly their lack of access to justice in destination countries. The power imbalance between the employers and the workers, and the absence of an enabling environment of freedom of association and the right to organise, reinforced by indifference of the authorities of both the countries of origin and destination, have created a situation of systemic injustice. It is time the states took meaningful measures to protect the goose that lays the golden eggs. Dr CR Abrar is an academic and human rights expert.
"
