URLS,Headline,Article
/entertainment/tv-film/news/pori-moni-get-song-gift-her-birthday-3147861,Pori Moni to get a song as a gift for her birthday,"Dhallywood actress Pori Moni is well known for throwing some of the most fabulous birthday parties, mostly during her own birthday on October 24. This time, her birthday is special, because she will be cutting the cake with her beloved son, Rajya.Not only this, the stunning actress is receiving a song as a gift on her birthday from the director, Abu Raihan Jewel. He is releasing the song ""Tui Ki Amay Valobasis"", voiced by singer Imran on her birthday.The song is penned by Sarif Al Din and composed by Nazir Mahamud. It will be used in the film ""Adventure of Sundarban"" starring Pori Moni and Siam Ahmed in the lead roles.""The film will be released next year. Before this, the first song of the film will be released on the birthday of Pori Moni as a token of love from the team,"" said Jewel to The Daily Star.The government grant-winning film ""Adventure of Sundarban"" is based on Dr Muhammad Zafar Iqbal's novel ""Ratuler Raat, Ratuler Din"". The film also features Shahidul Alam Sachchu, Azad Abul Kalam, Monira Mithu, Kochi Khandakar and Ashish Khandakar, among others."
/entertainment/theatre-arts/news/turongomi-repertory-dance-theatre-join-indonesia-international-culture-festival-2022-3147576,Turongomi Repertory Dance Theatre to join Indonesia International Culture Festival 2022,"Turongomi Repertory Dance Theatre will join the prestigious ""Indonesia International Culture Festival 2022"" in Indonesia from October 22-30.The festival is one of the largest gatherings of dance professionals in the world, organised by the government of Indonesia, said a media release Wednesday.Pooja Sengupta, the artistic director of Turongomi, will represent Bangladesh at the festival. She will also conduct a workshop and talk about the Bangladeshi Aroti dance. She will also take part in the popular Bandung Art Festival 2022 in Jawa.Recently, Pooja represented Bangladesh at the Sustainable Development Goals UNESCO Resili-Art Festival in Manila, the Philippines in April 2022.Later this year in July, Turongomi took part in the Daegu Colorful Festival, one of the largest dance parades in the world.Since its inception in 2014, Turongomi has been working with the motto of establishing the signature style of Bangladeshi dance in the international arena and achieving professionalism in the dance scenario of Bangladesh.Turongomi School of dance, a sister concern of Turongomi Repertory Dance Theatre, became a member of the International Dance Council of UNESCO along with Pooja herself, in 2019.Pooja received the Noorul Quader Entrepreneur award in 2018 for establishing Turongomi."
/news/bangladesh/crime-justice/news/2-chhatra-odhikar-parishad-leaders-placed-remand-over-attack-bcl-men-3147821,2 Chhatra Odhikar Parishad leaders placed on remand over “attack” on BCL men,"A Dhaka court today (October 20, 2022) placed two of 24 Bangladesh Chhatra Odhikar Parishad members, including its DU unit president Akhter Hossain, on a one-day remand each in an attempted murder case filed by a Chhatra League leader.The other person sent on remand is Chhatra Odhikar Parishad's General Secretary Md Akram Hossain. The court also rejected remand and bail prayers sought for the 22 in the same case.Dhaka Additional Chief Metropolitan Magistrate passed the order after Sub-Inspector Md Golam Hossain Khan of Shahbagh Police Station, also the investigation officer of the case, appeled for a senday-day remand.In the forwarding report, the IO said all the 24 accused, including several unnamed people assaulted the complainants and their associates.Moreover, the accused threatened them while leaving the place of occurrence. That is why they need to be remanded to find out correct names and addresses of other fugitives responsible for carrying out the attacks, he added.Defence, however, submitted separate petitions, seeking bail along with cancellation of the remand prayers on grounds that their clients were allegedly attacked by BCL men mercilessly.But the victims, who were supposed to file cases against the actual attackers, were instead sued, arrested, and sent to jail, the lawyer of the accused said.Upon hearing both the sides, the magistrate turned the defence pleas and placed Akhter and Akram on a one-day remand for quizzing about the incident. The rest 22 were sent to jail after rejecting both the remand and bail petitions.The court fixed October 25, for hearing on a seven-day remand prayer in another attempted murder case filed by another BCL man.On October 11, another Dhaka court rejected the bail petitions submitted by the accused, who said they were attacked by Chhatra League men on the Dhaka University campus on October 7.Nazim Uddin, organising secretary of BCL, and its activist Aminur Rahman filed the two attempt-to-murder cases at Shahbagh Police Station, accusing 25 named and 140-150 unnamed people.On the day of the attack on October 7, police detained 24 of the accused from Dhaka Medical College Hospital and other nearby areas in connection with the incident.Among the detainees were several who were receiving treatment for their injuries from the attack."
/business/economy/news/misuse-industrial-plots-spotted-rajshahi-bscic-3147371,Misuse of industrial plots spotted at Rajshahi BSCIC,"Abdul Malek was allocated a plot inside an industrial estate of the Bangladesh Small and Cottage Industries Corporation (BSCIC) in Rajshahi back in the 1970s.Since then, he has managed to lease an additional six plots totalling 18,000 square feet in area to expand his food, textile and dying units, the latter two of which deal with producing Rajshahi silk.It was not always smooth sailing for Malek though as his business began to crumble when the comparatively pricey Rajshahi silk started to lose out to cheaper alternatives in the 1980s.In order to survive, he handed over one of his plots to a fellow businessperson, and closed his textile and dying factories while continuing with his food industry in a small scale.However, Malek's luck turned around when he happened to become general secretary of the BSCIC Industry Owners Association.He allegedly started misusing his authority to illegally sub-let industrial plots, at least one of which was used to establish a light engineering workshop.In addition, he has been using a plot as a residence with his family, which goes against regulations in this regard.Malek is not alone though as earlier this year, authorities of the BSCIC industrial estate in Rajshahi found that at least 14 other businesspeople have been using their plots for residential purposes or renting them out illegally for the past three decades.Upon being warned thrice, nine of those businesspeople eventually moved away but the remaining five, including Malek, have never paid any heed.The five units that continue to flaunt rules are: Keramat Rice Mills, Raj Metal industries, Rasa Bakery and Shamim Engineering Workshop.""They [the five industrialists] want to stay at the estate at any cost and argue they have no alternative,"" Zafar Wazed, deputy general manager of the Rajshahi BSCIC said.Wazed was head of the committee that spotted the illegal activities of plot owners for the first time in the last 35 years.He said their investigation revealed that the estate was developed in 1962 mainly focusing on the thriving silk businesses.""Authorities insisted that businesspeople who receive these industrial plots engage in the silk businesses,"" he said.Later, when the situation changed and business methods were transformed, many plot owners failed to adapt and ultimately succumbed to bankruptcy, Wazed added.On the other hand, Malek has other views.""The BSCIC authorities collect a yearly service charge of Tk 3,500 for each 1,000 square feet but they don't provide any service,"" he said.Asked about his illegal residence at the industrial plot, Malek said he is staying there for security reasons.""Incidents of theft are occurring almost every night due to the lack of security,"" he added.However, BSCIC officials says there should be no plea for flouting the rules as most plot owners are abide by them.Some other plot owners also reported various crises at the estate, including mismanagement, and said that industries there cannot not grow due to the lack of facilities.For example, there is no boundary wall at the estate while most roads are damaged and the drainage system is in dire condition.Besides, uninterrupted power supply remains a challenge while the gas supply is costly, making it difficult for industry owners to maintain a low production cost.Industries at the Rajshahi industrial estate have long been demanding a separate power line but to no avail, and several industries have had to manage gas connections on their own initiative.Most factories are not applying for gas connections considering the high connection costs and so, they demand the installation of a common gas pipeline to reduce this expense.Liaqat Ali, president of the Rajshahi BSCIC Industry Owners' Association, said the transportation of raw materials is another problem due to the lack of direct railway, waterway or air cargo facilities.""We have been raising our demands in different forums for a long time but we don't see any improvement,"" he added.Rajshahi BSCIC Deputy General Manager Wazed said the authorities have started implementing some development projects to improve the roads, drainage and other facilities.As the demand for industrial plots has increased, the authorities have initiatives to identify sick projects, providing them support and handing over vacant plots to promising entrepreneurs, BSCIC officials said.Keramat Rice Mills was allotted two plots in the 1970s but after the introduction of auto rice mills in the late 1990s, older units like this one have stopped operations.When its owner Keramat Ali died, his nine inheritors started living at the plots instead of doing any industrial production.Later when the BSCIC authorities sent them notices, they stopped staying at the plots but rented them out to three other families who installed oil, chanachur and plastic factories in a small scale.BSCIC officials said they have proposed cancelling the plot allotments to those who have been violating rules despite repeated notices.A decision on the proposal is likely to come in a couple of weeks, they added."
/health/disease/news/dengue-cases-27000-mark-crossed-7-die-24-hours-3147276,"Dengue cases: 27,000-mark crossed; 7 die in 24 hours","At least seven dengue patients died and 864 others were admitted to different hospitals across the country in 24 hours preceding 8:00am yesterday.With the new cases, the total number of dengue infections crossed the 27,000-mark this year, which is the third-highest yearly total of dengue cases since the first outbreak of the disease was reported in Bangladesh in 2000.The total number of dengue cases now stands at 27,802, including 7,739 recorded outside Dhaka, according to the Directorate General of Health Services.Meanwhile, the total number of deaths this year rose to 106, which is the second-highest yearly deaths since 2000.Of the 106, 62 died in Dhaka, 22 in Cox's Bazar, 12 in Chattogram, five in Barishal, two in Khulna, and one each in Narsingdi, Mymensingh and Feni.A total of 23,612 patients have recovered thus far.Some 3,227 dengue patients, including 1,079 from outside Dhaka, are still undergoing treatment at hospitals.Experts have urged the authorities concerned to immediately conduct extensive drives to identify clusters of Aedes mosquitoes."
/news/bangladesh/news/btrc-draft-rules-ott-govt-given-indemnity-its-actions-3147256,BTRC draft rules on OTT: Govt given indemnity for its actions,"The final draft of BTRC's regulations for digital, social media, and OTT platforms allows the government to order individuals to take down content, empowers it to order social media companies to block content, and grants it indemnity for its actions under the law.The government can issue such orders if the content threatens the ""unity, integrity, defence, security, or sovereignty of Bangladesh, [and its] friendly relations with foreign states"" or ""is against the Liberation War of Bangladesh, the spirit of the Liberation War, the Father of the Nation, the national anthem, or the national flag"".In addition, such orders can be made if the content ""threatens the secrecy of the government"" or ""creates unrest or disorder or deteriorates the law and order situation"" or ""threatens public order"".The final draft was submitted yesterday before the High Court, through its lawyer Khandaker Reza-E-Raquib, in compliance with a directive the court issued on June 13.From the get-go, the draft regulations had made it illegal to host content that can be deemed anti-state, and the final draft too upholds that, and in such situations the government can ask ""intermediaries"" to remove or block access to these content within 72 hours.The draft defines ""intermediaries"" as any person who on behalf of another ""receives, stores or transmits electronic records or provides any service with respect to such records"". This includes telecom service providers, network service providers, internet service providers, social media firms, web hosting services, search engines, online payment sites, and online markets.The final draft empowers the government to issue take-down orders to individuals or entities, within or outside of Bangladesh.If the order is not complied with, Bangladesh Telecommunication Regulatory Commission (BTRC) could order access to the content be blocked.All these provisions are also applicable for ""publishers of news and current affairs content or a publisher of an online curated content"".While granting the government indemnity, the draft states, ""If any person is affected by any order or instruction issued under the provisions of this regulation [...] in good faith, then he may not file any suit for compensation against the minister or an employee of the government, or the chairman, other commissioners, or any officer, employee or consultant of the commission.""The draft regulation did not define ""in good faith"".It also states that the commission will not be liable for any loss or damage incurred by stakeholders.The final draft of the regulation states that all intermediaries must keep a team on the ground to liaise with law enforcement round the clock and coordinate with the BTRC to ensure compliance with the regulation.All intermediaries providing such content must be registered, and the registration depends on their adherence to these regulations, and the commission harbours the power to revoke or deny registration. All registrations are valid for five years at a stretch.The latest draft kept intact provisions for fines if the regulations were violated but removed the ceilings that were mentioned in the previous drafts. Instead, it just added that the ""fine should not be excessive"".Speaking at a meeting at the home ministry, chief of the cabinet committee on law and order and Liberation War Affairs Minister AKM Mozammel Haque said the government was preparing to clamp down on rumours being spread from abroad.""Such cyber criminals can't be controlled as they all live overseas. We will be examining how they can be identified and how steps can be taken against them,"" he said.In July 2020, Supreme Court lawyer Md Tanvir Ahmed submitted a writ petition to the HC saying that several over-the-top (OTT) platforms contain questionable and obscene content and films from Bangladesh and India that cause moral degradation of people.The HC bench of Justice JBM Hassan and Justice Razik-Al-Jalil fixed November 29 for passing any further order on this matter. On that day, the Ministry of Information too will be submitting an updated regulation on OTT platforms."
/business/news/adopt-no-electricity-no-pay-policy-now-cpd-urges-govt-3147651,"Adopt ‘no electricity no pay’ policy now, CPD urges govt","The government should take no electricity no pay policy now, said Khondaker Golam Moazzem, research director of the Centre for Policy Dialogue (CPD).He spoke in a media briefing on slowdown in global economy and challenges for Bangladesh, organised by the CPD at its office in Dhaka today.The measures the government have taken are right but not adequate, he added.""Most of the measures are short-term although we are in a mid- and long-term crisis.""Countries are banning exports to ensure their domestic availability and contain prices, he said.So, ensuring adequate foreign currencies will not be enough as the country may be hit by a shortage of food, Moazzem said.The current crisis such as high food prices may exacerbate poverty and may increase employment crisis in the country, he said.The government should now go for cost saving and production that creates employment, said Fahmida Khatun, executive director of the CPD.At the event, the CPD suggested that the government should form a committee comprising representatives from various ministries, including Prime Minister's Office, finance ministry, other state agencies and non-state actors, to ease the growing economic crisis.Such a committee is needed for consistent policy making, said the local think-tank.The committee should monitor key correlates and trends, make required policy advise and take necessary actions, it said.It is not the time to be stubborn, the CPD said.It is also urgent to revisit and revise the minimum wages of workers in all industries immediately, it said.The civil society body also suggested that Bangladesh Bank should now refrain from selling foreign currency to contain foreign exchange reserves.It recommended introducing floating exchange rates instead of multiple rates to manage the external account better."
/sports/cricket/news/mugdho-drives-rangpur-victory-3147526,Mugdho drives Rangpur to victory,"Rangpur Division's bowlers took advantage of the conditions to help their side to their first win in the ongoing National Cricket League in their second-round match against Chattogram Division at the Sher-e-Bangla National Cricket Stadium today. Meanwhile, Sylhet Division and Rajshahi Division were in strong positions at stumps on the third day of their respective matches.Rangpur's Mukidul Islam Mugdho followed up his four-wicket haul in the first innings with three for 41 in the second as Chattogram were skittled for 199. Carrying on from an overnight score of 126 for six after skipper Irfan Shukkur had provided resistance on day two, Mugdho picked up the left-hander early in the morning for 67.Tanbir Hayder (36) and Nasir Hossain's (45) 74-run stand for the fourth-wicket then saw Rangpur coast to a seven-wicket win.At the BSKP, Sylhet were in a strong position after pacer Tanzim Hasan Sakib bagged a fifer to bowl Dhaka Division out for 256 before opener Imtiaz Hossain's unbeaten 42 saw them reach stumps at 110 for three, needing 108 runs on the last day.Mushfiqur Rahim added just two to his overnight score of 108 as Rajshahi were bowled out for 366. Unbeaten fifties from Marshall Ayub and Zahiduzzaman saw Dhaka Metro reach 191 for four at close, still trailing by 41 runs.At the Sheikh Kamal International Cricket Stadium in Cox's Bazar, Mohammad Ashraful remained unbeaten on 55 off 206 deliveries during a patient knock, supported by Sohag Gazi's unbeaten 64 as Barishal Division reached 195 for four, leading by 230 runs against Khulna Division."
/business/organisation-news/press-releases/news/berger-rewards-club-members-children-who-excelled-national-exams-3147601,Berger rewards club members’ children who excelled in national exams,"Berger Paints Bangladesh Ltd (BPBL) has recently organised an annual award-giving ceremony for the children of its Club Supreme and Somporko Club members who achieved Golden GPA 5 in their HSC and SSC examinations as a part of the clubs' activities. The event was held on recently, at Berger Corporate Office. A total of six students were awarded crest, certificate, prize money, and books at the event– Afrin Jahan Chowdhury (HSC), Mahmudul Hasan (HSC), Labiba Tasnim (HSC), Fariha Tabassum (HSC), Abrar Shajid (SSC), and Zinat Sultana Tajri (HSC). On behalf of Berger, Rupali Chowdhury, Managing Director; Md Mohsin Habib Chowdhury, Chief Sales & Marketing Officer; Tanzeen Ferdous Alam, Chief Marketing Officer; A K M Sadeque Newaj, Chief Business Officer & A M M Fazlur Rashid, Head- Channel Engagement, Marketing were present at the reception event. "
/life-living/food-recipes/news/sensational-japanese-food-experience-yatai-uttara-3147771,"Sensational Japanese food experience at Yatai, Uttara","The newest food sensation, located in the lively neighborhood of Uttara, Yatai offers a variety of Japanese, Pan Asian and Korean cuisine — all under one roof! Commencing their venture from 17 June, 2022, Yatai has made its mark significantly in the food scene in only three months.Upon our entrance, we were moved by the classy decor illuminating a beautiful colour combination around the place. They had a mini book-shelf, a live kitchen and an angelic wall (literally). Overall, the premises looked cosy but conventional at the same time; enumerating a picturesque view for both formal office lunches or just a casual hang out with friends.""The initial response really surprised us. We were optimistic but did not expect such overwhelmingly positive feedback; that too, without involving influencer marketing or anything of that sort. I guess that is because satisfying quality and customer service is what everyone seeks at the end of the day, it is the best form of marketing,"" shared Tanjir Rahman Arnob, the owner of the restaurant.Arnob is an MBA graduate from North South University who began his journey with Yatai (a word for shop stand in Japanese) in Rajshahi. He chose the distant area of Rajshahi instead of the bustling Dhaka city then, as he identified the market gap for many job holders who reside there but are not accommodated with the right place to dine in. Over time, Yatai emerged victorious there and finally made itself a new home in the capital.Our feast began with the serving of colourful Maki Rolls as appetizers: Volcano, California, Fried Prawns, Chicken Teriyaki and much more — all prepared in front of our eyes in the live kitchen. The rolls tasted delish, given that the chefs tried to incorporate a hint of local taste in the dish; delivering a perfect blend of spices, sweet and savoury. Next was the tummy-filling Classic Bento Box — consisting of all items that a bento usually offers. Starting from rice, chicken nanban, tempuras, katsu chicken, etc. accompanied by flavourful honey mustard and soya sauce — all arranged together. Although the tempuras seemed a little under-fried as per our taste, the other items provided in the bento box were top notch; both in times of quality and quantity. Also, the menu exhibited other varieties of soup, dumplings and bento boxes too:  seafood, supreme and Yatai special that we have plans of endeavouring in our next visits. ""I realized the Bangladeshi youth is versatile. They will try to adapt to anything new that we offer them at affordable prices,"" added Arnob.Next, the bill came in with the pre-ordered seasonal fresh fruit juices, energizing our bloated tummies to a great extent. Indeed, what Arnob said was true. The youth is actually happy to try new food at reasonable prices, as the total bill amounted to around Tk 1800-2000 for a fulfilling meal for two, including palatable sushi items (which are usually so pricey elsewhere in the capital).Finally, as we were done with our shares of the aesthetic photo session, we stood up to leave. Just then, a voice echoed behind our backs.""Ma'am, please wait. Here's a complimentary dessert for you! A gesture for our loyal customers, as we hope for you to be.""We felt like happy children on cloud nine as we devoured the creamy, smoking brownie topped with vanilla ice-cream as a finish to our amazing experience at Yatai."
