URLS,Headline,Article
/health/disease/coronavirus/events-who/deaths-infections/news/no-covid-19-death-24hrs-positivity-rate-587-3148556,"No Covid-19 death in 24hrs, positivity rate 5.87%","No Covid-19 death was reported in 24 hours till 8 am today (October 21, 2022), said a press release issued by the Directorate General of Health Services (DGHS).The total number of Covid-19 deaths in the country remains at 29,411 and the death rate is 1.45 percent.At least 216 new infections from Covid-19 were recorded in the 24 hours. The total number of cases rose to 20,33,878, added the release.The current positivity rate is 5.87 percent while the total positivity rate stands at 13.59 percent, said the press release.A total of 3,680 samples were tested across the country during this period.At least 688 patients recovered from Covid-19 during the period. The total number of recoveries now stands at 19,76,973 and the recovery rate at 97.2 percent, added the release."
/middle-east/news/masha-aminis-death-family-rejects-official-medical-report-3148406,Masha Amini’s death: Family rejects official medical report,"Lawyers for Mahsa Amini's family have rejected an official Iranian medical report that found her death was not caused by beatings, they said in comments published yesterday. Amini, 22, died on September 16, three days after falling into a coma following her arrest in Tehran by the morality police for allegedly breaching the Islamic republic's strict dress code for women. Last month, Amini's family filed a complaint against the police who arrested her."
/sports/football/news/messis-reaction-interviewers-tears-goes-viral-3148506,Messi’s reaction to interviewer’s tears goes viral,"Lionel Messi's reaction during an interview is making waves on social media.In an interview with Pablo Giralt for DirecTV, Lionel Messi admitted that as a result of the enthusiasm of the Argentine fans to win a new World Cup 'it is difficult to be calm'. ""We are always considered the best, we are always considered candidates,"" Messi remarked.The interviewer could not help but break down in tears at being able to meet Messi. During the last moments of the interview, Giralt took the opportunity to express his appreciation for the footballer from Rosario: ""The only thing I wish you is that you be very happy, that you always do very well in life because you deserve it.""While the interviewer was crying, Messi seemed both mesmerised and nervous as an awkward smile spread across his face. ""I never thought that I would be lucky enough to accompany you with my story, with my love for your career. I thank you with all my heart,"" Giralt said. .@giraltpablo got emotional interviewing Messipic.twitter.com/2JdMvwpRH9— All About Argentina (@AlbicelesteTalk) October 21, 2022Messi thanked him and said: ""I am excited to be able to reach people. I know that there are many people in Argentina and in the world, who have always supported me, they admired me both for football and for the person I am. I am also grateful for the love I got.""Messi also talked about his chances of playing the next World Cup.Asked later about the possibility of playing in the next World Cup in 2026, he was honest: ""I am already lucky enough to be able to be in this World Cup, which catches me at 35 years old. We have to be realists. Today I feel well physically. We will see what comes up so that I can continue ""."
/news/bangladesh/crime-justice/news/man-detained-pregnant-wifes-murder-3148206,Man detained for pregnant wife’s murder,"Police yesterday detained a rickshaw-puller over the murder of his pregnant wife in Mymensingh's Phulbari upazila.Four-month pregnant Rozina Khatun, 30, wife of detainee Anwarul Islam, was hacked to death allegedly during a feud with her husband yesterday morning, said Abdullah Al Mamun, OC of Phulpur Police Station, quoting neighbours.Police recovered the body and sent it to Mymensingh Medical College Hospital for autopsy.No case has been filed yet, he added."
/entertainment/tv-film/news/mehzeb-chowdhury-pioneer-criminology-savant-films-3147896,"Mehzeb Chowdhury – pioneer in criminology, savant in films ","Mehzeb Chowdhury is best known for his invention of MABMAT, a Mars Rover-like invention that aids crime scene analysis which modernised the field. However, the Bangladesh-origin prodigy is also a member of the British Academy of Film and Television Arts (BAFTA's) 'The Connect' programme for his contribution to the British film industry as a cinematographer and screenwriter.Recently, he and two fellow BAFTA members made the South Asian Film, Television and Arts Collective (SAFTAC), a vivid community of South Asian talents who help each other. The multi-talented Mehzeb, who is also a musician, author, and painter, talked to The Daily Star over the phone for an interview.""In my teens, I idolised Leonardo da Vinci, who was an inventor, painter, sculptor, and an engineer. I was fascinated by all his talents, and a few years later, I worked on my repertoire of skills"".  Mehzeb came to UK to take the bar exam in 2010, and then went back to Bangladesh to work at a law firm for two years. In 2012, he went to Durham University to do Masters in Criminology and Criminal justice. Although he had been leading a wonderful life in Bangladesh pursuing law and sports journalism, his artistic brilliance received 'wings' when he arrived in the UK.""I was intrigued by the world of criminology when I started reading ""The Little Sister"" by Raymond Chandler in 2000. This book captured by my imagination for detective stories and a sprout of 'forensic science' started growing in my heart,"" he said. ""At that time, the popularity of 'CSI' was at its peak, I was engrossed by the crime scene investigation in the show.""The now 'Doctor' Mehzeb works as an Assistant Professor of Policing at Northumbria University.Mehzeb's greatest invention was heralded in 2016 when he developed MABMAT. However, he does not actually have any engineering experience at all.""I was inspired by the Mars Rover, that I saw on one of NASA's channels. It immediately struck me – a similar invention can actually be used in the crime scene!"" Mehzeb used acronyms from his parents' initials to make the name 'MAMBAT'.In 2017, Mehzeb worked as a cinematographer for the feature film 'Redemption', directed by Edward Collier.Thanks to his invention, the artiste caught the attention of BAFTA, when he became the only cinematographer in the Northeast to be included in the in the 2019/20 Crew directory. Mehzeb has now been accepted into the (BAFTA) Connect programme, for his contribution to British film industry.""I got into filmmaking when I was doing my PHD at Durham University -- we have a strong film society established at the premises.  We made a couple of short films which did quite well at the film festival circuit. We managed to get into prestigious film festivals like Sundance Collab and Sundance TV and thus when I applied to BAFTA crew programme, which gave me the opportunity to be mentored by Linus Sandgren, who was the cinematographer for ""La La Land"" and ""First Man"", he said.""Around 2021, I started doing screenwriting, among which some projects premiered at Raindance Film Festival. ""Remind me Yesterday"" won the best sci-fi film at Berlin Film Festival and also secured the second spot at the Raindance festival. It was directed by Aleksandra Czenczek. I also worked with director Michaela Moir for ""Downtime"", which was showcased at numerous festivals as well. The sort of fanfare around the two movies cemented my portfolio and thus when the time for BAFTA connect programme came, I was selected. This gave me a good recognition of the work that I have been trying to do for the last 6 years,"" added the young inventor.Mehzeb is writing the screenplay for his debut feature film, which focuses on a dystopian, futuristic setting. He wants to hire hero of South Asian as the main lead as there is negligible representation of them in Hollywood.""In the past, I wanted to be an actor but when I got into this industry, I realised that representation really matters. I really want younger people to look at cinemas and think that they could be that person. I started an organisation with two of my fellow BAFTA crew members Haresh Patel and Shawn Basheer, called South Asian Film Television and Arts Collective (SAFTAC). We are all founding directors, and we have been able to do some amazing works representing South Asian creatives interest in UK and USA,"" he mentioned. SAFTAC now has over 1000 members.Mehzeb had been recognised for almost everything that he has done, but he has reservations about his own paintings.""In the last couple of years, I have got emails and messages about people wanting to buy my art. My target is to create two canvases at the end of the year. The template has always been Leonardo, and I will never be a good painter that he is. I want to give social messages through my paintings which touch upon themes like racism, and the subjugation of women in Afghanistan,"" he added.Mehzeb has also formed a band called 'Megalithic' along with his Irish friend Alex McDonell. The album centres around a mixture of genres including indie rock pop to metal. They were featured on a website called Emerging Indie Bands, and a 50-year-old French Heavy Metal magazine."
/opinion/views/news/space-the-final-frontier-superpower-rivalry-3148591,Is space the final frontier of superpower rivalry?,"The Hollywood film The Martian (2015, 20th Century Fox) is an inspiring story of how collaboration in space can help everyone. A crewed mission to Mars leaves the planet in a hurry to avoid an imminent storm, mistakenly leaving behind one of their astronauts Mark Watney. Back on earth, mission control considers him dead, only to find that Watney has survived by sheer ingenuity. NASA plans to detour another mission to rescue Watney. But it is too risky, and time is running out. The Chinese National Space Administration (CNSA) scientists are also watching the situation. Their till then classified booster rocket can help bring Watney back and they offer to do so. After a highly complex manoeuvre and intense happy-ending drama à la Hollywood, Watney returns.But such collaborations between the two space powers can happen only in movies because Americans enacted a law in 2011 to stop just that. Republican Congressman Frank Wolf introduced a bill to bar NASA and all other American agencies from working with Chinese organisations. The bill, known as the Wolf Amendment, practically blocks all avenues of collaboration between the two most active space players. The battle for economic, technological, and geopolitical superiority has thus gone to space. In the International Space Station (ISS), Washington has deliberately excluded Beijing where hundreds of astronauts from 19 nations including Moscow have participated.However, instead of stalling, such exclusions have only persuaded Beijing to build its own space station, the Tiangong, which is scheduled for completion this year. The plan for ISS is decommissioning in 2024, and if the US and its partners do not extend its life, Tiangong may become the only crewed outpost in orbit. China has invited all nations to join it, but the Wolf Amendment will bar NASA astronauts from doing so even if they want to.China is a late entrant in the space race. It put the first satellite into orbit in 1970 after which there wasn't much progress for a long time. It has, however, caught up and in the past 10 years, launched more than two hundred crewed and uncrewed spaceships. In December 2020, it sent an uncrewed mission, Chang'e 5, to the Moon to collect rock samples from a site not visited by any other nation before. China's progress in space has so far been stunning, which General John Raymond, chief of space operations of the US Space Force has summarised as ""from zero to 60 really quick."" China also completed its own satellite navigation system BeiDou in 2020, offering complete global navigation service like America's GPS, Europe's Galileo, and Russia's GNSS. On January 2, 2019, China landed a space probe on the dark side of the moon, which no other nation has done yet. In July, China's first successful interplanetary mission completed mapping the Red Planet a little over a year after its arrival.China's fast-progressing space technology has raised concerns that it can be used as a weapon against enemy satellites. Space technology is inherently dual-purpose and can power low-end reversible jammers, direct energy weapons such as lasers, and direct-ascent kinetic missiles which can destroy any satellite in orbit. Judging from the developments so far, it is quite likely that China already owns such weapons for use in a conflict. Fuelling such speculations further, China destroyed a defunct weather satellite with a missile in 2007 producing a large amount of space debris. Last year, its researchers successfully tested an anti-satellite robotic device, which can produce a time-controlled, steady explosion with little or no debris.All these unmissably point to how China's space technology is leapfrogging and may soon catch up with the Americans, though not all experts agree. Until now the USA is ahead of China in the space race and is likely to remain so in the coming years. Despite China sending more rockets in 2021, America's total number of satellites and payload capacities in orbit far exceeds those of China. The other advantage Washington enjoys over Beijing is the active role played by a thriving commercial space industry, such as SpaceX and Blue Origin (SpaceX provides internet to Ukraine's forces and Iranian protesters).These facts are, however, of little comfort to Washington as it, along with its allies, is trying to stall or at least slowdown Beijing's progress in every possible way. In 2020, SSC Space Australia (a subsidiary of Swedish Space Corporation) declared that it won't extend the contract for China to use its space tracking station in Western Australia. Beijing, however, has already made alternative arrangements with another such station in Kiribati.The most recent battle in the space war is being fought on the moon, as both nations plan to set up lunar bases for long-term settlements and resource exploitation. In August, NASA's Artemis 3 and CNSA'a Chang'e-7 missions released their lists of potential landing sites only to find that some of them overlap. How they come to an agreement on this issue is yet to be seen.Will it be possible for Washington to stall Beijing's progress in space technology? Is cooperation a more pragmatic choice than competition? Will Washington remove the legal bars that prevent cooperation? Given the successive American administrations' policies towards China (Obama's China containment policy, Trump's trade war, and Biden's chip war), presently that seems unlikely. Meanwhile, China continues its space odyssey as Tiangong's final module is ready to blast off.Dr Sayeed Ahmed is a consulting engineer and the CEO of Bayside Analytix, a technology-focused strategy and management consulting organisation."
/sports/cricket/news/tigers-first-opponent-unveiled-netherlands-qualify-3148031,Tigers’ first opponent unveiled as Netherlands qualify,"With the Group A qualification saga coming to end yesterday, Bangladesh can start analysing the Netherlands as the Tigers are set to begin their T20 World Cup campaign against the Dutch side on 24th October in Hobart.Despite falling short by 16 runs against Sri Lanka, the Dutch cemented their place in the Super 12s as runners-up behind the Lankans, courtesy of UAE downing Namibia by seven runs in the second and final match of the day on Thursday.The results mean that Bangladesh, who were scheduled to face the Group A runners-up in their tournament opener, will meet Netherlands after six years following the two sides' T20 World Cup affair in Dharamsala in 2016, where the Tigers rode on Tamim Iqbal's 58-ball 83 to edge their counterparts by eight runs in the preliminary round of the mega event.Moving on to Group B proceedings, West Indies take on Ireland, while the evening match will see Zimbabwe face Scotland. As all four teams are tied on two points, the equation is simple as the respective winners of today's games ensure a Super 12 spot.However, if bad weather spoils both games, Zimbabwe and Scotland would go through based on superior net run-rates over West Indies and Ireland.So far, the two-time champions West Indies managed to down Zimbabwe to keep their qualification hopes alive following a shell-shocking defeat to Scotland. The Caribbeans are yet to produce a polished performance, struggling to live up to the tag of T20 specialists and lacking firepower that the big hitters promise.Against Ireland, Windies are in for a tough hurdle as the Irish have momentum on their back as they are fresh off a remarkable turnaround against the Scottish, where Curtis Campher and George Dockrell rose from the ashes to stage a match-winning stand when all hope seemed lost.Meanwhile, Scotland, despite their death-bowling misfiring against Ireland, would not feel demoralised against a spirited Zimbabwe. The game promises to be a cracker as the two sides have demonstrated sparks of fine form across all departments. SCORES IN BRIEF
Sri Lanka vs Netherlands
Sri Lanka: 162 for six in 20 overs (Mendis 79, Asalanka 31; van Meekeren 2-25, de Leede 2-31)
Netherlands: 146 for nine in 20 overs ( O'Dowd 71*, Edwards 21; Hasaranga 3-28, Theekshana 2-32)
Result: Sri Lanka won by 16 runs.
Player-of -the-match: Kusal Mendis.
UAE vs Namibia
UAE: 148 for three in 20 overs (Waseem 50, Rizwan 43*, Hameed 25; Shikongo 1-8, Scholtz 1-22)
Namibia: 141 for eight in 20 overs (Wiese 55, Trumpelmann 25; Hameed 2-17, Zahoor 2-20, 1-16 Waseem)
Result: UAE won by seven runs. Player-of -the-match: Muhammad Waseem.
Sri Lanka vs NetherlandsSri Lanka: 162 for six in 20 overs (Mendis 79, Asalanka 31; van Meekeren 2-25, de Leede 2-31)Netherlands: 146 for nine in 20 overs ( O'Dowd 71*, Edwards 21; Hasaranga 3-28, Theekshana 2-32)Result: Sri Lanka won by 16 runs.Player-of -the-match: Kusal Mendis.UAE vs NamibiaUAE: 148 for three in 20 overs (Waseem 50, Rizwan 43*, Hameed 25; Shikongo 1-8, Scholtz 1-22)Namibia: 141 for eight in 20 overs (Wiese 55, Trumpelmann 25; Hameed 2-17, Zahoor 2-20, 1-16 Waseem)Result: UAE won by seven runs. Player-of -the-match: Muhammad Waseem."
/news/asia/india/news/modi-promises-1m-govt-jobs-elections-loom-3148426,Modi promises 1m govt  jobs as elections loom,"Indian Prime Minister Narendra Modi's office said yesterday he would launch a drive this weekend to give government jobs to 1 million people, starting with 75,000 immediate appointments, as he tries to tackle criticism of widespread unemployment.Joblessness in the country of 1.4 billion people has stayed around 7% for months - something that the opposition has regularly pointed out in the run-up to elections in several states starting next month.The announcement comes a day after India's Congress party elected Mallikarjun Kharge its new chief hoping to revive its flagging fortunes with a new leader after losing two general elections.Modi's office said the 75,000 new recruits would join 38 ministries or departments of the federal government at various levels of seniority.""As per the directions of the prime minister, all ministries and departments are working towards filling up existing vacancies against sanctioned posts in mission mode,"" it said.It was not immediately clear if it meant there were 1 million vacancies in government departments, or if some jobs would be created.The aim is to fill up the posts by September next year, Modi said in June on Twitter.Modi stormed to power in 2014 promising to create millions of jobs, but the economy has not grown fast enough to accommodate some 12 million people joining the labour force each year, a number that is rising."
/news/bangladesh/accidents-fires/news/2-students-drown-joypurhat-3148196,2 students drown in Joypurhat,"Two bodies were recovered by divers of the Fire Service and Civil Defence from a river in Joypurhat yesterday.The dead Sanjit Kumar, 22, a degree student at Open University, and Tanmay Tazak, 16, a 10th grader at Joypurhat Kashia Bari High School, both residents of Rail Colony, drowned on Wednesday afternoon after they went to immerse the idol of Hindu Goddess Kali with 11 others at Choto Jamuna river.Locals tried to rescue them after they went missing. ""After the locals informed us, we conducted our own search and found the bodies at 10:00am yesterday,"" said Shawkat Ali, director of Joypurhat fire service."
/business/economy/news/aman-feeds-profit-plunges-6679pc-3148326,Aman Feed’s profit plunges 66.79pc,"Aman Feed Limited's net profit declined by 66.79 per cent year-on-year to Tk 11.02 crore in the year that ended on June 30, due to an increase in the cost of goods sold and financial expenses. The net profit stood at Tk 33.12 crore a year earlier.Thus, Aman Feed reported earnings per share of Tk 0.84 in 2021-22, down from Tk 2.53 in 2020-21.The cost of goods sold rose by 48.54 per cent and financial expenses went up by 35.61 per cent because of the considerable increase in the price of raw materials, said Aman Feed in a filing on the Dhaka Stock Exchange (DSE) yesterday. The net asset value per share stood at Tk 32.52 in the last financial year, slightly up from Tk 32.23 in 2020-21.The net operating cash flow per share rose to Tk 0.82 from Tk 0.16, led by the rise in the prices of finished goods and collection from customers.The board of directors recommended a 10 per cent cash dividend for general shareholders for 2021-22. The cash dividend to be payable to the general shareholders will be Tk 4.81 crore. Shares of Aman Feed closed 0.30 per cent lower at Tk 33.50 on the DSE yesterday. "
