URLS,Headline,Article
/business/news/western-marine-shipyards-profit-declines-3145771,Western Marine Shipyard's profit declines ,"Western Marine Shipyard Limited's profit declined in the July-September quarter of 2021 compared to a year ago. Earnings per share were Tk 0.02 for July-September of  2021 against Tk 0.03 in the identical period in 2020, according to the unaudited financial statements of the ship manufacturer and exporter.Net operating cash flow per share was Tk 0.17 in July-September of 2021, down from Tk 0.20 in the first quarter of 2020. Net asset value per share was Tk 22.65 on September 30, 2021 and Tk 23.40 on June 30, 2021."
/life-living/travel/news/tourists-leaving-bandarban-amid-drives-against-militants-3145886,Tourists leaving Bandarban amid anti-militant drive,"Tourists have started leaving Bandarban amid ongoing drives against militants and criminals today, a day after local administration imposed a temporary ban on tourism in Ruma and Rowangchhari upazilas from this (October 18, 2022) morning.The administration has also discouraged tourists to travel to Thanchi and Alikadam upazilas amid security operations of the joint forces in the bordering areas of Ruma and Rowangchhari.The military was joined by the members of the Rapid Action Battalion in the drive as the security officials were conducting extensive searches in the surrounding villages.Military helicopters of the security forces were also patrolling the areas.This morning, tourists-carrying vehicles heading for Thanchi had been sent back to Bandarban Sadar upazila from Milanchari Police Outpost, said Md Kamal Hossain, general secretary of Bandarban Micro-jeep-Mahendra Owner's Cooperative Association. The tourists are only allowed to visit Meghla and Nilachal Tourism spots in the hilly town, he said.Most of the hotels were vacant and bookings have been cancelled after the ban, said the hotel owners in Bandarban.Authorities of the Hotel Hilton and the Hotel Hill View said those who came to stay this morning have cancelled their plans and some headed toward Cox's Bazar.A group of 70 people this morning were supposed to check-in at the Sairu Hill Resort at Thanchi, but they could not reach as the Thanchi road was blocked, Mir Atiqur Rahman, deputy manager of the luxury residential complex, told UNB. ""A group of 40 people also checked out in the morning, so the resort is empty now,"" he said.Md Tariqul Islam, superintendent of police in Bandarban, said the movement of the tourists was being prohibited or discouraged by the orders of the higher authorities. "
/news/bangladesh/news/five-jailed-lifting-sand-jamuna-3145476,Five jailed for lifting sand from Jamuna,"A mobile court yesterday sentenced five people to seven days imprisonment on charges of lifting sand from Jamuna river illegally in Bhuapur upazila.The court also seized a sand carrying vessel and dredger. Executive Magistrate Ishrat Jahan, also upazila nirbahi officer in Bhuanpur, led the drive.The arrestees are Ramjan Mondol and Razzak Sheikh of Bhuanpur, Rifat Fakir and Masud Miah of Kishorganj, and Razzak Bepari of Narayanganj.""Drive against illegal sand lifting will continue,"" said the official.   "
/business/economy/opinion/news/correcting-course-accelerate-poverty-reduction-3145851,Correcting course to accelerate poverty reduction,"On End Poverty Day this year, it's hard to find cause for celebration.  The Covid-19 pandemic triggered a historic setback, pushing 70 million people into extreme poverty in 2020 – the largest one-year increase in three decades. The war in Ukraine deepened the global economic slowdown, which is now in its steepest decline following a post-recession recovery since 1970. At this rate, nearly 7 per cent of the world's population – almost 600 million people – will still be struggling in extreme poverty in 2030.  Whilst the picture is sobering, it is a wake-up call for us to think and act to correct course. It's important to remember that many of the development challenges we face today did not start with the pandemic.Riding on the momentum to build back better, it's a good time to review deficiencies of past policies and underinvestment.   We must correct course now across a comprehensive range of policies and step-up global cooperation for a lasting recovery to move towards green, resilient, and inclusive development. In any crisis, it is the poor that are hit hardest. According to the latest World Bank analysis, the poorest people bore the steepest costs of the Covid-19 pandemic: income losses averaged 4 per cent for the poorest 40 per cent, double the losses of the wealthiest 20 per cent of the income distribution.  It is the poor who do not have the resources to cope.During the pandemic, strong fiscal policy measures did help to protect poor and vulnerable people, but poor countries were less successful than rich countries. With less to spend, low- and lower-middle income economies offset barely a quarter of the impact on poverty.What may be even more worrying are the long-term consequences of multiple overlapping crises, which could worsen poverty in the near future if we do not accelerate action.  Losses in learning and human capital, as well as climate change are among the most critical.Losses in Learning and human capital: As a result of prolonged school closures and shocks to household incomes during the pandemic, learning poverty has increased by a third in low- and middle-income countries. This means that an estimated 70 per cent of 10-year-olds are unable to understand a simple written text.Today's students could lose 10 per cent of their future average annual earnings as a result. Youth have also suffered a loss in human capital, in terms of both skills and jobs. Short-term declines in youth employment can lead to more frequent unemployment spells, lower future wages, and increased social unrest. Beyond reducing incomes, the decline in human capital will lead to lower productivity and less inclusion for decades to come, hindering growth, increasing poverty and inequality.These trends can be reversed if countries act quickly and decisively, guided by evidence on what works. We must keep schools open, assess students and match instruction to their levels, streamline the curriculum and focus on foundations - especially literacy, numeracy, and core socioemotional skills.And we need to create a national political commitment for learning recovery, guided by credible measurement of learning. We must not forget to invest in girls' education – which may well be the highest-return investment available in the developing world.Climate change: The climate crisis is already here, and it could push an additional 132 million people into poverty by 2030.  The adverse consequences of climate change—water scarcity, crop failure, food insecurity, economic shocks, migration, and displacement— can multiply threats by exacerbating conflict, reducing economic opportunities and social cohesion, as well as straining public institutions.We need to make sure that climate is integrated into development and ensure a well-managed 'just' transition towards clean energy sources in a way that protects people, communities, and the environment.  Developing countries face a triple penalty – they pay more to provide electricity services; they are locked out of economical clean energy projects; and they are locked-in to fossil fuel projects with high and volatile variable costs. We will need impactful programs and projects, adequate public policies, and significantly increased funding from multiple sources. Countries need to also invest in adaptation and resilience.A resilient recovery will depend on a wide range of policies, including fiscal reforms that reorient spending away from subsidies toward support targeted to poor and vulnerable groups, and improvements in efficiency and efficacy.  Prioritizing long-term growth requires appropriate investments in crisis readiness, too. Covi-19 showed us how progress achieved over decades can vanish overnight when such readiness is lacking.Public investments that support long-run development, such as investments in human capital of young people or investments in infrastructure as well as research and development can have a positive impact on growth, inequality and poverty decades later.We must respond to current challenges in ways that do not further impoverish the poor today and focus on creating opportunities that they can enjoy tomorrow.The author is the managing director of development policy and partnerships of the World Bank"
/news/bangladesh/news/still-clueless-why-ive-been-sent-retirement-3145261,Still clueless why I’ve been sent into retirement,"Clueless about the reasons behind his forced retirement, the immediate past information secretary, Mokbul Hossain, said he was not given any chance to defend himself.""Even a death row convict gets an opportunity to defend himself … I would have been happy if I had known the reasons for my forced retirement,"" he said in an emotion-choked voice, wiping away tears with a paper napkin.While working in his office at the Secretariat on Sunday, Mokbul learnt that he had been sent into retirement in ""public interest"". Yesterday, he came to the office to collect his personal belongings.""There must be some reasons. The state might have the answers,"" said Mokbul, adding that he conveyed the matter to Information Minister Hasan Mahmud the same day.The public administration ministry issued a circular saying Mokbul was sent into retirement under Section 45 of Bangladesh Service Rules 2018.Upon the president's approval, the government can send an employee, who has completed 25 years of service, into retirement in public interest, without showing any reasons, according to the section.Mokbul said, ""Parents admonish their children first and then punish them. If I had been involved in any wrongdoing, I should have been cautioned for that. I would have corrected myself … the decision could have been taken if I had failed to rectify myself.""Some day you will learn why the decision was taken.""Seeking anonymity, an information ministry official told The Daily Star that the minister and the secretary have not been on good terms lately.""The minister was unhappy. But I cannot say for sure whether the minister's unhappiness led to the forced retirement of Mokbul Hossain,"" said the official, adding that the decision would create a bad precedent in the civil service.Mokbul observed the government made the decision within the legal framework, and that he was not considering taking any legal steps.""I have served the country enough. I respect the decision of the government,"" he said.There has been an allegation that the action was taken against him as he met BNP acting chairman Tarique Rahman in London.About the allegation, Mokbul said, ""I went to London with a team in March. Ashequn Nabi Chowdhury [press minister at Bangladesh High Commission in London] was in-charge of the press wing. If you [journalists] ask him, you will get to know the facts.""If the allegation is true, it [the meeting with Tarique] happened in March. This is October. Why this question wasn't asked all these months?""I don't remember whether I have ever seen Tarique Rahman in person … I have no wish to meet him either.""Asked if he had met Tarique during the BNP government's tenures, he said they never met. ""He was neither a minister nor a lawmaker. I saw him only on television …He added, ""Until today [Monday], I was not aware of any allegations against me. Now, all these allegations are surfacing.""Moments before Mokbul talked to the media, the information minister said he was still unaware of the reasons behind the secretary's forced retirement.""I don't know the underlying reasons behind it. Since the public administration ministry issued the circular, it can explain better,""he said, skirting a direct answer.Earlier in 2009, the government sent the then information secretary ATM Fazlul Karim into forced retirement for writing a poem demeaning Bangabandhu Sheikh Mujibur Rahman and his family members.Mokbul joined as the secretary of the information and broadcasting ministry on May 31, 2021.Earlier, he had worked as a registrar at the office of the Registrar of Joint Stock Companies and Firms. He also worked as an additional secretary at the textiles and jute ministry.He joined Bangladesh Civil Service in 1991 as an officer of the 10th batch of the BCS (administration) cadre. He worked in administration for most of his career."
/news/world/uk/news/uk-pm-truss-battles-stay-power-after-tax-reforms-trashed-3145871,UK PM Truss battles to stay in power after tax reforms trashed,"British Prime Minister Liz Truss on Tuesday battled to stabilise her position after an economic crash forced her into humiliating U-turns on tax reforms, putting her future as leader in doubt.""It's hard to conceive of a more serious political and economic crisis in recent times than that which Britain now faces,"" right-wing broadsheet The Daily Telegraph wrote in an editorial.The paper, which previously supported Truss, wrote that she faced ""the ignominy"" of becoming the country's second shortest-serving prime minister in history, unless her own MPs gave her ""breathing space"".Truss on Tuesday was to meet her cabinet and attempt to rally support among Conservative MPs, some of whom have publicly said she has no future as prime minister.She was set to face parliament on Wednesday for a session of Prime Minister's Questions.The right-wing Sun tabloid on Tuesday called Truss ""The Ghost PM"", while left-wing tabloid The Mirror called the situation a ""catastrophic humiliation"".The embattled prime minister on Monday apologised in a BBC interview for going ""too far and too fast"" with reforms, a month after taking office.This came after her new finance minister Jeremy Hunt in a brief televised statement on Monday axed almost all the debt-fuelled tax cuts announced last month in a budget by his sacked predecessor, Kwasi Kwarteng.Hunt told parliament that he and Truss ""agreed yesterday to reverse almost all the tax measures announced in the growth plan three weeks ago"", flanked by a grim-faced Truss.The announcement came as Truss's governing Conservative party tanked in the opinion polls amid the reversals and Britain's worsening cost-of-living crisis.British media likened Hunt's dramatic intervention to a coup, with The Telegraph depicting him in cartoon form as a bemedaled Generalissimo ""taking temporary control to stabilise the situation"".""It was a very British coup. So polite you could almost have missed it,"" wrote left-wing broadsheet The Guardian.Conservative MP Roger Gale said that Hunt had become ""de facto prime minister"" as several MPs publicly urged her to go and others reportedly plotted to unseat her.""I think her position is untenable,"" Conservative MP Charles Walker told Sky News.""If she doesn't go right now, it will not be her decision,"" he warned.Armed forces minister James Heappey assured British media on Tuesday morning that Truss had ""owned"" her mistake, while admitting she could not repeat such errors.Asked by Sky News whether Truss was ""prime minister in name only"", Heappey insisted: ""She's been very candid about the mistake that was made and she has apologised for that... There's leadership in doing that"".But he conceded that ""given how skittish our politics are... I don't think that there's the opportunity to make any more mistakes.""Truss fired her close friend Kwarteng on Friday after their tax-slashing budget sent bond yields spiking and the pound collapsing to a record dollar-low on fears of rocketing UK debt -- fuelling intense speculation over her political future one month after taking office.Truss had already staged two embarrassing budget U-turns, scrapping tax cuts for the richest earners and on company profits.Hunt's strategy reversals included reducing Truss's announced £2,500 cap on energy bills for all British people from two years to six months, after which he promised a new approach.Hunt estimated the tax changes would raise about £32 billion ($36 billion) per year, after economists estimated the government faced a £60-billion black hole. He also warned of tough spending cuts.Hunt's actions on Monday sent the British pound soaring against the dollar and euro, while bond yields dipped."
/business/news/ilo-can-help-bangladesh-build-skilled-workforce-regional-director-3145916,ILO can help Bangladesh build skilled workforce: regional director,"The International Labour Organisation (ILO) could help Bangladesh build a young and skilled workforce, said Chihoko Asada-Miyakawa, regional director for Asia and Pacific for ILO.The region should prioritise social protection, social dialogue, employment generation, decent work, and ensure basic protection of the workers now, she said on Monday.  She spoke at an event held at the office of the Bangladesh Employers' Federation (BEF) at Gulshan in Dhaka.Bangladesh has been actively working to ensure workers' safety, social protection and decent work conditions in the last few decades, she said.The country has also updated its rules and laws to make those sustainable and practical, Asada-Miyakawa also said.In his speech, Ardashir Kabir, BEF president, highlighted how BEF and the ILO had been working together in Bangladesh on different issues, including skills development, occupational safety and health, social dialogue, industrial relations and decent work.Kabir pointed out that Bangladesh's need to prepare its workforce to embrace the fourth industrial revolution.He hoped the ILO would remain by Bangladesh's side as the country passes through different stages of economic development.He believed the new regional director's guidance could take the region's as well as Bangladesh's partnership with the ILO to the next level.ILO Bangladesh Country Director Tuomo Poutiainen and other senior officials from ILO Dhaka office were present at the meeting."
/sports/sports-special/t20-world-cup-2022/news/windies-need-complete-game-must-win-zimbabwe-match-holder-3145786,Windies need 'complete game' in must-win Zimbabwe match: Holder,"All-rounder Jason Holder said West Indies must improve in all departments of their game in a must-win contest against Zimbabwe on Wednesday if they are to get their T20 World Cup campaign back on track following their stunning defeat by Scotland.The Caribbean side, who won the event in 2012 and 2016, crashed to a 42-run loss in their opening Group B match and know they must beat Zimbabwe in Hobart to have a realistic chance of making it to the Super 12 stage.Former test and 50-overs captain Holder was the only shining light for West Indies, top scoring for his side with a 38 and picking up two wickets.""We were all disappointed with the performance that we had yesterday,"" Holder told reporters on Tuesday. ""But I think the most important thing for us to do is to come together even tighter now and try to find solutions.""Zimbabwe made a strong start to their campaign with a 31-run win over Ireland and Holder expected a highly competitive match.""I think we've got what it takes to win this competition within our dressing room,"" Holder added. ""But there's no point in just having the talent. We've got to produce it.""Execution is the name of the game. So more or less we just need to find a way to put it together, not only put it together in the batting front but a complete game.""Zimbabwe opener Regis Chakabva said they had to beware of a West Indies backlash and that his team would have to stick to their game plan to succeed.""West Indies are a force to be reckoned with, and they'll be hungry tomorrow to put in a big fight, and we know they're going to bring a big fight,"" said Chakabva, who dons the wicketkeeping gloves for Zimbabwe.""We just have to also try and make sure we play our best cricket on the day and hopefully that we come out on top."""
/business/economy/news/aggressive-it-export-campaign-urgent-govt-support-3145421,Aggressive IT export campaign urgent with  govt support,"Bangladesh's IT industry needs government support to aggressively promote local entrepreneurs' prowess among global clients, said Russell T Ahmed, president of the Bangladesh Association of Software and Information Services (BASIS). ""...it is high time to diversify the export basket with technology products and services…A government project of Tk 100 crore for industry promotion, led by the BASIS, would play a crucial role in IT exports,"" he said.""It's not a big amount of money for the Bangladesh government, but it can bring a huge result for the country. It may bring $10 billion for Bangladesh,"" he told The Daily Star in an interview.""When we go physically to meet global clients and pitch about Bangladesh, confidence grows among them about our IT industry. It's more effective that the virtual communication,"" he said.Ahmed said a BASIS delegation recently visited Austria, Hungary and the UK to increase export of homemade software.""We met about 300 IT businessmen in the events in those countries and we are able to make at least 30 of them an ambassador of the country's IT industry,"" he said.Russell T Ahmed said a BASIS delegation recently visited Austria, Hungary and the UK to increase export of homemade software


Russell T Ahmed said a BASIS delegation recently visited Austria, Hungary and the UK to increase export of homemade softwareA ""Festival of Sourcing"" has been held in the UK for 35 years and the BASIS was given the offer to become the title partner this year and have the name of the event turned to ""Sourcing festival in association with BASIS"".""When the offer came to us, we jumped at the chance. The entire venue was decorated with flags of Bangladesh and BASIS. It was a great opportunity for us to highlight the capabilities of the country's software sector at a world forum,"" said Ahmed.He said after talking to top executives of the European IT firms they realised that there are a lot of opportunities for Bangladeshi tech firms and global IT firms have a lot of new jobs and requirements,"" he said.""For some circumstances, they are searching for an alternative to India, which is a top ICT service exporter with annual exports of $226 billion,"" said the BASIS president.Indian firms are big and they like to take on big projects. So, when a project needs a few software developers, Indian companies do not show interest. So, there is a vacuum for manpower to accomplish small and medium projects, he said.But the challenge is that although they know Bangladesh has a growing economy, they do not know Bangladesh as an ICT destination. When they are searching for an alternate destination, there is no presence of Bangladesh in their map, said Ahmed.""So, we urgently need to promote the local IT industry to different markets…still untapped. And without government help, it's difficult for the industry to fund it alone,"" he added.According to the BASIS, 34 per cent of software developed in the country was exported to the US and 13 per cent to the UK.To European countries, it is only 4 per cent to 5 per cent, in spite of the fact that Bangladesh has potential to export more.Currently producing around 20,000 IT graduates annually, Bangladesh has set an IT export target of $5 billion by 2025.""Business has an organic growth and Bangladesh will attain the $5 billion ICT export target at one point. But we need a big push to achieve more. Because we must move aggressively to grasp the opportunity,"" said Ahmed.Aside from the tapping into India's share of the market, the war in Ukraine, which is a big IT service exporter, has also paved a way for boosting ICT exports as many clients are seeking alternatives, he added.""So, we shouldn't miss it. A coordinated campaign by the government and the industry for the local IT industry promotion has become essential,"" he said. "
/tech-startup/science-gadgets-and-tech/news/why-do-we-age-3145701,Why do we age?,"Why do we get old? This question has been troubling humans for thousands of years. Sadly, there is no definite answer yet — but here's what we know so far.As we age, many of the systems in our bodies begin to deteriorate: Our vision gets worse, our joints weaker and our skin thinner. The older we get, the more likely we are to become ill, break bones and — eventually — die.Our reproductive success, which describes an individual's production of offspring per lifetime, also declines as we age, Thomas Flatt, a professor of evolutionary biology at the University of Freiburg, told DW. ""This is what happens to most organisms,"" he said.""Evolution by natural selection is very much about how many viable offspring you can produce,"" said Flatt. The more viable offspring you produce, the more genes will be passed on — it's all about maximizing reproduction.Better genes are those that increase your reproductive success. Over generations, those genes are likely to become more common in the population.Natural selection gets weaker as organisms ageThis means that whatever happens after you reproduce has little effect on how well you pass on your genes to the next generation, which is key to understanding evolution.Whether you are in a good or bad state when you get old doesn't really matter, because you won't be able to produce offspring.Humans in the past, and most organisms that live in the wild, typically don't reach old age because of the dangerous environments they grow up in.This means that natural selection gets weaker in organisms as they age.""To put it bluntly, organisms that are very old are, from an evolutionary perspective, worthless,"" said Flatt.Now imagine that by pure chance you inherit a dangerous mutation that will cause negative effects as you age. Although you most likely wouldn't live long enough to experience those bad effects, the mutation would remain in your genome, so you would still be able to pass it on to your offspring.This is happening all the time. Over generations, many mutations that make old age worse are accumulating in our genomes.Huntington's disease is thought to be an example of this accumulation of negative mutations. This deadly disease has an onset age of around 35 years.There is also evidence that natural selection can favor some mutations that can have a positive effect at early age but negative effects when you get older, according to an article published by Flatt and Linda Partridge in BMC Biology.An example of this includes mutations in the BRCA1/2 gene that increase a woman's fertility — and the risk of women developing breast and ovarian cancer.So what happens when modern medicine and improved diets, hygiene and living conditions allow us to live much longer? We live to ages in which we can experience all those negative effects.If we look at nature, aging is a very diverse process. Some organisms simply don't seem to get old at all. Hydras are freshwater polyps, related to jellyfish and corals, that never seem to age and are potentially immortal.There are also many plants that don't show any signs of aging, and some trees, like the Great Basin bristlecone pine, that can live for thousands of years. One of these pines, named Methuselah, is almost 5,000 years old.Another fascinating example is the Greenland shark. It reaches sexual maturity at age 150 and can live up to 400 years, giving it the longest lifespan of all vertebrates.On the contrary, and perhaps to the delight of many, a female mosquito — the kind that bite you in your sleep — only lives about 50 days.We still don't know why these huge differences in aging and lifespan exist, but part of the answer is related to evolution. For different organisms, environmental pressures might have favored faster maturity and reproduction and shorter lifespan, while others favored the contrary.""Animals that have a high risk of dying normally have a short lifespan, which of course makes sense, because if you have a very high risk to die anyway, you don't need to invest in living very long,"" Sebastian Grönke, a post-doctoral researcher at the Max Planck Institute for Biology of Aging, told DW. ""You rather invest in reproducing fast so that you can reproduce before you die."""
