URLS,Headline,Article
/entertainment/theatre-arts/news/ganga-jamuna-cultural-festival-begins-grandeur-3148651,Ganga Jamuna cultural festival begins in grandeur,"After about a year, the Ganga Jamuna Cultural Festival finally returned at the premises of Bangladesh Shilpakala Academy (BSA), at 6 pm.Throughout 11 days, the festival will host a variety of plays, elocution, musical and dance performances by 172 different theatre troupes from Bangladesh and India. These plays will take place from 7pm onwards in BSA and Mahila Samity every day, until October 31.Performances will also take place at the Unmukta Mancha in the National Theatre Hall premises every day until 4 pm.Eminent thespian Manchasharathi Ataur Rahman inaugurated the opening ceremony at 6 pm, at the auditorium of the National Theatre Hall. The programme was presided by the convener of Ganga Jamuna Shangskritik Parshad, Ghulam Kuddus, while Minister of Cultural Affairs, K M Khalid, MP graced the occasion as the Chief Guest.The welcome speech for the event has been delivered by Aktaruzzaman, Member Secretary of the festival board, who also took on the role of the event's host.All dance performances at the programme was directed by Warda Rihab.Eminent cultural personalities, including the likes of Ramendu Majumdar, Asaduzzaman Noor, MP, Mamunur Rashid, Nasir Uddin Yousuff, Liaquat Ali Lucky and Md Ahkam Ullah, along with Shah Alam Sarwar, Managing Director and Chief Executive, IFIC Bank Limited, graced the occasion as special guests. The event is being arranged with the support of the Ministry of Cultural Affairs, BSA and IFIC Bank Limited.On the opening day, the following plays were staged— ""Pohela Shorbori"" produced by Theatre troupe (National Theatre Hall), ""Obhishoptop August"" by Bangladesh Police Theatre (Experimental Theatre Hall), ""Juimalar Shoimala by Nirabhoron Theatre, Manikganj (Studio Theatre Hall).""Konjush"", produced by Loko Nattyadal (Banani), was staged at Mahila Samity, on the inaugural evening."
/shout/news/why-are-so-many-genres-dying-out-3148681,Why are so many genres dying out?,"Rom-coms, chick flicks and teen movies from the 1990's and 2000's are still considered to be some of the best ones made of those genres. Films such as The Notebook, Clueless, Legally Blonde and many others are cult classics that people still reference even to this day. While some not all of them have aged very well, they are well loved and taken the form of comfort watches for many people even after all this time, and will continue to be for the years to come.But most of the movies of this genre that have been released in recent years don't garner the same love. Very few of the recent releases are actually well-received by critics or audiences, and a lot of the views come from people who hate-watch it just to see how bad it can be. So, what is the reason for this drop in quality?It starts with the fall of DVDs and rise of streaming services. Previously, films would be first released in the box office, and then a few months later, it would be available for rent or purchase. This meant they could earn more and over a longer period of time. Since DVDs have completely been replaced by streaming services, this secondary source of income no longer exists.Standalone movies with frivolous plots were hardly ever box office hits, and would rely on DVD sales to turn a profit, but now they have to wait to be licensed by a streaming service to be their primary source of income.If something isn't automatically popular, then the chances of them being picked up by streaming services become very low, so they're just not guaranteed to be profitable anymore.Nowadays, the only films that give its makers any kind of gains now are either sequels of existing franchises for being easy box office hits, or art films that at least bag a few nominations at major award shows. Because of this, big-name production houses, talented writers and A-listers exclusively focus on these two types of movies.After all, why should they bother with a silly movie that brings them nothing in the near future when they can work on something that can at least give them a decent paycheque or some exposure in the form of awards? Movies like Mean Girls that were made with love, and starred actors that could pull off the script don't exist anymore, because no one knows when they'll make a profit or at least gain a cult following. So, they are considered not worth the hassle.There is still some demand for these movies, and now they're mostly produced by streaming services or low-budget production houses, so they don't generally have the same level of attention given to them. Most of their screenplays now are adapted from Wattpad novels-turned-published books like After, or just have questionable scripts like Tall Girl. The actors they employ aren't usually charming enough to pull it off either, and so what could be a campy, mindless watch just becomes plain unbearable.This doesn't mean that all movies of this type are bad. Netflix's Do Revenge was relatively well-received, and are leading some to believe that maybe there might be a resurgence of these movies again. Hopefully, we don't have to rely on films released 20-30 years ago for some feel-good vibes.Namreen is sick and tired. Send a reminder that life goes on at: namreen.shaiyaz@gmail.com
"
/news/bangladesh/politics/news/al-rally-motorcycle-showdown-day-bnp-rally-khulna-3148656,"AL rally, motorcycle showdown a day before BNP rally in Khulna","Leaders and activists of local Awami League and its associate bodies including Bangladesh Chhatra League, staged a rally and brought out processions in Khulna city today (October 21, 2022) ahead of BNP's mass rally scheduled for tomorrow.The rally was held in Shibbari intersection around 3:30pm, reports our Khulna correspondent.The leaders and activists of Awami League and its associate bodies joined the rally after they were marching processions in the city's different areas such as old Jashore Road, Dak Bangla Intersection, Dirt Leaf Intersection, Gallamari, and Rupsha Ferryghat intersection.Awami League leaders and activists said that they remain cautious regarding the BNP's mass rally in Khulna.However, instructions were given to BCL, Jubo League, and Swechchhasebak League men to ensure that the processions coming to the rally should not pass through the BNP's rally venue, but it was not followed, witnesses said.Earlier in the morning, a motorcycle showdown, led by Khulna City Corporation's 21 Ward Councillor Shamsuzzaman Swapan, was brought out in BIWTA Ghat area of the city. Witnesses said many were seen carrying hockey sticks at that time.Khulna city Awami League General Secretary MDA Babul Rana told The Daily Star, ""BNP has called for a scheduled rally. We don't believe it has to be resisted or prevented. They will talk about them, we will talk about us. The public will consider who is right.""Sujit Adhikari, general secretary of the district Awami League, said they will remain cautious so that there is no chaos and loss of life and property."
/news/asia/south-asia/news/pakistan-grey-list-global-terror-financing-3148696,"Pakistan off ""grey list"" in global terror financing","Pakistan has been removed from an international grey list that warrants increased surveillance for terrorism financing, the head of the international money laundering watchdog which makes the list said on Friday.The decision, which provides a boost to the reputation of the crisis-ridden South Asian nation, was taken at the end of a two-day meeting in Paris, Financial Action Task Force (FATF) president T Raja Kumar told a news conference.""After a lot of work by the Pakistani authorities, they have worked through two separate action plans and completed a combined 34 action items to address deficiencies in their anti-money laundering and counter-terrorist financing systems,"" FATF president T Raja Kumar told a news conference in Paris.In a meeting in June, the FATF had said it was keeping Pakistan on the so-called ""grey list"", but said it might be removed after an on-site visit to verify progress.Kumar said a FATF team had visited Pakistan and was satisfied with the implementation of the programme.""Pakistan exiting the FATF grey list is a vindication of our determined and sustained efforts over the years,"" Prime Minister Shehbaz Sharif said on Twitter.Pakistan was listed in 2018 because of ""strategic counter-terrorist financing-related deficiencies"".Even though the country had been removed from list, ""there is work to be done,"" Raja said, adding that the FATF encouraged Pakistan to strengthen its monitoring mechanisms.With its removal from the list, Pakistan would essentially receive a reputational boost and get a clean bill of health from the international community on terrorist financing.It would also improve sentiment, important from a foreign direct investment perspective.Recent widespread floods in Pakistan have further weakened the country's economy, already in turmoil with a rising current account deficit, inflation above 20% and a sharp depreciation of the rupee currency."
/news/asia/south-asia/news/sri-lanka-trims-presidential-powers-constitutional-amendment-3148671,Sri Lanka trims presidential powers via constitutional amendment,"Sri Lanka's parliament on Friday passed a constitutional amendment aimed at trimming presidential powers, beefing up anti-corruption safeguards and helping to find a way out of the country's worst financial crisis since independence.Sri Lanka has struggled for months to find enough dollars to pay for essential imports such as fuel, food, cooking gas and medicine.Many Sri Lankans blame former president Gotabaya Rajapaksa for implementing multiple failed policies including tax cuts, a now-reversed ban on chemical fertilisers and delays in seeking IMF assistance that resulted in the country defaulting on its foreign debt for the first time in history.As a response to widespread protests, Rajapaksa had backed constitutional reforms that would reduce the powers of the executive presidency and allocate them to parliament in June. He resigned the next month after protesters stormed his office and residence.""This amendment will not only help bring about the system change demanded by Sri Lankans it will also help in securing an IMF programme and other international assistance to rebuild the economy,"" Justice Minister Wijedasa Rajapakshe told parliament.In September, Sri Lanka signed an early deal with the IMF for a loan of $2.9 billion, with pledges to improve regulations to fight corruption.Opposition parties and civil society representatives, however, have slammed the amendment as not far-reaching enough in promoting accountability and reducing government powers.""This is just tinkering with presidential powers and the amendment does not implement significant change,"" said Bhavani Fonseka, a senior researcher at the Centre for Policy Alternatives, a Colombo-based think tank.""The president still retains the power to prorogue parliament, to hold ministries and the constitutional council will still have mostly government appointees.""The amendment was passed with the required two-thirds majority."
/news/world/uk/news/boris-johnson-rishi-sunak-top-contenders-uk-pm-3148661,"Boris Johnson, Rishi Sunak top contenders for UK PM","Boris Johnson and his former finance minister Rishi Sunak were leading potential contenders to replace British Prime Minister Liz Truss on Friday, with candidates canvassing support to become Conservative Party leader in a fast-tracked contest.Truss, chosen by party members to succeed Johnson after he was ousted by his lawmakers in July, quit herself on Thursday after six turbulent weeks in power.Those who want to replace her must secure 100 nominations from Conservative lawmakers by Monday to run in a contest which the party hopes will reset its ailing fortunes.With opinion polls suggesting the Conservatives would be all but wiped out if a national election were held now, the race is on to become the fifth British premier in six years. An election is not due to be held for two years.The winner will be announced on Monday or next Friday.In what would be an extraordinary comeback, Johnson, who remains popular with party members was being touted alongside Sunak as a likely candidate.""He can turn it around again. And I'm sure my colleagues hear that message loud and clear,"" Conservative lawmaker Paul Bristow told LBC radio. ""Boris Johnson can win the next general election.""But Johnson, who left office comparing himself to a Roman dictator twice brought into power to fight crises, might not reach the 100 nomination threshold after his three-year premiership was blighted by scandals and allegations of misconduct.The Financial Times said a Boris comeback would be ""farcical"".One of his former advisers, who no longer speaks to Johnson and requested not to be identified, said he was unlikely to reach the target, having alienated dozens of Conservative lawmakers.Will Walden, who also once worked for Johnson, said the former leader was returning from holiday and taking soundings.Business minister Jacob Rees-Mogg tweeted his support, using the hashtag ""#Borisorbust"".Defence Secretary Ben Wallace ruled himself out of the running and said he was leaning towards backing Johnson, who led the party to a large majority at a 2019 national election.Sunak, the former Goldman Sachs analyst who became finance minister just as the Covid-19 pandemic arrived in Europe and was runner-up to Truss in the summer's leadership contest, is the favourite with bookmakers, followed by Johnson.Third-placed is Penny Mordaunt, a former defence minister popular with party members who came third last time. None have formally declared their candidacy.A Reuters tally of Conservative lawmakers who have made public declarations of support put Sunak on 54 backers, Johnson on 29 and Mordaunt on 16.Britain's shortest-serving prime minister, Truss quit after her economic plans were rejected by investors, hitting the pound and pushing up borrowing costs, forcing a U-turn under a new finance minister after she sacked her closest political ally.The sight on Thursday of yet another unpopular prime minister making a resignation speech in Downing Street - and the start of a new leadership race - underscored how volatile British politics has become since the 2016 Brexit vote.Luxembourg's Prime Minister Xavier Bettel said Brexit had brought instability to Britain.""I hope that they will soon be stable because even if they are not a family member anymore they are a friend and a neighbour. We need them and they need us too,"" he told reporters on arrival for an EU summit in Brussels.The Conservative Party has a big majority in parliament and can ignore calls for an election, but opposition parties, some newspapers and even a few of its own lawmakers have said voters should now be given a say.""The Tories (Conservatives) cannot respond to their latest shambles by yet again simply clicking their fingers and shuffling the people at the top without the consent of the British people,"" Labour Party leader Keir Starmer said.""They do not have a mandate to put the country through yet another experiment.""Some Conservative lawmakers have urged colleagues to coalesce around one candidate to minimise the bruising.Sunak, who had warned that Truss's fiscal plan threatened the economy, remains unpopular with some party members after he helped to trigger the rebellion against Johnson.Mordaunt is seen as a fresh face, largely untainted by earlier administrations but is also untested.The next leader will inherit an economy heading for recession, with rising interest rates and inflation over 10% leaving millions facing a cost-of-living squeeze.Surveys on Friday showed British shoppers have reined in their spending sharply and put their confidence levels near record lows, while worse-than-expected public borrowing figures underscored the economic challenges ahead.Truss's spokeswoman said work was continuing on a fiscal plan due to be set out on October 31 but that it would be for her successor to decide whether to proceed with it.Whoever takes over also has a mountain to climb to restore the party's own reputation.""Whether or not a change of leader is going to be sufficient to make the Conservatives actually electorally credible is certainly highly debatable,"" political scientist John Curtice told LBC."
/news/bangladesh/crime-justice/news/4-arrested-supplying-cheat-sheets-social-workers-recruitment-test-thakurgaon-3148691,4 arrested for supplying cheat sheets in social workers’ recruitment test in Thakurgaon,"Police have arrested four people, including two teachers, in connection with the supply of cheat sheets in the recruitment test of union social workers under the Department of Social Services in Thakurgaon.They were arrested on the orders of the executive magistrate who was in-charge of the Thakurgaon Government Girls' High School examination centre after other job seekers protested against the supply of cheat sheets, reports our local correspondent quoting Md Atikur Rahman, inspector of Thakurgaon Police Station.Executive Magistrate Shahriar Nazir said peon Zahurul Islam of the school entered at room no-130 of the centre at around 11:15pm and gave a note containing the solution of the MCQ question paper to an examinee during the recruitment test.As other job seekers protested, the peon left the room leaving the note, he said.Later, Kabir Iqbal, an assistant teacher of Farabari High School who was the invigilator of the room tore apart the note into pieces and threw it outside.Soon after, a similar situation arose in room no-207 of the centre when cleaning staff Dipti Rani of the school went to give another examinee a note containing the answer to the MCQ question.At one stage, the examinees came out of the rooms and protested against the incident in the school premises. At that time, the centre secretary along with the magistrate rushed to the spot and brought the situation under control.  The answers to the examination question paper were found to be similar to the notes thrown out in pieces, magistrate Shahriar Nazir said.He added that someone solved the question paper from outside and provided it to the examinees by the peon and cleaning staff of the school.Dipti Rani somehow managed to flee the scene following the incident. Police later arrested examinee Shafiqul Islam, room invigilators Kabir Iqbal and Ahmed Zibril and peon Zahurul Islam.Pirganj Upazila Social Service Officer Md Rafiqul Islam filed a case with Thakurgaon Police Station against eight persons including the four arrestees in this connection. Mentionable, the recruitment test for the post of Grade III social worker for the 16th batch across the country was held today.At least 10,788 job seekers have applied from Thakurgaon. Of them, 5,116 appeared in the test. The test was held at 14 centres in the city.The MCQ examination of 70 marks was held from 10am to 11:30pm."
/business/economy/news/prices-daily-essentials-havent-increased-much-commerce-minister-3148546,Prices of daily essentials haven't increased much: Commerce Minister,"Commerce Minister Tipu Munshi has said the prices of daily essentials in the country have not increased much considering the global situation.""But, common people are suffering in this too. We have to bear it considering the situation. At the same time, we all have to work to deal with the global recession,"" he said while talking to reporters at Circuit House in Rangpur city today (October 21, 2022).Tipu Munshi said the government is ready to face the global recession.""Prime Minister Sheikh Hasina has said not even an inch of land should remain fallow in the country. Global recession will be mitigated by increasing food production in the country,"" he said.""Besides, the government is reducing, cutting or postponing spending in sectors where it is possible. We may face problems due to the global recession. This danger must be faced by all together,"" Tipu said.Regarding the price of edible oil, the minister said although the price of edible oil has been reduced in the country, some unscrupulous traders are taking advantage and selling at higher prices.""Strict action will be taken against unscrupulous traders who tamper with edible oil prices. The Department of National Consumer Rights Protection is already working for market monitoring,"" he said.The minister said the price of edible oil has fallen in the world market. The Tariff Commission has fixed the price of edible oil by taking into account the price of oil in the global market and the value of US dollar in the country. Rangpur Deputy Commissioner Md. Asif Ahasan, District Superintendent of Police Md. Ferdous Ali Chowdhury, Rangpur Metropolitan Chamber President Rezaul Islam Milon and local Awami League leaders and activists were present."
/opinion/views/news/will-earth-remain-inhabitable-after-2050-3148491,Will Earth remain inhabitable after 2050?,"It is quite a dicey time for our planet. In the last 100 years or so, because of our unrestrained use of fossil fuels and systematic overexploitation of the natural resources, we have pushed the planet towards climatological catastrophe. Simply put, we dug ourselves into a deep hole, yet we have not stopped digging.To pull us out of the hole, world leaders agreed in the 2015 Paris Accords to keep the ""global temperature increase in this century to two degrees Celsius while pursuing efforts to limit the increase even further to 1.5 degrees."" In order to achieve this goal, the Intergovernmental Panel on Climate Change (IPCC) wants us to halve greenhouse gas (GHG) emissions by 2030 and attain net zero emissions by 2050.With that in mind, our leaders are going to meet for the 27th time, from November 6-18, in Sharm el-Sheikh, a resort town in Egypt, to discuss an array of issues related to climate change and renew for the sixth time their commitment to deliver on the Paris Agreement.Realistically speaking, at the current pace of GHG emissions that is even faster than what was predicted in the early 21st century, and, more importantly, our leaders back-pedalling on the pledges made at the Paris conference, the blueprint for net zero emissions seems like a pipe dream. Under these circumstances, the state of our planet in 2050 seems frightening.In Bangladesh, India, and Pakistan, as well as Europe and North America, summer will arrive months earlier, and with vengeance, as it did in 2021 and 2022. Persistent heat waves will afflict much of the population, resulting in hundreds of thousands of heat-related deaths. Furthermore, it is highly likely that the wet-bulb temperature will oftentimes surpass 35 degrees Celsius, which is the upper limit of human adaptability to heat and humidity. Extremely hot summers will mean more frequent, intense and wide-ranging forest fires burning more trees that will release more carbon dioxide, driving global temperatures even higher. The smog-filled filthy air will kill countless people living nearby. In addition to dirtier air, warmer weather will act as a catalyst for chemical reactions, producing many toxic pollutants, including ground-level ozone which, when inhaled, will aggravate respiratory conditions like asthma and emphysema.As the world warms, rainfalls in Bangladesh during monsoon will become more erratic, less predictable, frightfully dangerous, and immeasurably devastating. The recent cataclysmic floods in Bangladesh's Sylhet and Pakistan due to record monsoon rains and melting glaciers in the Himalayas indicate that by 2050, villages will become small islands in an inland sea. Besides floods, heavy and incessant rainfalls will trigger landslides that have already demolished many homes and claimed hundreds of lives in Bangladesh, India, Nepal and high mountain regions in Asia and elsewhere. In sum, the changing pattern of monsoon will put millions of people in peril.Augmented by rising sea levels, cyclonic storms will cause the coastal cliffs in Bangladesh, that act as natural barriers against high tides, to collapse. As a consequence, people living in low-lying coastal areas will experience incursions of seawater more often during storm surges, where freshwater supplies will be contaminated and undrinkable, agricultural land will be damaged because of increased salinity, and waterborne diseases will become increasingly common. Additionally, along with many coastal cities and island nations, a large portion of Bangladesh will be underwater.Massive build-up of heat will turn the high latitude regions of the northern hemisphere – within and outside the Arctic Circle – into wastelands. Inland glaciers, a major source of freshwater, will become a thing of the past. A hotter climate in the Arctic belt will impact the global climate system as a whole through the enhanced release of greenhouse gases, especially the highly potent methane, from thawed permafrost.According to a study published in the journal Nature Climate Change, global warming will turn more than 25 percent of the Earth into desert. The Sahara Desert will extend to parts of southern Europe. A warmer Earth will exacerbate droughts, mainly outside of the tropics, with far-reaching consequences. They will be drawn-out, leading to acute shortages of water and mass starvation in many parts of the world. Droughts will also drastically raise the number of climate refugees.The UN's International Office of Migration (IOM) speculates that by 2050, over a billion people will be displaced globally due to climate change. The number of people living in cities will likely triple. People in Dhaka, currently 22.5 million, can expect to rub their shoulders with an additional 13–15 million climate refugees.Food insecurity, dearth of water and energy, together with depleted resources, will provide the spark that will push otherwise peaceful nations into war. Moreover, famine, poverty, unstable governments, vast inequalities within societies, and control for life-sustaining resources will incite riots and civil wars.This is just a small glimpse into what our planet may look like in 2050. To keep our planet inhabitable beyond 2050, we need courageous, visionary leaders with new ideas. Arguably, most of the leaders of the major GHG-emitting nations lack these traits.So, what is the endgame? In January 2016, British-born American astronaut and climate scientist Piers Sellers wrote in The New York Times on his perspectives on climate change, ""There is no convincing, demonstrated reason to believe that our evolving future will be worse than our present, assuming careful management of the challenges and risks. History is replete with examples of us humans getting out of tight spots. The winners tended to be realistic, pragmatic, and flexible; the losers were often in denial of the threat.""Sellers' optimistic take on confronting climate change gives us hope for the future. Hence, the doom and gloom picture painted here is not the endgame, nor is it an inevitable future. However, because climate change cannot be curbed through established political systems controlled by the ""losers,"" concerned citizens have to shape the agenda through grassroots work. Otherwise, our planet will be thrown off its axis, plunging into an irreversible feedback loop of ever-hotter, ever-deadlier conditions. And by 2050, uninhabitability of the Earth may become a harsh reality.Dr Quamrul Haider is a professor of physics at Fordham University in New York, US.
"
/news/bangladesh/news/it-was-eyewash-3148286,"Stakeholders’ consultation mostly ignored in final draft of social media, OTT regulation","Even though Bangladesh Telecommunication Regulatory Commission (BTRC) had invited feedback on the draft of its new social media regulation, the finalised version shows that little or no heed was paid to the major stakeholders.Last Wednesday, BTRC gave the High Court the meeting minutes of the last three sessions held by the Regulation Formation Committee when finalising the draft of the regulation. The minutes portray that crucial feedback given by stakeholders was not even discussed, let alone adopted.The finalised ""BTRC Regulation for Digital, Social Media and OTT Platforms"" was submitted to the High Court on the same day.The final draft allows the government to order individuals to take down content, empowers it to order social media companies to block content, and grants it indemnity for its actions under the law.Over the months, Transparency International Bangladesh (TIB), Bangladesh Legal Aid Services Trust (BLAST), Global Network Initiatives and others sent feedback ringing alarm bells about the government constricting the space for free expression.BLAST, in its recommendations, had told BTRC that ""imposing restrictions on the creation and dissemination of online content will create a chilling effect on freedom of expression concerning issues of rights and justice, including by and about marginalised communities, and will inhibit democratic debate and discourse.""""The grounds on which social media intermediaries are required to take down content are similar to certain Digital Security Act provisions that have already been identified by commentators as arbitrarily restricting freedom of speech and expression,"" read the recommendations by BLAST.The grounds on which social media intermediaries are required to take down content are similar to certain Digital Security Act provisions that have already been identified by commentators as arbitrarily restricting freedom of speech and expression. BLAST, in its recommendations on the regulation
This includes content that threatens the ""unity, integrity, defence, security, or sovereignty of Bangladesh, [and its] friendly relations with foreign states"" or ""is against the Liberation War of Bangladesh, the spirit of the Liberation War, the Father of the Nation, the national anthem, or the national flag"", ""threatens the secrecy of the government"" or ""creates unrest or disorder or deteriorates the law and order situation"" or ""threatens public order"".
TIB had pointed out that requiring all social media intermediaries, tech companies, internet service providers, OTT platforms and online news publishers to get locally registered, and empowering BTRC to cancel the registration if their activities go against the regulation will put them in a bodysuit.
It said it puts foreign companies at risk of surveillance and disincentivises them from operating in Bangladesh.
These concerns -- among many others -- were not addressed and the finalised draft still retains these provisions.
The BTRC submission to the HC reads, ""It was agreed that the Regulation shall be finalised after necessary consideration and/or evaluation of the feedback/input from several concerned stakeholders in this regard.""
Yet this commitment to evaluate feedback from stakeholders is not reflected in the meeting minutes.
During the eleventh session, held on September 4, the committee reviewed the definitions of terms like ""content"", ""digital device"", ""intermediary"" and ""curated content"".
Two weeks later, on September 18, the committee met again for their twelfth session. They discussed and decided that companies that are already registered, do not need to register again. However, it did not speak of doing away with the requirement.
During this meeting, they decided to adopt one feedback made by Global Network Initiatives (GNI), a collective whose members include Meta, Microsoft, Uber, Zoom, Telenor Group, Yahoo, Google, Nokia, Vodafone, Verizon, Human Rights Watch, Wikimedia, Committee to Protect Journalists and others.
GNI had expressed alarm at the fact that the draft regulation features excessive penalties for violations, including fines of up to Tk 3 billion and/or imprisonment for up to 5 years and targets company personnel.
During the 12th meeting, the committee decided to scrap criminal liability, and include corporate liability instead. The latest draft kept intact provisions for fines if the regulations were violated but removed the ceilings that were mentioned in the previous drafts. Instead, it just added that the ""fine should not be excessive"".
In addition, during the 12th meeting, the committee dropped the section in the previous draft that forced companies to circumvent end-to-end encryption and identify ""first originators"" of any content or message sent.
Ten days later, the committee met for the 13th time, and finalised the draft, leaving key concerns up in the air.
Ashish Kumar Kundu, the director-general (legal and licensing division), who signed the meeting minutes, told this newspaper that many stakeholders were consulted and met with before this draft was finalised.
The commissioner of the division was contacted several times over the phone, but this newspaper was unable to reach him.
The grounds on which social media intermediaries are required to take down content are similar to certain Digital Security Act provisions that have already been identified by commentators as arbitrarily restricting freedom of speech and expression. This includes content that threatens the ""unity, integrity, defence, security, or sovereignty of Bangladesh, [and its] friendly relations with foreign states"" or ""is against the Liberation War of Bangladesh, the spirit of the Liberation War, the Father of the Nation, the national anthem, or the national flag"", ""threatens the secrecy of the government"" or ""creates unrest or disorder or deteriorates the law and order situation"" or ""threatens public order"".TIB had pointed out that requiring all social media intermediaries, tech companies, internet service providers, OTT platforms and online news publishers to get locally registered, and empowering BTRC to cancel the registration if their activities go against the regulation will put them in a bodysuit.It said it puts foreign companies at risk of surveillance and disincentivises them from operating in Bangladesh.These concerns -- among many others -- were not addressed and the finalised draft still retains these provisions.The BTRC submission to the HC reads, ""It was agreed that the Regulation shall be finalised after necessary consideration and/or evaluation of the feedback/input from several concerned stakeholders in this regard.""Yet this commitment to evaluate feedback from stakeholders is not reflected in the meeting minutes.During the eleventh session, held on September 4, the committee reviewed the definitions of terms like ""content"", ""digital device"", ""intermediary"" and ""curated content"".Two weeks later, on September 18, the committee met again for their twelfth session. They discussed and decided that companies that are already registered, do not need to register again. However, it did not speak of doing away with the requirement.During this meeting, they decided to adopt one feedback made by Global Network Initiatives (GNI), a collective whose members include Meta, Microsoft, Uber, Zoom, Telenor Group, Yahoo, Google, Nokia, Vodafone, Verizon, Human Rights Watch, Wikimedia, Committee to Protect Journalists and others.GNI had expressed alarm at the fact that the draft regulation features excessive penalties for violations, including fines of up to Tk 3 billion and/or imprisonment for up to 5 years and targets company personnel.During the 12th meeting, the committee decided to scrap criminal liability, and include corporate liability instead. The latest draft kept intact provisions for fines if the regulations were violated but removed the ceilings that were mentioned in the previous drafts. Instead, it just added that the ""fine should not be excessive"".In addition, during the 12th meeting, the committee dropped the section in the previous draft that forced companies to circumvent end-to-end encryption and identify ""first originators"" of any content or message sent.Ten days later, the committee met for the 13th time, and finalised the draft, leaving key concerns up in the air.Ashish Kumar Kundu, the director-general (legal and licensing division), who signed the meeting minutes, told this newspaper that many stakeholders were consulted and met with before this draft was finalised.The commissioner of the division was contacted several times over the phone, but this newspaper was unable to reach him."
