URLS,Headline,Article
/entertainment/tv-film/news/172-theatre-troupes-perform-ganga-jamuna-cultural-festival-2022-3146996,172 theatre troupes to perform in Ganga Jamuna Cultural Festival 2022,"After almost one year, the Ganga Jamuna Cultural Festival will finally return to the capital. The festival will kick-off on October 21, at the premises of the Bangladesh Shilpakala Academy (BSA).The 11-day-long festival will have a variety of plays, elocutions, singing and dance performances, by 172 different theatre troupes from Bangladesh and India.Thespian Ataur Rahman, also known as Mancha Sarathi, will inaugurate the opening ceremony at 6 pm, at the auditorium of the National Theatre Hall. The programme will be presided by the convener of Ganga Jamuna Shangskritik Parshod, Ghulam Kuddus, while Minister of Cultural Affairs, K M Khalid, MP will grace the occasion as the Chief Guest.The welcome speech for the event will be delivered by Aktaruzzaman, Member Secretary of the festival board, who will also take on the role of the event's host.All dance performances will be directed by Warda Rihab.Cultural personalities including the likes of Ramendu Majumdar, Asaduzzaman Noor, MP, Mamunur Rashid, Nasur Uddin Yousuff, Liaquat Ali Lucky and Md Ahkam Ullah, along with Shah Alam Sarwar, Managing Director and Chief Executive, IFIC Bank Limited, will be attending the programme as special guests. The event is being arranged with the support of the Ministry of Cultural Affairs, BSA and IFIC Bank Limited. "
/business/news/bangladesh-be-worlds-9th-largest-consumer-market-2030-3146901,Bangladesh to be world's 9th largest consumer market by 2030,"Bangladesh is expected to be the 9th largest consumer market globally by 2030 and it will be bigger than the UK by then, said a report by HSBC Global Research revealed today.""Bangladesh is expected to see the fastest growth in its consumer market – that is, the population earning more than $20 per day in constant Purchasing Power Parity (PPP) terms – in the current decade,"" said the HSBC Global Research in its ""The Flying Dutchman' report titled 'Asia's shoppers in 2030""China, India, and Indonesia will be ahead of Bangladesh, said a press release of HSBC citing the report.Korea and Japan will see a drop in the overall market by 2030.In terms of size, mainland China is expected to retain its dominant position as being the biggest consumer market in the world with more than 800 million consumers by 2030 and 820 million by 2040, it added.The report said over the next few decades, the world, and Asia in particular will undergo significant demographic shifts.As for Asia, the region will become considerably older, and wealthier, and households will continue to get smaller. These changes result in significant shifts in spending patterns across Asia.""Asia will become the dominant player in global consumer markets; Indonesia will overtake Brazil as the fourth-largest consumer market, after China, India, and the US. And the fastest growing market is Bangladesh, which will become the 9th largest consumer market globally, overtaking Germany and the UK by 2030."""
/health/disease/news/dengue-cases-cross-27000-7-die-24hrs-3146956,"Dengue cases cross 27,000; 7 die in 24hrs","A total of seven dengue patients died while 864 others were admitted to different hospitals across the country in the last 24 hours at 8am today.The total number of dengue cases crossed the 27,000 mark this year which is the third highest number of dengue cases since the first outbreak in Bangladesh in 2,000.The total number of deaths this year rose to 106, which is the second highest yearly death since dengue outbreak in Bangladesh. It was 179 in 2019 and 105 in 2021.With the new 864 cases, the total number of dengue rose to 27,802, according to the Directorate General of Health Services (DGHS). A total of 7739 are from outside Dhaka.Among the death cases, 62 are in Dhaka, 22 in Cox's Bazar, 12 in Chattogram, five in Barishal, two in Khulna, one each in Narsingdi, Mymensingh and Feni.Experts urged authorities concerned to conduct extensive drives identifying clusters of Aedes mosquitoes immediately."
/health/disease/coronavirus/events-who/deaths-infections/news/2-covid-19-deaths-24hrs-positivity-rate-718-3147076,"2 Covid-19 deaths in 24hrs, positivity rate 7.18%","At least two people died from Covid-19 in 24 hours till 8:00 am today (October 18, 2022), said a press release issued by the Directorate General of Health Services (DGHS).The total number of deaths from Covid-19 is currently 29,410 in the country and the death rate stands at 1.45 percent.At least 300 new coronavirus cases were recorded during this period.The daily positivity rate is 7.18 percent while the total positivity rate stands at 13.59 percent.With the new infections, the total number of cases rose to 20,33,419, the release added.A total of 4,176 samples were tested across the country during this period.At least 411 Covid-19 patients have recovered within this time. The total number of recoveries now stands at 19,75,817 and the recovery rate at 97.17 percent, said the release.Of the deceased, one was were male and one was female. They were between 31-80 years old, added the release."
/sports/football/news/fifa-asks-bff-pay-days-due-wages-3147051,FIFA asks BFF to pay Day’s due wages,"The Bangladesh Football Federation (BFF) has clearly failed to learn lessons from its past mishaps as the local game's governing body received an instruction from FIFA to clear the due wages of former national team head coach Jamie Day, who was relieved off his duty in September last year, prior to the beginning of SAFF Championship.Neither the BFF nor Day, currently staying in England, had disclosed the amount FIFA Players' Status Committee asked the BFF to pay to the English coach. However, it has been learned that the amount is 86 thousand US dollars.Replying to a query from The Daily Star, Day said, ""Yes, BFF will have to pay as FIFA have awarded me the payment but there isn't much to say on it just yet.""Previously in 2016, FIFA had before instructed the BFF to clear the due wages of sacked Dutch coach Rene Koster, which amounted to 80 thousand euros, including the interest accrued over the unpaid period. Back then, the BFF was also ordered to pay 8000 Swiss francs to FIFA and Koster as proceedings of the case. Ultimately, the BFF took more than a year to transfer payments to the Dutch coach.Meanwhile, in a video statement, BFF general secretary Abu Nayeem Shohag said today, ""Former coach Jamie Day appealed to FIFA about his unpaid wages and FIFA has asked us to give away the compensation to Jamie. Our legal department is now working on it to appeal the matter to FIFA.""Day further informed that he had been in constant touch with the BFF to recover his unpaid wages, as per his contract. However, after failing to do so, he was forced to lodge the complaint to FIFA early this year.Consequently, FIFA gave the verdict on Tuesday asking the BFF to clear the due wages of Day, whose two-year contract was supposed to expire in August in 2022."
/shout/news/has-the-medias-obsession-shakib-khan-gone-too-far-3147066,Has the media's obsession with Shakib Khan gone too far?,"Some psychologists suggest that gossip is the ""glue that binds social groups together"".While we can justify our unquenchable thirst to absorb and distribute personal, and often clandestine, information about celebrities using psychology, the same cannot be said for media organisations that impede into the personal lives of celebrities to provide coverage.Recently, there has been a surge in coverage of the actor Shakib Khan and his relationship with film actress and news anchor Shobnom Bubly. Many of the articles published cover and extend on pre-existing rumors about their divorce, and speculations of their current relationship since they uploaded a picture of their two-year old son. However, the coverage went just beyond that. From probing into their personal lives, contacting close family members, to solidifying rumors about Shakib's involvement with other female co-stars, the media stopped at nothing to pump out content.This harms our community in a multitude of ways, the first one being the most obvious one: not doing justice to the right to privacy of these celebrities. It is already difficult for celebrities, wherever they may be from, to keep their lives under the wraps from the public. It's easy for us to forget that they are just like the rest of us, and have the same inalienable rights to privacy and non-disclosure as us.In this wild goose-chase of Shakib Khan's history and his past and present involvement with co-stars, the personal lives of female artists like Apu Biswas, Puja Chery, and Shabnom Bubly herself were put in jeopardy.As much as the audience should try to deter from being obsessed with canards and tell-tales, media organisations also have the unique responsibility of protecting the actors involved in the drama, not to mention the children of Shakib Khan as well. This forced limelight that children face due to the lottery of being born to celebrities is absolutely damaging to their childhood. The moral responsibility of sparing them the flashes of the paparazzi rests solely on the shoulders of these newspapers, TV channels and news portals, something that they do not seem to pay heed to.There exists a fine line between providing news reports on currently sought-after topics and being invasive. And in our information hungry delusions we often don't realise that the line we have crossed is miles behind us.I sympathise with those who have the job of providing coverage on celebrities and their lives, but that sympathy is valid only up to the point where they are not stepping on civil liberties or harming the readers in doing so. Just because a market for this content exists does not mean it is justified for publications to go absurd lengths to acquire information that they know the public will devour.As a general rule, I think it is okay to report on celebrities' personal lives as long as the information being published comes from those celebrities themselves and are consensually disclosed by them only, where they are aware of the exposure that they're subjecting themselves to. When it comes to children, media organisations must be proactive in taking responsibility even if their celebrity parents aren't aware of the dangers that come with having a limelight at infancy.Following the scandal around Shakib Khan's marriage, our feeds and front doors got saturated with articles that are basically gossip written in formal language. It's all invasive, not only are they stepping on the civil liberties of these celebrities, but invading the lives of the general public as well. After a point these articles get harder and harder to avoid. Algorithms work their magic by pushing juicy articles to the top and suppressing genuine and informative journalism. The more likes and shares articles about Shakib Khan get, the more incentive media houses have to uncover never-seen-before information, and this deprave cycle continues.Koushin Unber wishes to fast-track winter in Dhaka. Send her video essays at koushinunber27@gmail.com"
/entertainment/tv-film/news/oikko-channel-i-music-awards-2022-honouring-the-best-music-3147056,Oikko Channel i Music Awards 2022: Honouring the best in music,"The Oikko-Channel i Music Awards was held yesterday, at the Sheikh Russel Cantonment, Padma Bridge.This year Rabindra Sangeet exponent Rezwana Choudhury Bannya was honoured with the coveted Lifetime Achievement Award.The award programme has been designed and directed by Ezaz Khan Swapan.Following are the list of the winners in different categories—
Best Singer (Modern Song): Fahmida Nabi



Best Composer (Modern Song): Kishore Das
Best Lyricist in (Modern Song): Asif Iqbal
Best Band: Renaissance



Best Sound Engineer: Amzad Hossain Bappy
 







Sabila Nur's dance performance at the award function. 
 







Momtaz Begum performing at the award.
Best Duet Singers: Habib Wahid and Shithi Saha
Best Folk Fusion Artiste: Sabbir Nasir
Best Folk Singer: Baul Sukumar
Best Singer (Film): Imran Mahmudul
Best Composer (Film): Emon Chowdhury
 







Imran Mahmudul
 







Legendary singer Runa Laila performing at the event.
Best Lyricist (Film): Mir Sabbir
Best Music Video: Piplu R Khan
Best Nazrul Sangeet Singer: Priyanka Gope
Special Mention Nazrul Award: Sadya Afreen Mallick
 







Bidya Sinha Mim's dance performance.
 







Rezwana Choudhury Bannya
Best Rabindra Sangeet Singer: Shama Rahman
Best Singer (Debut): Nuzhat Sabiha Pushpita
Best Classical Instrument player: Ruba, Tungtang, Ashik
 







Habib Wahid and Shithi Saha receiving awards.
 







Ferdous Ara
Best singer in (thematic song): Zanita Ahmed Zhilik
Best composer in (thematic song): Shafiq Tuhin
Best Lyricist in (thematic song): Zulfiqer Russell
 







Shykh Seraj, Director and Head of News at Channel i.
 








Special mentions for contributing in the past four decades:
Lyricist: Kabir Bakul
Composer: Kaushik Hossain Taposh
Singer: Chandan Sinha
Special Mention award: Shafiq Tuhin
Best Music production: TM Records
The grand event will be aired on Channel i, on October 28.








Rezwana Choudhury Bannya receives Lifetime Achievement honour at Oikko Channel i Music Awards Read more
 
Best Singer (Modern Song): Fahmida NabiBest Composer (Modern Song): Kishore DasBest Lyricist in (Modern Song): Asif IqbalBest Band: RenaissanceBest Sound Engineer: Amzad Hossain BappyBest Duet Singers: Habib Wahid and Shithi SahaBest Folk Fusion Artiste: Sabbir NasirBest Folk Singer: Baul SukumarBest Singer (Film): Imran MahmudulBest Composer (Film): Emon ChowdhuryBest Lyricist (Film): Mir SabbirBest Music Video: Piplu R KhanBest Nazrul Sangeet Singer: Priyanka GopeSpecial Mention Nazrul Award: Sadya Afreen MallickBest Rabindra Sangeet Singer: Shama RahmanBest Singer (Debut): Nuzhat Sabiha PushpitaBest Classical Instrument player: Ruba, Tungtang, AshikBest singer in (thematic song): Zanita Ahmed ZhilikBest composer in (thematic song): Shafiq TuhinBest Lyricist in (thematic song): Zulfiqer RussellSpecial mentions for contributing in the past four decades:
Lyricist: Kabir Bakul
Composer: Kaushik Hossain Taposh
Singer: Chandan Sinha
Special Mention award: Shafiq Tuhin
Best Music production: TM Records
The grand event will be aired on Channel i, on October 28.








Rezwana Choudhury Bannya receives Lifetime Achievement honour at Oikko Channel i Music Awards Read more
 
Lyricist: Kabir BakulComposer: Kaushik Hossain TaposhSinger: Chandan SinhaSpecial Mention award: Shafiq TuhinBest Music production: TM RecordsThe grand event will be aired on Channel i, on October 28. "
/news/bangladesh/crime-justice/news/25-year-old-sentenced-death-rape-murder-schoolgirl-ctg-3147001,"25-year-old sentenced to death for rape, murder of schoolgirl in Ctg","A Chattogram court today (October 19, 2022) sentenced a 25-year-old man to death in a case filed for raping and murdering a school girl after kidnapping her at Hathazari upazila in 2018.Chattogram Divisional Speedy Trial Tribunal Judge Halimullah Chowdhury handed down the verdict against Shahnewaz Siraj Munna of Hathazari, reports our staff correspondent quoting the victim's lawyer Raid Uddin.The court also acquitted Munna's parents—Shahjahan Siraj and Nigar Sultana from the charges in the case. After announcing the verdict, Munna was sent to jail.""For kidnapping, the tribunal awarded life in prison to Munna under section-7 of Women and Child Repression Prevention Act while he was sentenced to death on charge of the victim's killing after rape and murder under section 9,"" Raid told The Daily Star.""The court also fined him Tk 1 lakh,"" he added.He said a total 18 witnesses testified out of 31 persons in the case.According to the case statement, Munna raped the victim on September 14 in 2018 and strangled her to death and then hid the body at his house. After two days, on September 16, Munna was caught by police when he was trying to flee and based on his confession, police recovered the body. The victim's brother later filed a case in this connection.Police pressed the charge sheet on July 9, 2019 implicating the three. Star Digital ReportA Chattogram court today (October 19, 2022) sentenced a 25-year-old man to death in a case filed for raping and murdering a school girl after kidnapping her at Hathazari upazila in 2018.Chattogram Divisional Speedy Trial Tribunal Judge Halimullah Chowdhury handed down the verdict against Shahnewaz Siraj Munna of Hathazari, reports our staff correspondent quoting the victim's lawyer Raid Uddin.The court also acquitted Munna's parents—Shahjahan Siraj and Nigar Sultana from the charges in the case. After announcing the verdict, Munna was sent to jail.""For kidnapping, the tribunal awarded life in prison to Munna under section-7 of Women and Child Repression Prevention Act while he was sentenced to death on charge of the victim's killing after rape and murder under section 9,"" Raid told The Daily Star.""The court also fined him Tk 1 lakh,"" he added.He said a total 18 witnesses testified out of 31 persons in the case.According to the case statement, Munna raped the victim on September 14 in 2018 and strangled her to death and then hid the body at his house. After two days, on September 16, Munna was caught by police when he was trying to flee and based on his confession, police recovered the body. The victim's brother later filed a case in this connection.Police pressed the charge sheet on July 9, 2019 implicating the three. "
/daily-star-books/news/graphic-novel-the-push-and-pull-friendships-3146991,A graphic novel on the push and pull of friendships,"The last decade has seen the graphic novel take off in mainstream literary circles, moulding the depth of emotive storytelling with gorgeous, picturesque artwork. Most graphic novels, save a few such as Will Eisner's A Contract with God, have rarely been a collection of short stories. It's Not What You Thought It Would Be (Fantagraphics, 2021) is one such graphic novel saturated with a plethora of short stories around themes of friendship—the lost ones, the transitory ones, and the recovering ones—alongside ideas about the formation of the self. How does one navigate expectations, and accept the terms of a relationship between one's desires and needs? The author-illustrator, Lizzy Stewart, who teaches illustration at Goldsmiths College, conjures up a series of short, lively, and uniquely heartwarming stories that make it hard to believe that this is her debut collection. Stewart places her strong female characters and stories in a myriad of different settings which serve as the background to a flow of the conversations taking place. Intensely relatable as the reader flips the pages, the stories occur in places deeply etched into many of our memories—from rooftops to buses to benches in the park to the digital world of emails and texts.Nine incredibly jarring and vibrantly beautiful stories wrapped into one book. The stories take place in line with the ebb and flows of seeking different truths and understanding friendships and relationships with a heartfelt intensity. Each story has a unique setting to it. The first story, ""Heavy Air"", deals with a group of friends making a shelter for an injured fox in a neglected estate that ends up getting wrecked by a torrent of rainfall. ""Blush"" deals with the annals of growing up ""embarrassed to get anything right and equally embarrass[ed] to get anything wrong"", ending with the positive message of self-growth.""Dog Walk"" is an exciting story with two teenage girls frolicking from the park to a nearby roof, hoping to meet someone new and exciting. Interesting stories that harken to a time we have known and relished. ""Walking Home"" is a short story without any dialogue whatsoever; it leaves the sepia-minded artwork to do the talking in the reader's mind. ""Quiet"" is about a voice artist struggling to juggle her own needs versus the demands of her followers. ""Kindness is a noise. I wanted to make people hear kindness"", the artist says in the story. Perhaps the most heartfelt stories in the collection are ""A Quick Catch Up"" and ""The Wedding Guests"", which deal with placements and changing courses of friendship, from deep trust to the mundane to distant ones, portrayed through both in-person conversations and in digital settings. The dialogues are emotive, beguiling, and relatable. The artwork in each of the stories is relatable. Muted with shades of black, white, grey and blue—except the last story, which is filled with colours as the two characters chart their journey from dreamy childhood to the confusing phase of adulthood. The pages change from water colour images of nature and spaces to blue-ink drawn landscapes of various settings and the inhabitants in them. This is a soft, reflective collection of storytelling that touches your nerves gently, proving the tenacity and importance of friendships in our daily lives. In a banal life filled with anxieties, It's Not What You Thought It Would Be proves how, at the end of the day, we both constitute and make our own stories.Israr Hasan is a Senior Research Assistant at BRAC James P Grant School of Public Health.
"
/news/asia/india/news/pulitzer-winning-indian-journalist-stopped-travelling-us-3147026,Pulitzer-winning Indian journalist stopped from travelling to US,"Indian authorities have stopped a photojournalist from boarding a flight to the United States, where she had planned to attend a ceremony to receive a Pulitzer Prize.Sanna Irshad Mattoo, who is based in Indian Kashmir's largest city of Srinagar, is part of a four-member Reuters team which won the 2022 Pulitzer Prize for Feature Photography for their coverage of the coronavirus pandemic in India.Mattoo, who holds an Indian passport, said she was stopped at immigration at New Delhi airport on Monday night and prevented from travelling to the United States despite holding a valid visa and a ticket.""Being able to attend the award ceremony was a once in a lifetime opportunity for me,"" Mattoo said on Twitter on Tuesday.India's home ministry did not respond to questions from Reuters. The foreign ministry said it had no comment to offer.Journalists in Kashmir have long been under the close scrutiny of local and national authorities, who also strictly control access for foreign reporters who want to travel there.The Himalayan region is claimed in full by both India and neighbouring Pakistan, but both countries only control parts of it.Reuters said it had not been provided any reason for blocking Mattoo's travel.""We are disappointed that Sanna Irshad Mattoo, a contributor to Reuters, has not been allowed to travel to the United States to receive her Pulitzer Prize in New York alongside her peers.""""We have not been offered an official explanation as to why she has not been allowed to leave the country, but we believe that journalists should be able to travel freely,"" Reuters said in a statement.Mattoo had said in a tweet in July that immigration officials in New Delhi also had barred her from flying to France, where she was scheduled to attend a book launch and photography exhibition.In Mattoo's tweet on Tuesday she said that despite reaching out to several officials after the July incident, she had not received a response."
