URLS,Headline,Article
/life-living/fashion-beauty/news/how-build-capsule-wardrobe-3143396,How to build a capsule wardrobe,"If you have been following the fashion influencer or the lifestyle influencer scene on the Internet in the past few years, you must have come across the term ""capsule wardrobe"". Below, we describe everything there is to know about capsule wardrobes for both men and women, including the steps to developing a capsule wardrobe and items to purchase. A capsule wardrobe is simply a collection of clothing composed of thoughtfully curated, easily interchangeable items designed to maximise the number of outfits that you can create. These pieces will create a strong foundation for your entire collection. These are minimal, comfortable, classic, and timeless pieces that will go with everything else you own and can be worn again and again. The items will be carefully and intentionally selected to provide purpose to your lifestyle. I'm sure you have experienced the ""I have nothing to wear despite my closet overflowing"" phenomenon at least once in your life. Often, we end up purchasing random pieces that just collect dust in our closets as it becomes difficult to integrate those into our everyday lives. Having a capsule wardrobe saves us from this decision fatigue. Decision fatigue is the weary feeling you get after being faced with too many decisions, affecting your decision-making choices, and the quality of the process. Having a curated wardrobe makes it easier to pick outfits for any occasion, saving time shopping, deciding what to wear, and reducing stress. It also allows you to discover and develop your personal style. A capsule wardrobe is also very sustainable and wallet-friendly. As you purchase high-quality items, that serve a purpose to your style and life, you end up wearing and re-wearing every piece, with nothing going to waste. Buying fewer items allows you to save up money for the more important things in life. It also reduces your carbon footprint. Before you start building a capsule wardrobe, keep in mind that it is a fairly slow process and takes about 2-3 years to build and perfect. You are not expected to build the wardrobe overnight. Do not be too stressed about it, it is an exercise to help you be more conscious, not a punishment. You should have a capsule wardrobe for each of the seasons. If you reside in Dhaka, having two capsule wardrobes – one for summer and one for winter will work just fine. Assess everything in your wardrobe. Try them on, see if they fit you, if you like them and if they flatter you. Ask yourself when is the last time you wore this item. The goal is to analyse and find out what you gravitate towards and what you never touch. Set aside clothes that do not fit you anymore, that do not work for you anymore, and that you do not need. Get rid of clothes that are stained, damaged, and worn out beyond repair. Divide your finding into the three following parts: if a piece works for you but not for this season – place it in storage. If the piece does not work for you – sell or give it away. Pieces that work for you but you have not worn them out as much – give them a 3-month trial period. If you own multiple items which are similar in nature, keep one and remove the others. Another way to find out what you wear regularly, turn all your coat hangers to face the same way, then every time you wear something, turn it around. By the end of the month, you will have a good sense of the wardrobe heroes that you cannot live without as these are the pieces you should be basing your capsule around. Make sure to donate your decluttered or sell them second-hand, to ensure that the clothes reach those who need them, getting a second life.  It is time to chalk out a plan for your wardrobe. First, decide on the number of clothing you would like to own. While people decide on various numbers ranging from 26-37, you do not have to stick to such numbers. Just make sure you do not go overboard with your shopping for the capsule. Create an ideal shopping list, and compare it with your closet to find gaps. Your wish list should be consistent with your personal taste, style, how you spend most of your time and lifestyle. When you go to purchase something, make a mental note of what you are going to wear it with. This will help you build outfits instead of having pretty individual pieces. Remember, you are dressing for your actual life, not for some moments. Think about your goals, values, and intention behind the pieces. Always invest in quality pieces that will last years and fix your budget accordingly. This is by no means an exhaustive list and you can modify it depending on your needs. Your capsule is also not the ""end all, be all"". You can elevate it over the years and tap into the trends. Avoid buying into fads that will be out of fashion in a short time. Invest in trends that will last a few seasons. In order to take it slow, just plan in detail for the upcoming season, then edit and transition between each season. Choose pieces that are both functional and versatile. consider how easily it can be mixed and matched with other pieces, colours, and patterns, and whether you can wear it to different events or in different seasons.A neutral colour palette that includes black, white, grey, navy, beige, and cream is very versatile, allowing you to wear more colours with intention and weave different clothing genres together to create seamless looks. One way of incorporating colours is to select 2-3 accent colours per season to include in your seasonal capsule. Solid colours, which are not too muted or bright can be very versatile. Play around with textures, fabrics, and sizes too. Experimenting with different cuts, silhouettes, and sleeve styles adds a unique flair to your outfits. There is room to add prints to your wardrobe. Choose from classic prints like stripes, navy stripes, houndstooth, polka dots, and some iterations of plaids and checks. Just because Miranda Priestly from ""The Devil Wears Prada"" was not impressed with florals for spring, does not mean you cannot have florals for spring and summer. Floral prints, whether big or small are always amazing for the summer and spring in blouses, dresses, and Kurtis. Do not view a capsule wardrobe as something restrictive. It is in fact quite the opposite. While the capsule wardrobe is meant to serve you for years to come, you can definitely edit and elevate it as you go. Just do not go down the rabbit hole of mindless shopping when adding things to your closet. Happy shopping! "
/business/news/oil-prices-fall-more-3-cent-recession-worries-3143361,Oil prices fall more than 3 per cent on recession worries,"Oil prices plummeted more than 3 per cent on Friday as global recession fears and weak oil demand, especially in China, outweighed support from a large cut to the OPEC+ supply target.Brent crude futures dropped $2.94, or 3.1 per cent, to settle at $91.63 a barrel, while US West Texas Intermediate (WTI) crude futures fell $3.50, or 3.9 per cent, to $85.61.The Brent and WTI contracts both oscillated between positive and negative territory for much of Friday but fell for the week by 6.4 per cent and 7.6 per cent, respectively.US core inflation recorded its biggest annual increase in 40 years, reinforcing views that interest rates would stay higher for longer with the risk of a global recession. The next US interest rate decision is due on Nov. 1-2.US consumer sentiment continued to improve steadily in October, but households' inflation expectations deteriorated a bit, a survey showed.The improvement in consumer sentiment ""is being viewed as a negative because it means the Fed needs to break the spirit of the consumers and slow the economy down more, and that's caused an increase in the dollar and downward pressure on the oil market,"" said Phil Flynn, analyst at Price Futures Group in Chicago.The US dollar index rose around 0.8 per cent. A stronger dollar reduces demand for oil by making the fuel more expensive for buyers using other currencies.In US supply, energy firms this week added eight oil rigs to bring the total to 610, their highest since March 2020, energy services firm Baker Hughes Co said. read moreChina, the world's largest crude oil importer, has been fighting COVID-19 flare-ups after a week-long holiday. The country's infection tally is small by global standards, but it adheres to a zero-COVID policy that is weighing heavily on economic activity and thus oil demand.The International Energy Agency (IEA) on Thursday cut its oil demand forecast for this and next year, warning of a potential global recession.The market is still digesting a decision last week from the Organization of the Petroleum Exporting Countries and allies, together known as OPEC+, when they announced a 2 million barrel per day (bpd) cut to oil production targets.Underproduction among the group means this will probably translate to a 1 million bpd cut, the IEA estimates.Saudi Arabia and the United States have clashed over the decision.Meanwhile, money managers raised their net long US crude futures and options positions by 20,215 contracts to 194,780 in the week to Oct. 11, the US Commodity Futures Trading Commission (CFTC) said."
/business/news/3-more-bangladeshi-garments-get-green-building-certification-3143371,3 more Bangladeshi garments get green building certification,"Three more Bangladeshi garment factories have achieved the green building certification from the United States of Green Building Council (USGBC).The factories are CA Knitwear Ltd in Bhobanipur area of Gazipur, Silken Sewing Ltd in Baniarchala area of Gazipur, and Sultana Sweaters Ltd in Meherabari area of Mymensingh.The USGBC also provided the factories with platinum-rated Leadership in Energy and Environmental Design (LEED) certification.With the three, a total of 176 garment factories are given LEED certificates in the country.Some 550 are also awaiting certification, according to Bangladesh Garment Manufacturers and Exporters Association.Of them, 57 are platinum rated while 105 gold-rated, 10 silver-rated and four are only certified, according to the Bangladesh Garment Manufacturers and Exporters Association."
/news/bangladesh/news/park-coffee-cart-or-biryani-shop-3143006,"Park, coffee cart or biryani shop?","In Old Dhaka's Bangshal stands a park in the shape of a triangle. It used to provide citizens with an avenue to go on morning and evening walks, or spend their leisure surrounded by greenery.This park, which dates back to the pre-independence era, had a library, 10 to 12 benches to sit on, and a small field, where children used to play.But due to sheer apathy of the authorities concerned, this park soon lost its glamour.The size of the park gradually shrank, as land grabbing went on unabated, while the remaining parts were too dilapidated to visit.To salvage whatever was left of the park, the first elected mayor of Dhaka, Mohammad Hanif renovated it, and installed a water fountain and two dove sculptures, as a symbol of peace.To carry on his father's legacy, former Dhaka south mayor Sayeed Khokon renovated the park and inaugurated it for the public in 2020.New walkways,  fresh grass, extended seating arrangements and lights were installed at the place under this project, and the water fountain was made functional.Soon after, the park was leased out to Bangshal Thana Bangabandhu Parishad president Haji Ahsan Ullah. Under the lease agreement,  Ahsan and company were supposed to run a coffee shop, on condition of selling coffee in a wheeled cart alongside taking care of the park.Building any permanent structure to sell anything other than coffee wasn't permitted under this arrangement.But in a recent visit to the Bangshal Park, this correspondent saw that a permanent steel structure has been built there, occupying at least one-third of the place. There are lines of chairs and tables centring it, but rather than coffee, what's being served is biryani.Even the water fountain has been shut down to facilitate the biryani shop. There are a few washing basins, a deep freezer, and rows of plastic chairs and tables inside Haji Ebadullah Biryani House, owned by one Liton Baburchi.Biryani is also served at benches on all three sides of the park.Contacted, Liton Baburchi said he has rented the place from Ahsan Ullah.Locals said they cannot walk or sit in peace at the park anymore, as the place is always abuzz with the biryani shop's customers. Besides, the size of the already small park has reduced significantly because of the makeshift-restaurant, they added.Abdul Hai, a resident of Mokimbazar, Bangshal, said this park used to be bigger.""There was a library here. People came here to read books, walk and play. But the park gradually died.""""When the park was renovated in 2020, or whatever was left of it, the locals thought they would finally get a place to pass peaceful leisure. But the biryani shop has threatened the park's serenity,"" he added.The park's lessee, Haji Ahsan Ullah, said they run the shop ""legally"".He said, ""We run a biryani shop next to the coffee shop. The DSCC officers come for regular inspections. There are no issues.""Local (Ward-35) Councillor Abu Saeed said, ""The park was made for walking, but now it's a business place. People cannot sit and walk. I've made a verbal complaint about this to the city corporation. I'll send a written complaint soon.""DSCC Chief Property Officer Russell Sabrin said there's no scope to run a biryani place after taking permission for a coffee cart.""We will cancel our agreement if the conditions of the lease are being violated,"" he added."
/news/bangladesh/agriculture/news/farmers-kick-start-freshwater-machine-3142976,Farmers kick-start a freshwater machine,"Water is everywhere in and around Bangladesh, yet the lack of freshwater is one of its most pressing concerns.On the surface of this largest river delta on the planet, the abundance of water is facing serious threats of pollution, river encroachment, flooding, and diversion or obstruction of common river waters by India and China. And beneath the surface, there develops a big hollow due to the overdraw of groundwater for irrigation and industrialisation.The scarcity of surface water, especially in the dry season, is gradually pushing Bangladesh to depend heavily on groundwater for supply to households, farms, and industries. While the water outlook for one of the most fertile soils in the world is getting grimmer, a highly-acclaimed research holds out a big hope for Bangladesh, dispelling the commonly-shared fear of the groundwater reserve getting drier every year, and a Jakarta-like land subsidence resulting from it.""It is a ground-breaking research for all sorts of reasons,"" exclaimed the lead researcher Mohammad Shamsudduha over the phone from London Thursday.Published a month ago in the renowned journal Science, six scientists -- five of whom are Bangladeshis -- wrote in their research paper about a great water reservoir below Bangladesh that hardly runs dry. The more water is pumped out of the ""Bengal Water Machine"", as the researchers called it, the more water is pumped into it from the vertical and horizontal flow of freshwater from the surface and nearby lateral water sources.The machine is being considered by geoscientists as nature's very special gift to the people in the Bengal basin, a vast sediment-filled region upon which lies Bangladesh and a part of West Bengal.""This is a huge discovery for Bangladesh. One-third of Bangladesh is getting the benefit of nature's gift,"" Shamsudduha, a professor at the University College London, told The Daily Star. ""It can revolutionise our farming further, as irrigation strategy could now be set scientifically.""The vast underground reservoir for freshwater was crafted slowly over thousands of years by the Ganges and the Brahmaputra that brought in tons of silt and sediment every year from as far away as the Himalayas to form the delta's spongy soil.The Bengal Water Machine was created but not quite started until the 1980s, when Bangladesh stepped up on its rice production in the dry season. Unknowingly, millions of farmers actually kick-started the natural water system by pumping out groundwater for irrigation.Equipped with pumps and agricultural improvements, drought-hit farmers in the north and north-west have gone for extensive irrigation that enabled Bangladesh to produce enough food each year to be nearly self-sufficient by tripling the country's rice production.The geological formation of this Bengal basin responded strangely to the overdraw of the groundwater, with greater depletion triggering faster recharge.""If there was no pumping, then there would have been no water machine functioning,"" said co-researcher Professor Kazi Matin Uddin Ahmed, who is a hydrogeologist at the University of Dhaka. ""When farmers extract more groundwater, the water level falls and it creates room for additional recharge.""Boosting yields aside, the natural water system is believed to have been helping lessen flooding during monsoon seasons. ""If there is no recharge, all the water would be on the surface. Then, we would have a bigger flood,"" said Matin.The entire ecosystem works like a well-oiled machine: farmers pump water out and the porous soil quickly captures the rain-running-flood water before sending it down to the water machine with filtration through layers of soil on the way. Freshwater is stored in reservoirs at different depths, with the majority amount easily accessible by farmers at 100 feet below.About 1,500-2,000 litres of groundwater are required for the production of only one kg of rice in the dry season. And the amount of groundwater that is being pumped in three months for irrigating Boro paddy is mind-blowing.According to a World Bank study in 2021, about 32 cubic kilometres of groundwater is being extracted by the farmers every year, with which a three-story ""water building"" could be built over Bangladesh.Much to the relief, the researchers have found that the Bengal Water Machine kicks in to dispel most of the overdraw concern. Freshwater amounting to 75-90 cubic kilometres were captured and pumped back into the water machine from 1988-2018. Still, there's a huge shortfall.The withdrawal-recharge ratio is not that encouraging and consistent among all regions of Bangladesh. The rice-producing north is precariously-placed. On the other hand, the west generally experiences less rainfall than the east and it reflects on the outcome. Groundwater depletion is taking place in the west but not in the east, finds research.""Apart from the rice-producing north, the Bengal Water Machine is also not working well in the greater Dhaka region, big cities, and industrial areas,"" said co-researcher Prof Anwar Zahid, also a director at the Bangladesh Water Development Board (BWDB).""We must use the groundwater very judiciously and cautiously, looking at the data. Indiscriminate use will only make a disaster imminent,"" warns Anwar, theleading groundwater expert and a key resource person behind the research that spanned over 10 years.The reason why the research is being so hailed across the globe is because of its foundation, a trove of data painstakingly put together over 30 years by the BWDB.Over a thousand observers of the BWDB wells have been monitoring and recording the underground water levels for 60 years by now. And, the researchers used millions of groundwater measurements from 465 shallow monitoring wells (mostly at 25-70 meters depth, from where pumping for irrigation is done).""Groundwater deeper than that level should not be used for irrigation as recharge by rainfall to that level [over 250-300 meters] takes hundreds to thousands of years,"" Anwar said.The other researchers are Richard G Taylor from University College London, Md Izazul Haq and Sara Nowreen."
/sports/football/news/we-cannot-compete-the-spending-city-klopp-3143216,We cannot compete with the spending of City: Klopp,"Liverpool cannot compete with Manchester City's financial power, manager Juergen Klopp said on Friday, adding that their Premier League rivals and some other clubs ""can do what they want"".Second-placed City visit Liverpool in the weekend's most anticipated Premier League clash on Sunday as they are 13 points clear of Klopp's side, who have a game in hand.Asked how Liverpool could keep up with Pep Guardiola's team, who won the Premier League for the fourth time in five seasons in May, Klopp replied that nobody could.""You will not like the answer, and you all have the answer already. Nobody can compete with City in that,"" he said.""You have the best team in the world and you put in the best striker on the market. No matter what it costs, you just do it.""I know City will not like it, nobody will like it, you've asked the question but you know the answer. What does Liverpool do? We cannot act like them. It is not possible.""City signed Norwegian striker Erling Haaland from Borussia Dortmund in a deal reported to be worth 51 million pounds ($56.97 million) in the close season but the multi-year deal, including his salary, could exceed 300 million euros.""There are three clubs in world football who can do what they want financially,"" Klopp said. He was referring to the United Arab Emirates owners of City, the majority Saudi ownership of Newcastle United and Paris St Germain, which has a Qatari owner.""It's legal and everything, fine, but they can do what they want. It is not a problem at all for me, it's like it is."""
/news/asia/news/indonesia-bans-cough-syrup-material-linked-gambia-child-deaths-3143381,Indonesia bans cough syrup material linked to Gambia child deaths,"Indonesia on Saturday banned ingredients linked to the deaths of 70 children in Gambia from cough syrups in the Southeast Asian country as it investigates acute kidney damage that has killed more than 20 children in the capital Jakarta this year.Food and drug regulator BPOM also said it was investigating the possibility that the ingredients, diethylene glycol and ethylene glycol, had contaminated other materials that are used as solvents.Gambia and India are investigating the deaths from acute kidney injury in the west-African country thought to be linked to cough syrups made by New Delhi-based Maiden Pharmaceuticals Ltd.The World Health Organization has said it found ""unacceptable"" levels of the ingredients, which can be toxic, in four Maiden products.""To provide protection to the public, BPOM has set a requirement at the time of registration that all medicinal syrup products for children and adults are not allowed to use diethylene glycol (DEG) and ethylene glycol (EG),"" the regulator said in a statement.The BPOM reiterated that the four products linked to the deaths in Gambia are not registered in Indonesia, nor any other Maiden products."
/news/bangladesh/crime-justice/news/2-passengers-held-saudi-riyal-dhaka-airport-3143431,2 passengers held with Saudi Riyal at Dhaka airport,"Airport Armed Police Battalion (APBn) arrested two outbound passengers from Dhaka's Hazrat Shahjalal International Airport this morning for allegedly trying to smuggle 1,40,000 Saudi Riyal.The arrestees are: Asaduzzaman Nur (28) from Jashore and Liton Sikder (47) from Dhaka.They were trying to go to Singapore on a flight of Biman Bangladesh Airlines around 5:00am, Ziaul Huq, additional superintendent of Airport APBn.The officials intercepted them at the airport's holding lounge and recovered the Saudi Riyal worth around Tk 38 lakh which they hid inside their undergarments, he said.Asaduzzaman was carrying 80,000 Saudi Riyals while Liton 60,000, Ziaul said adding filing of a case is underway against them."
/news/bangladesh/accidents-fires/news/4-dead-bus-hits-rickshaw-van-gazipur-3143181,4 dead as bus hits rickshaw-van in Gazipur,"Four people died after a bus hit a parked rickshaw-van on Dhaka-Mymensingh highway in Gazipur this morning. The deceased are rickshaw-van puller Borhan (40), its passenger and fish trader Younus (35), pedestrian Shohrab (32), and another unidentified man, reports our correspondent quoting Alamgir Hossain Shimul, deputy commissioner (Traffic Division) of Gazipur Metropolitan Police.A Mymensingh-bound speeding bus of Bashumoti Paribahan hit the vehicle near Chandana Chowrasta area around 8:30am, leaving the four people dead on the spot, the police official said.Police seized the bus. However, the driver managed to flee, Alamgir added."
/star-multimedia/views-multimedia/news/cctv-monitoring-not-enough-prevent-election-irregularities-3143271,CCTV monitoring not enough to prevent election irregularities ,"Badiul Alam Majumdar, secretary of Shujan, talks to The Daily Star about the courageous decision of the Election Commission (EC) to suspend the Gaibandha-5 by-polls amid huge irregularities, and the important steps it needs to take to ensure fairness in the upcoming national elections next year. "
