URLS,Headline,Article
/entertainment/theatre-arts/news/asafs-lens-creates-magic-un-general-assembly-3138241,Asaf’s lens creates magic at UN General Assembly,"A Solo Photo Exhibition by Bangladeshi photographer Asaf Ud Daula was held, at the 77th session of the United Nations General Assembly.For the 77th session of the United Nations General Assembly in New York, Asaf's solo photography exhibition ""Emotion to Generate Change"" was inaugurated on September 19, and continued until September 25. About 500 people attended its inauguration, including the prime ministers of different countries. The Prime Minister of Bangladesh, Sheikh Hasina, also attended the session. Renowned Italian film director and author Lia Beltrami curated the exhibition.Hailing from Akkelpur in Joypurhat, Asaf Ud Daula unfurled the red-green flag of Bangladesh in front of the world's leaders in New York. The photographer captures the traditional form of evergreen Bangladesh.  His camera captures an idealistic form of climate change – also showing diversity and successive beauty of Bengal.Throughout September, Asaf spent a busy time for several solo exhibitions in both the continents of Europe and America -- ""Emotions to Generate Change"". Asaf could not physically join the exhibition of the 77th session of the United Nations General Assembly, as he was representing Bangladesh with several solo exhibitions in the 25th edition of The Religion Today Film Festival in Europe. This event sa the participation of 25 countries from across the world.Along with the photography exhibition, photographer Asaf also led a day-long workshop on ""Photography Journey of Bangladesh"" for the film festival's guests, and other Italian delegates. In the 25th edition of this festival, two solo photography exhibitions of Asaf Ud Daula were held in Pinne (September 14-20) and Taranto (September 17-25) in Italy. In addition, another solo photography exhibition was held from September 14-22, 2022 courtesy of the 'Festival for Philosophy' in Carpi, Italy. All of these exhibitions of artistic projects were curated by the famous Italian filmmaker and author Lia Beltrami. These artistic exhibited projects were designed by Mauro Radici.""Our nature is full of words of love. In these artistic photographic exhibitions, climate change scenarios of Bangladesh have also been addressed,"" said Asaf.In October last year, on the occasion of COP-26, a solo photography exhibition titled ""Emotion to Generate Change"" opened in St. Peter's Square, Vatican City, which was inaugurated by the Pope Francis Jorge Mario Bergoglio on October 31. The exhibition featured 40 photographs, and was on display until November 5, 2021. As the chronology of this, another solo exhibition was held at the Salesian Pontifical University, Rome, Italy from 16-25 November 2021.  After that, Asaf's photographs were exhibited at the annual meeting of the World Economic Forum-2022 in Davos, Switzerland, during May 22-29, 2022. Prior to this, on May 16, Monaco, Europe's second-smallest country, hosted a solo photography exhibition at the 16th Monaco Charity Film Festival.  In 2018, Asaf's first solo photo exhibition was held in ""Religion Today Film Festival"" in Trento, Italy where 33 photographs were showcased. That year, he was awarded the reputation of the best photographer of the year, 2018. Later in 2020, Asaf Ud Daula won an international photo contest titled 'The World's Best Photos of#Green2020' launched by Agora.Asaf is a resident of Shanta village of the Akkelpur Upazila in Joypurhat district. He received a 1.3-megapixel mobile phone from his uncle in 2008, and with this phone, he started his photographic journey. Back then, he had no idea what images and photography meant. After purchasing his first semi-SLR camera in 2012, he began studying online, attending workshops, traveling with senior photographers, and learning photographic grammar.The photographer has been featured in National Geographic, Forbes, Daily mail, Nat Geo, Geo Asia-Spain, Geo Asia, and other magazines.At present, he is working as a photographer at Rural Development Academy in Bogura.""I have tried to depict the picturesque beauty of Bangladesh, and the smiling countenance of her people. I feel thrilled thinking that people from all over the world are getting familiar with Bangladesh through the photos. I feel proud as a Bangladeshi to be able to raise the flag of Bangladesh all over the world,"" said Asaf Ud Daula."
/news/bangladesh/news/infrastructure-development-adb-ready-give-20b-has-concerns-3138336,Infrastructure development: ADB ready to give $20b but has concerns,"The Asian Development Bank is ready to give over $20 billion to finance Bangladesh's road and railway projects but raised concerns over the timely implementation of schemes.The Manila-based multilateral lender mentions the challenges facing implementation in a project portfolio review report submitted to the Bangladesh government last month.The report does not mention over how long the money will be disbursed.""Lack of comprehensive detailed design, including quality survey and investigation, contributes to significant scope changes, and time and cost overruns,"" it says.In some transport sector projects, appointing a contractor took over 20 months after the bidding was approved, it says, adding that the main cause of the delay was poorly prepared bidding documents.""Land acquisition and resettlement is one of the major reasons transport projects require time extensions,"" the report reads.It is taking longer for development project proposal (DPP) preparation or revision, submission of the DPP to the line ministry and approval by the Executive Committee of the National Economic Council (Ecnec), it says.The ADB presented an outline of projects in which it is likely to finance about $4.16 billion in the next three years.A decade ago, ADB's finance in the country's transport sector was $741 million. In August this year, the lender's finance in the sector was almost $3 billion, according to the report.Referring to certain projects, the ADB says approval of revised DPP took over a year causing delays in project implementation.The report cites a project titled ""Transport Connectivity Improvement Preparatory Facility"", for which the ADB approved a loan of $42 million in February, 2020.The loan agreement for the project was signed in June 2020 and the loan became effective in August that year. But no money has been spent from the fund yet. No consultants have been appointed to study the feasibility and finalise a detailed design of the project either.A $400 million fund for another project titled ""Dhaka-Sylhet Corridor Road Investment (trance 1)"", was approved by the ADB in September last year, but not a single penny has been utilised so far, the report says.Project implementation also gets delayed over complications of land acquisition and compensation to the affected individuals, it says, adding that delays also take place in selecting and deploying resettlement NGOs or consultants for those who are evicted for the project.Lack of understanding of FIDIC (International Federation of Consulting Engineers) contracts by the project management unit (PMU) or project implementation units (PIUs) staff, frequent changes of project directors, understaffed PIUs, and lack of coordination among supervision consultants and contractors delay the project implementation too.FIDIC rules are the standard forms of contract for use between employers and contractors on international construction projects.Poor supervision by consultants and repeated replacement of experts are responsible for weak contract management in many cases.Besides, the settlement of audit observations takes a long time, which results in non-compliance of financial management. Many audit observations are pending for a long time for most projects, the report observes.RECOMMENDATIONSThe ADB recommends strengthening the reviewing capacity of the implementing agencies and experts to improve the quality of project design, cost estimate, and procurement packaging.Dedicated management teams at PMUs and PIUs, who are familiar with and experienced in working with the ADB in areas that include procurement, financial management, and FIDIC contracts, should be assigned.The consultant recruitment and procurement should be streamlined.The ADB also suggests using its project readiness facility to improve design, procurement readiness and establishment of a management team.For land acquisition and resettlement, competent NGOs should be selected and the budget should be sufficient.The ministry concerned and the Planning Commission should take necessary measures to reduce the time for DPP and revised DPP or technical project proposal approval to expedite progress.To be able to meet the ADB's project readiness criteria, advanced contracting and retroactive financing may improve project readiness for approval and reduce the risk of implementation delays, it adds.The ADB has identified 16 road and railway projects the lender will finance in the next three years.The projects include Laksam-Chattogram Dual Gauge Railway Project ($300 million); Dhaka-Sylhet Corridor Road Investment Project ($500 million); Dhaka Northwest Corridor Road Project-Phase 3 ($400 million); Line 5, Southern route of Dhaka Mass Rapid Transit Development Project ($300 million); Phase 1 of Dhaka-Cumilla Chord-line Project ($300 million); Phase 1 of Dhaka-South Corridor Road ($400 million); Dhaka-Chattogram PPP Highway Project ($400 million); and Phase 2 of Dhaka Northwest Corridor Road Project ($200 million)."
/business/economy/news/labour-migration-may-exceed-pre-covid-levels-3138511,Labour migration may exceed  pre-Covid levels,"The growing number of people from Bangladesh registering for work overseas indicates that international migration from the country may soon surpass pre-pandemic levels, according to a recent report by the World Bank.Around 600,000 locals registered for overseas employment in the first six months of this year while there was a total of 617,000 migrants in 2021.In the five-year leading up to Covid-19, the number of people from Bangladesh going abroad for work stood at an annual average of about 750,000.Besides, the recovery of international migration is somewhat stronger in Bangladesh compared to that of other South Asian countries, as per the report styled ""Coping with Shocks: Migration and the Road to Resilience"", released last Thursday.However, data on overseas work permits issued in the first half of 2022 shows that other than Bangladesh, the flow of migration from Pakistan may also surpass what it was in the pre-pandemic era.Some 400,000 people from the country registered for work abroad in this year's January-June period while the number was just 240,000 in 2021, down 63 per cent compared to an annual average of about 657,000 during the five years prior to Covid-19.Meanwhile, around 100,000 migrants from Sri Lanka had registered for overseas employment in 2021, which was more than double the number that went abroad the year before.Around 41.2 million South Asians were living outside their country of birth just before the coronavirus pandemic began in 2019, the report shows.In certain countries such as Nepal and Sri Lanka, the number of foreign job seekers is close to 10 per cent of their total population.Additionally, Bangladeshi migrant workers spent an average of more than $3,000 to move abroad before the pandemic, the report shows.It goes on to say that migration exposes South Asians to various risks because of the precarious labour market conditions that poor migrant workers face.For example, the legal (visa) status of migrants in Gulf Cooperation Council countries, the most common international employment destination for South Asians, is contingent on their holding temporary jobs in low-skill sectors.Similarly, poor internal migrants in South Asia work largely in the informal sector, where they lack access to social protection.In parts of Bangladesh, approximately one-third of households out-migrate temporarily during the pre-harvest lean season.The flow of migrants represents the interaction of two economic forces: reallocation of labour to places where it is more productive, and adjustment to local economic shocks; both of which are central to inclusive and resilient development.Despite the importance of migration to individuals and the overall region, migrants in South Asia face considerable barriers to mobility.The Covid-19 crisis exposed this vulnerability on a large scale as migrants returning home during pandemic-related lockdowns faced multiple hardships.New survey-based evidence confirms that Covid-19 substantially slowed down new migration flows and created an unprecedented wave of return migration.Surveys also reveal that return migrants, especially women, struggled to assimilate into the home labour markets, resulting in high unemployment rates among the newly returned migrants.To ensure that migration can continue to play a key role in development and as a coping mechanism in the face of shocks, two policies deserve priority, the World Bank report says.First, it is vital to address unnecessarily high costs and frictions in migration, particularly those that might have worsened during the coronavirus crisis.The second main policy priority for the region is to learn from the pandemic experience and incorporate measures to ""de-risk"" migration into migration-supporting policies and institutions.In particular, because many poor migrant workers are employed in informal jobs, reforms to extend social protection to the informal sector should be designed to include migrant workers without deterring mobility."
/news/bangladesh/accidents-fires/news/4-killed-microbus-three-wheeler-collision-narayanganj-3138721,5 killed in microbus-three-wheeler collision in Narayanganj,"Five people were killed and another was injured in a head-on collision between a microbus and a battery-run three-wheeler on Dhaka-Chattogram highway in Siddhirganj upazila of Narayanganj this morning.Three of the deceased were identified as Hanif (25), Mamun (30), Nuruddin (45) and Jamal (42), our Narayanganj correspondent reports quoting police.Among the deceased, Hanif was the driver of the three-wheeler while the three others were its passengers, police said.Kanchpur Highway Police Station Officer-in-charge OC) Nabir Hossain said, ""The incident took place around 9:25am when a Dhaka-bound microbus collided head-on with a battery-run auto-rickshaw in Shimrail area on the west side of Kanchpur bridge on the Dhaka-Chattogram highway.""Five injured passengers were taken to a private hospital where doctors declared one dead.""Four people were taken to Dhaka Medical College Hospital around 10:30am. Three of them were declared by the doctors there, Inspector Ba'chu Mia, in-charge of DMCH police outpost, told The Daily Star.Jamal (42), another injured passenger of the auto-rickshaw, succumbed to his injuries at DMCH around noon.The driver of the microbus went into hiding after the incident, the OC said.""The microbus has been seized,"" he said."
/news/world/news/n-korea-fires-2-missiles-toward-sea-after-us-s-korea-drills-3138701,N Korea fires 2 missiles toward sea after US-S Korea drills,"North Korea fired two short-range ballistic missiles toward its eastern waters on Sunday, the latest of a recent barrage of weapons tests, a day after it warned the redeployment of a US aircraft carrier near the Korean Peninsula was inflaming regional tensions.South Korea's Joint Chiefs of Staff said in a statement that it detected two missile launches Sunday between 1:48 a.m. and 1:58 a.m. from the North's eastern coastal city of Munchon. It added that South Korea's military has boosted its surveillance posture and maintains a readiness in close coordination with the United States.Japanese Vice Defense Minister Toshiro Ino also confirmed the launches, saying Pyongyang's testing activities are ""absolutely unacceptable"" as they threaten regional and international peace and security.Ino said the weapons could be submarine-launched ballistic missiles. ""We are continuing to analyze details of the missiles, including a possibility that they might have been launched from the sea,"" Ino said.North Korea's pursuit of an ability to fire missiles from a submarine would constitute an alarming development for its rivals because it's harder to detect such launches in advance. North Korea was believed to have last tested a missile launch from a submarine in May.The South Korean and Japanese militaries assessed that the missiles flew about 350 kilometers (217 miles) and reached maximum altitudes of 90 to 100 kilometers (56 to 60 miles) before falling into the waters between the Korean Peninsula and Japan.Japanese Prime Minister Fumio Kishida separately instructed officials to gather and analyze all information they could and expedite any updates about the tests to the public. His office said it also was seeking to ensure the safety of all aircraft and ships in waters around Japan while preparing for any contingencies.South Korea's presidential office said National Security Director Kim Sung-han called an emergency security meeting over the launches where members reviewed the South's defense preparedness and discussed ways to strengthen cooperation with the United States and Japan to counter the growing North Korean threats.Seoul warned that Pyongyang's consecutive provocations will deepen its international isolation and increase the ""instability of the regime"" by worsening its economy and people's livelihoods.The US Indo-Pacific Command said in a statement that the launches didn't pose any immediate threat to US personnel or territory, or to its allies. But it said the launches highlight ""the destabilizing impact"" of North Korea's unlawful weapons of mass destruction and ballistic missile programs. It said US commitments to the defense of South Korea and Japan remain ""ironclad.""The launch, the North's seventh round of weapons tests in two weeks, came hours after the United States and South Korea wrapped up two days of naval drills off the Korean Peninsula's east coast.The drills involved the nuclear-powered aircraft carrier USS Ronald Reagan and its battle group, which returned to the area after North Korea fired a powerful missile over Japan last week to protest the carrier group's previous training with South Korea."
/news/bangladesh/news/load-shedding-situation-reality-contradicts-ministers-claims-3138341,Load-shedding situation: Reality contradicts minister’s claims,"Even though the countrywide power cuts are statistically more frequent at the moment compared to last month, State Minister for Power Nasrul Hamid announced that load-shedding has decreased.He said this while briefing journalists from his home on Friday.""Load-shedding has decreased from before, but it is still approximately 700-800MW per day,"" he said.Data on the daily load-shedding from Power Grid Company Ltd (PGCL) refute both claims.On that day (October 7), the power outage was 964MW, or eight percent of the total demand, which is slightly more than the 932MW that the authorities had estimated.A similar pattern can be seen for the entirety of October.Discounting last Tuesday when a grid failure caused a blackout in half the country, load-shedding on any day last week has been more than that in any day in September.On Thursday, it was nine percent of demand or 1,184MW. On that day, Dhaka suffered more outages among all divisions -- 429MW.The day before, the authorities estimated that approximately five percent of the demand would have to be shed. The actual outage was more than double that of that -- 11 percent or 1,375MW.According to the load-shedding schedule released by Dhaka Power Distribution Company Limited for yesterday, most places in Dhaka and parts of the suburbs covered by the company would have experienced power cuts between three and five times in 24 hours.Narayanganj's Fatullah would have experienced the most outages; about eight times in those 24 hours.Places in Azimpur, Dhanmondi, Demra, Khilgaon, Moghbazar among others would have experienced outages about five times.Some of the load-shedding were scheduled after as late as 11:00pm.In comparison, power cuts in September were less than what was experienced just this week.Data shows that last month, there were as many as 19 days with almost no load-shedding at all.On other days, the rate of shedding hovered between two and four percent of the estimated demand.It was only towards the end of the month, on September 23, 25, and 28, that load-shedding began to get more prominent, with outages over 700MW.September 1 had the highest demand for electricity (14,026MW) and no load-shedding.The current demand is 1,350MW less but the government is unable to deliver, resulting in more outages.Bangladesh Power Development Board's Member (Generation) Mohammed Ashraful Islam attributed the outages to ""caution"".""Since we experienced a trip in the grid, we are wary of the load. We are generating about 10,000 megawatts of electricity every day and aim to take it up to 12,000."""
/sports/cricket/news/shakib-loses-toss-gets-bat-first-3138711,Bangladesh bat with three changes,"Bangladesh captain Shakib Al Hasan returned to the side after missing the two-match T20I series against UAE and the first match of the tri-nation series in New Zealand in Christchurch.The all-rounder, however, had an inauspicious start to proceedings as he lost the coin toss against New Zealand in the third T20I of the series, also involving Pakistan.New Zealand skipper Kane Williamson sent Bangladesh in to bat after winning the toss, saying that he has learned from the decision to bat first on the previous day, which New Zealand lost against Pakistan.Bangladesh, too, had lost their opening match against Pakistan. The Tigers have made three changes to their side with Nasum Ahmed, Sabbir Rahman and Mustafizur Rahman missing out. Shakib, Najmul Hossain Shanto and Shoriful Islam returned to the side. The hosts made one change to their side, with Adam Milne replacing Blair Tickner.New Zealand: Devon Conway, Finn Allenl, Kane Williamson, Glenn Phillips, Michael Bracewell, Mark Chapman, James Neesham, Tim Southee, Trent Boult, Adam Milne, Ish SodhiBangladesh: Najmul Hossain Shanto, Mehidy Hasan Miraz, Litton Das, Shakib al Hasan (C), Afif Hossain, Mosaddek Hossain, Nurul Hasan, Yasir Ali, Taskin Ahmed, Hasan Mahmud, Shoriful Islam"
/news/bangladesh/transport/news/third-shitalakkhya-bridge-opens-tomorrow-3138401,Third shitalakkhya bridge: 3-year project finally done in 12 years,"Nine years behind schedule and costing 61 percent more, the Third Shitalakkhya Bridge is finally going to be opened to the public tomorrow.Roads and Highways Department in November 2010 had taken up the project to establish a direct link between Narayanganj city and Bandar upazila.It was supposed to be done by 2013 for Tk 377.62 crore, from Saudi Arabia.The project authorities, however, took over six years just to hire consultants and contractors and the work on the ground began in 2017.In the meantime, the project cost escalated to Tk 608.56 crore.Prime Minister Sheikh Hasina will open the 1.23km bridge to the public tomorrow.Time extension and cost escalations are nothing new for RHD projects and it exposes its weaknesses in implementing such work.A report of the Implementation Monitoring and Evaluation Division on 49 projects, completed in fiscal 2016-17, shows that 41 of them required time extension and suffered cost escalation.Taking up projects without proper feasibility studies and estimation of costs, long delays in the tender process, and dividing project work into ""small packages"" to benefit influential but non-professional contractors are among the key reasons behind the delays, the report pointed out.Delays in land acquisition, moving utility lines and frequent changes of project directors were also blamed for the poor show, the report said.In the last fiscal year, RHD completed 44 projects but only three were done within their original deadlines. Most of the other 41 missed their original deadlines by more than two years. Some got delayed by three to four years.WHY THE DELAY?The Shitalakkhya river is between Bandar upazila and Narayanganj city.The only direct road connection is through the Kanchpur Bridge (Shitalakkhya-1 Bridge), which currently requires nearly 30km of travel, according to RHD documents.Once the four-lane bridge with walkways is opened to the public, people will have to travel less than two kilometres to reach Narayanganj city from Bandar upazila.The Executive Committee of National Economic Council in November 2010 approved the project setting a cost of Tk 377.62 crore, of which 311.64 crore was supposed to be provided by Saudi Arabia as loan.But the project faced different problems including frequent changes of project directors and officials and long delays in getting approval from the Saudi side, sources at the RHD said.The current project director is the 10th of the project, they said.Project authorities had to go through the tender process twice to appoint consultants and contractors.After the second bidding, when the project authorities went for appointing the selected bidder, it was found that the Chinese company was banned by a multi-lateral lender, leading the authorities to go for the second bidder. The process also took time.The Covid-19 pandemic and the slow flow of money from Saudi Arabia are the other reasons behind the delay, they said.In the meantime, project cost rose to Tk 608.56 crore, largely due to the high cost of land acquisition.Prime Minister Sheikh Hasina laid the foundation stone of the project in February 2015 and the project authorities signed an agreement with the Chinese company Sinohydro Corporation Ltd in February 2017.Once the bridge is in service, vehicles from southern districts would not need to got to the capital's Jatrabari to go to Chattogram, RHD officials said.However, RHD must expand the existing road for establishing a better link, they added."
/business/economy/news/knitwear-continues-dominance-export-3138516,Knitwear continues dominance in export,"The knitwear segment has retained its position as the country's biggest export earner in the readymade garment industry and among all the sectors of Bangladesh. But the journey has not been smooth.In its early years, it had to navigate through a quota system and securing raw materials was not easy as imports were the only option. Now it is facing mounting challenges brought on by the coronavirus pandemic and the Russian war in Ukraine.The knitwear segment overtook the woven sub-sector for the first time in the financial year of 2007-08 and held the pole position until 2010-11.The woven outran the knitwear segment in 2011-12 and the dominance continued till 2019-20.In 2020-21, knitwear outran woven and recaptured the glory. And it continued in the last fiscal year as well as it brought home $23.21 billion, versus the woven's $19.40 billion.Local garment suppliers, primarily, attributed the change in fashion and style globally, to the continued success of the knitwear sector 


Local garment suppliers, primarily, attributed the change in fashion and style globally, to the continued success of the knitwear sector Even in July to September, the first quarter of the current financial year when the overall export earnings showed a falling trend, the knitwear segment grew 9.40 per cent year-on-year to $5.64 billion because of a strong demand amid the raging war and unprecedented inflation in the eurozone and the US.Local garment suppliers, primarily, attributed the change in fashion and style globally, to the continued success of the knitwear sector.Fast fashion and putting on casual dress have increased the use of knitwear items in the last one decade. Nowadays, even executives wear casual dresses at offices instead of formal ones. Knitwear like functional sportswear is used as dresses for formal events worldwide.Fashion connoisseurs prefer knitwear items since it is comfortable and easy to wash. Moreover, product diversification has taken place within the segment.When Covid-19 brought the entire world to a screeching halt and damaged the global supply chain severely and businesses hit rock bottom, the country's knitwear sector put on a good show, surprisingly, as Bangladesh kept supplying garment items to the world amid the raging flu.The segment also felt some damage.The slowdown in the knitwear shipment was first noticed in March 2020 when earnings stood at a paltry $1.05 billion. It fell further in April, to $180.2 million.But it rebounded in the following month as exporters fetched $608.38 million since people were forced to spend more time indoors to avoid catching the deadly virus. The receipts sprinted to $1.16 billion in June.""It was surprising that the demand for knitwear items started climbing even during Covid-19 when the global supply chain came to a standstill. In fact, knitwear export has continued to surge,"" said Md Fazlul Hoque, managing director of Plummy Fashions, a Narayanganj-based knitwear exporter.""The use of knitwear items has risen as consumers spent more time at home. During their long stay indoors, western consumers mostly use T-shirts.""Historically, the knitwear sector was groomed in Bangladesh because of the quota system which started in the late 1970s and was in place until 2004.In the early days, knitwear manufacturers, particularly those based in Narayanganj, used to ship knitwear items as the European Union granted the facility of a quota system that was not rigorous and was less cumbersome. So, a strong market was created for local knitwear items.In fact, Bangladesh made the most of the quota system, sowing the seed for today's gigantic knitwear industry.The EU and other developing and developed countries later eased the Rules of Origin for knitwear items, allowing the least-developed countries such as Bangladesh to qualify for the generalised system of preferences in the trade bloc even if imported cotton and yarn are used to ship export-oriented goods.This prompted knitwear producers to invest a lot of money in the sector and broaden their manufacturing prowess.Subsequently, entrepreneurs also pumped money to produce yarn and other raw materials for the knitwear sector.Currently, nearly 90 per cent of raw materials are procured from the local market, cutting reliance on China, a major feat for the industry as it more than halved the lead time.Even five years ago, the US was not a major market for knitwear manufacturers.""Today, the US has turned into a major export destination for us,"" said Hoque.Three years ago, the export of knitwear items from his factory to the US was almost zero whereas the world's biggest economy is his main buyer now.Mohammad Hatem, executive president of the Bangladesh Knitwear Manufacturers and Exporters Association, said demand for knitwear items has not fallen despite higher inflation in the eurozone and the US.Competitive prices are a major factor in Bangladesh's success in the knitwear sector.""The export of knitwear items has kept rising and the momentum will continue in the future as well,"" Hatem said.Faruque Hassan, president of the Bangladesh Garment Manufacturers and Exporters Association, expects the dominance of knitwear in exports to continue for the next few years as raw materials are easy to procure and the demand for casual wear has lifted the demand for knitwear products.Currently, more than 1,200 knitwear factories are in operation in Bangladesh, employing over 14.50 lakh workers."
/shout/news/meet-zareen-tasneem-sharif-the-first-bangladeshi-winner-the-global-undergrad-awards-3138691,"Meet Zareen Tasneem Sharif, the first Bangladeshi winner of the Global Undergrad Awards","Zareen Tasneem Sharif, student of Bangladesh University of Engineering and Technology (BUET), has become the 'Global Winner 2022' of the Global Undergraduate Awards in the category of Architecture and Design for her undergraduate thesis titled as ""Waste in the City: Agglomerating Local Economy of Matuail Landfill"".She is the first Bangladeshi to have achieved this accolade, which is often referred to as the 'Junior Nobel Prize'.Watch her interview with SHOUT to find out more about her journey."
