URLS,Headline,Article
/life-living/travel/news/mahram-or-blood-relative-no-longer-needed-accompany-female-pilgrims-hajj-3140121,Mahram or blood relative no longer needed to accompany female pilgrims for Hajj ,"Mahram (blood relative) is no longer required to accompany a woman pilgrim, who wishes to travel to Saudi Arabia to perform Hajj or Umrah from any part of the world.Saudi Minister of Hajj and Umrah Tawfiq Al-Rabiah came up with the announcement at a press conference at the Saudi Embassy in Cairo on Monday.The minister brought to an end the lingering controversy about whether a mahram is required to accompany a woman pilgrim or not, Saudi Gazette said in a report.Talking to this correspondent, M Shahadat Hossain Taslaim, president, Hajj Agencies Association of Bangladesh, said the new announcement of the Saudi authority will play a positive role for women wishing to perform hajj.The Saudi Hajj and Umrah minister said that the costs for the expansion of the Grand Mosque in Makkah have exceeded SR200 billion and that the largest-ever expansion in the history of the holy mosque is continuing.Al-Rabiah said that there is no quota or ceiling for the number of Umrah visas to be issued for Muslims from all over the world.""Any Muslim coming to the Kingdom with any type of visa can perform Umrah,"" he said.Al-Rabiah affirmed Saudi Arabia's keenness on reducing the costs of performing Hajj and Umrah, saying that the matter is related to a number of factors.The minister also referred to the efforts made by the Kingdom during the recent period regarding the introduction and use of modern technologies and digitization of the services provided by the ministry to those who wish to visit the Two Holy Mosques.""These included using robots to provide some services to the pilgrims, as well as developing the Nusk platform, which makes available many facilities for the pilgrims and visitors to the Grand Mosque. It is possible to book an Umrah permit through the platform within a short period of time, and after that, the visa can be obtained within 24 hours,"" he added. "
/news/bangladesh/accidents-fires/news/5-brick-kiln-workers-dead-rangpur-lightning-strike-3140131,5 brick kiln workers dead in Rangpur lightning strike ,"Five workers of a brick kiln were killed and one was injured in a lightning strike in Pirganj upazila of Rangpur this (October 11, 2022) afternoon.The deceased were identified as Md Nazmul Islam (18), Siyam Hossain (20) Md Sahadat Hossain (25), Rashedul Islam (24) and Abdul Zabbar (25) of different villages of the upazila, reports our Dinajpur correspondent quoting Abdul Awal, the officer-in-charge of Pirganj Police Station.Locals admitted injured Md Mehdul Islam to Pirganj upazila Health Complex, said the police official.Rabiul Islam the chairman of Kabilpur Union said the incident happened when the workers of ABEB Brick Kiln were working in the field at Chawsolagari village when all of a sudden lightning struck around 3.:00 pm leaving five dead and one injured.The deceased's bodies were handed over to their family members as there were no complaints, said the OC."
/business/news/bsec-awards-11-stock-market-intermediaries-3140126,BSEC awards 11 stock market intermediaries,"The Bangladesh Securities and Exchange Commission (BSEC) has awarded 11 stock market intermediaries for their ""outstanding performance"" in 2021.To encourage good works, the BSEC launched the Golden Jubilee of Bangladesh award for the first time this year.The award presentation ceremony was held at the Bangabandhu International Conference Center in Dhaka on Monday night, when Md Tazul Islam, minister for local government, rural development and co-operatives, handed over the awards.Prof Shibli Rubayat-Ul-Islam, chairman of the BSEC, and Sheikh Mohammad Salim Ullah, secretary to the Financial Institutions Division of the finance ministry, spoke at the event.Island Securities won the top award in the best stockbroker and dealer category for its contribution to services, good governance, and innovation.LankaBangla Securities placed second in the same category while the third position was secured by Green Delta Securities.ICB Capital Management and UCB Investments jointly claimed the top award in the merchant banking category while City Bank Capital and Sandhani Life Finance secured the second and third positions respectively.Shanta Asset Management was awarded first prize in the asset management category, where Alliance Capital Asset Management and IDLC Asset Management placed second and third respectively."
/star-multimedia/news-multimedia/news/music-creates-better-human-beings-3139786,‘Music creates better human beings’,"Artist Mehreen Mahmud has been a known face in Bangladesh for the past 3 decades.Mostly depicted as a singer, this artist shared her thoughts in today's The Candid Star."
/business/news/dcci-urges-iran-import-more-bangladeshi-goods-3140176,DCCI urges Iran to import more Bangladeshi goods,"Dhaka Chamber of Commerce and Industry (DCCI) President Rizwan Rahman today urged Iranian businesses to import more garments, jute goods, light engineering products and others from Bangladesh.He made the call at a bilateral meeting with Mansour Chavoshi, Iran's ambassador to Bangladesh, at DCCI Gulshan Centre, the chamber said in a press release.According to Rahman, the other products are leather goods, tea, pharmaceuticals, ceramics, processed agricultural products and electronics.He also urged for exploring possibilities of launching direct shipping services between the Chattogram or Mongla port and Iran's Chabahar Port.The bilateral trade volume is not satisfactory but there is a huge scope for enhancing it through different potential sectors, said Chavoshi, adding that both countries could work together in the agriculture sector."
/sports/cricket/news/kuldeeps-four-hand-india-series-south-africa-fall-99-3140191,Kuldeep's four hand India series as South Africa fall for 99,"Kuldeep Yadav led India's inspired spin bowling display by picking up four wickets to help the hosts skittle South Africa for 99 and set up a seven-wicket win in the deciding third and final one-day international in Delhi on Tuesday.Opener Shubman Gill fell one run short of a deserved half-century as India knocked off their target in 19.1 overs, completing a 2-1 series victory after going down in the opening ODI of the series in Lucknow.It was South Africa's lowest total in the 50-over format against India as the touring side were bundled out in just 27.1 overs after Shikhar Dhawan won the toss and opted to field.Left-arm wrist spinner Kuldeep finished with 4-18 while his fellow tweakers Washington Sundar and Shahbaz Ahmed picked up two wickets apiece to compound South Africa's misery.Fast bowler Mohammed Siraj picked up the remaining two wickets for the hosts as South Africa lost their last six wickets for 33 runs."
/business/news/trading-govt-bonds-takes-place-3140106,Trading of govt bonds takes place,"The trading of treasury bonds and bills took place on the stock exchanges of Bangladesh today, a day after their debut.There are about 270 treasury bonds worth more than Tk 2.5 lakh crore with their tenures ranging from two years to 20 years, data from the Bangladesh Bank showed.Of them, 222 treasury bonds were listed on the Dhaka Stock Exchange (DSE) as of August, with a combined value of Tk 59,359 crore. But they were not traded like shares and mutual fund units and they could be bought and sold only over the counter.But it changed for the better on Monday as the BSEC allowed treasury bills and bonds to be traded like stocks and mutual fund units, albeit on a trial basis.No items, however, could change hands on the exchanges because of a technical glitch on the day. Data migration could not be completed on time so trading was not possible although there were some buy orders, said the DSE.But several treasury bonds were traded on the DSE and the Chittagong Stock Exchange yesterday.Thanks to the commencement of the trading of government securities, Bangladesh has taken a major leap forward by making them easily available to investors through the exchanges and diversifying the product base.However, the lot of the bonds is 1,000 with a face value of Tk 100 means investors need to pay at least Tk 1 lakh or above to buy a single set of securities. As a result, small investors did not show much interest in buying them.While stocks are ownership in a company, bonds are a loan to a company or government. Because they are a loan, with a set interest payment, a maturity date, and a face value that the borrower will repay, they tend to be far less volatile than stocks."
/sports/cricket/news/pakistan-handed-afridi-boost-ahead-t20-world-cup-3140166,Pakistan handed Afridi boost ahead of T20 World Cup,"Pakistan have been handed a major boost ahead of the Twenty20 World Cup in Australia with pace spearhead Shaheen Afridi set to join the team for warm-up games against England and Afghanistan, the country's cricket board (PCB) said on Tuesday.Afridi, 22, has been sidelined since sustaining a ligament injury to his right knee during a test match in Sri Lanka in July, missing the Asia Cup and home series against England.""Shaheen is now available for selection for the 17 and 19 October warm-up matches against England and Afghanistan, respectively during which his match fitness will be assessed by the team management,"" the PCB said in a statement.Afridi, who has picked up 47 wickets in 40 T20s, is key to Pakistan's set-up, with his ability to bowl at high speeds and generate bounce likely to come in handy on Australian pitches.""I am super excited ... it has been a difficult period for me to be miles away from the game and the team I love the most,"" said Afridi, who was named in the 15-man squad in the hope that he would be fit in time for the tournament.""I have been bowling six to eight overs trouble-free for the past 10 days with full run-up and pace.""Reserve batsman Fakhar Zaman, who has been out with a knee injury, will also travel to Brisbane with Afridi.Pakistan, T20 World Cup winners in 2009, open their campaign against India at the Melbourne Cricket Ground on Oct. 23."
/business/economy/stock/news/most-shares-unchanged-dhaka-ctg-bourses-3140086,"Most shares unchanged on Dhaka, Ctg bourses","Most shares on the Dhaka and Chittagong exchanges did not find buyers today as investors were worried that the markets would fall further amid deepening economic uncertainty at home and abroad.The DSEX, the benchmark index of the Dhaka Stock Exchange (DSE), was almost unchanged, adding only 0.28 points, or 0.004 per cent, to close at 6,449.The DS30, the index that consists of blue-chip companies, was down 0.17 per cent to 2,310, while the DSES, the Shariah-complaint index, fell 0.5 per cent to 1,415.On the premier bourse, 73 stocks advanced, 80 declined, and 215 remained unchanged.The trading was concentrated in some companies. And a majority of the rest of the companies were illiquid as none showed interest in buying them, said a top official of a stock brokerage firm.""Investors apprehend that the markets are supposed to fall further owing to the worsening economic situation. The markets are not facing any major fall because of the floor price. So, investors are waiting for the withdrawal of the floor price.""In July, the Bangladesh Securities and Exchange Commission (BSEC) reintroduced the floor price to halt the free fall of the market amidst global economic uncertainties owing to the dragging war in Ukraine. Export earnings and remittance fell in September and the foreign exchange reserves also dropped, intensifying pressure on the economy of Bangladesh.""If the reserves keep falling, the economy will witness another shock and the local currency may weaken further against the US dollar.""Yesterday, the Bangladesh Bureau of Statistics published the inflation figures for August and September.It showed inflation rose 9.52 per cent in August before decelerating to 9.1 per cent in September.Turnover, another important indicator of the market, dropped 28 per cent to Tk 1,010 crore on the DSE.Bangladesh Industrial Finance Company topped the gainers' list, advancing 9.8 per cent. Bangladesh Wielding Electrodes, Sea Pearl Beach Resort & Spa, Apex Foods, and Bangladesh Monospool Paper Manufacturing rose more than 8 per cent.Peninsula Chittagong suffered the highest correction, sliding almost 8 per cent. Navana CNG, Aftab Automobiles, Bashundhara Paper Mills, and Bangladesh Shipping Corporation declined more than 5 per cent.""Shares on the DSE edged flat after a bumpy ride as risk-averse investors followed the wait-and-see approach due to a lack of clear direction,"" said International Leasing Securities Ltd, a brokerage house, in its daily market review.""The ongoing economic turmoil fueled by higher inflation and the countrywide frequent load-shedding has created a confidence crisis among investors.""Among the sectors, paper rose 2.4 per cent and jute advanced 1.8 per cent. IT fell 0.4 per cent.Investors' focus was mainly on the pharmaceuticals and paper sectors, which accounted for 21.3 and 13.1 per cent of the day's turnover, respectively. The Caspi, the all-share price index of the Chattogram Stock Exchange, was, however, down 38 points, or 0.2 per cent, to 19,011.Of the issues that traded on the bourse in the port city, 38 advanced, 77 declined, and 103 did not show any price movement."
/news/bangladesh/news/not-bothered-if-nid-jobs-given-home-ministry-cec-3140026,Not bothered if NID jobs given to home ministry: CEC ,"Chief Election Commissioner Kazi Habibul Awal today said that the issue of shifting all services relating NID cards from the Election Commission to the home ministry, was solely a government matter.The government is going to give the job of issuing national identity (NID) cards to the home ministry, taking away the responsibility from the EC.Yesterday, the cabinet approved in principle the draft of the National Identity Registration Act-2022 on conditions that some of its provisions would be reviewed and some sections of the existing law would be added to it unchanged.""If the NID jobs goes to anyone, then it goes. This is not our [EC's] matter. This is matter of government, parliament and state. We are not bothered about it,"" Habibul said.""Voter list will remain with us… the Election Commission will have a transparent voter list. We will conduct the election with the voter list. We will not worry about NID,"" he added."
/sports/golf/news/siddikur-wins-paragon-open-seven-strokes-3140141,Siddikur wins Paragon Open by seven strokes,"Bangladesh's premier golfer Siddikur Rahman won the 7th Paragon Professional Golf Tournament and grabbed a paycheque of Taka 1.3 lakh taka at the Kurmitola Golf Club (KGC) on Tuesday. Siddikur played five-under-par (208) to win by seven shots over Dulal Hossain and Zakir Uzzaman, both ending tied for the second place. A total of 78 professional golfers from all over Bangladesh participated in the three-round event along with amateur golfers from the national team and Bangladesh Golf Academy.Meanwhile, Mohammad Shamim won the amateur event with a score of eight-over-par (221).Major General Md Zahirul Islam, ndc, psc, vice president of Kurmitola Golf Club, was the chief guest and distributed prizes to the winners. Moshiur Rahman, managing director of Paragon Group, was the special guest at the occasion.
 "
/news/bangladesh/crime-justice/news/128-fishermen-jailed-barishal-defying-hilsa-ban-3140046,128 fishermen jailed in Barishal for defying hilsa ban,"One hundred and twenty-eight fishermen of Barishal division have been sentenced to jail for different terms by mobile courts in the last four days from October 7 to this (October 11, 2022) morning for catching hilsa defying a government ban.Mohammad Nasir Uddin, assistant director of Department of Fisheries in Barishal division, confirmed the development to our Barishal correspondent.The fishermen were jailed for catching hilsa illegally in different rivers of Barishal including Sandhya, Arial Khan and Kalabadar rivers, he said.A total of 599 operations have been conducted by 156 mobile courts in the division so far to protect hilsa till this morning from October 7.During the drives, a total of 1,157 kg of hilsa was seized while a fine of around Tk 1,60,000 was imposed, 144 cases filed and 128 fishermen sentenced for several jail terms, according to Barisal divisional fisheries office."
/environment/natural-resources/energy/news/new-electricity-tariffs-be-announced-thursday-3140066,Bulk electricity tariffs to be announced Thursday,"The new price of electricity at the wholesale level will be announced on Thursday, said Bangladesh Energy Regulatory Commission (BERC) Member (Power) Mohammad Bazlur Rahman today (October 11, 2022).""The commission has decided to announce the new price of electricity on Thursday after a discussion held today,"" he told The Daily Star.""Whether the price will increase or decrease can be known on Thursday. Based on the application of Bangladesh Power Development Board, a public hearing was held on May 18, to increase the wholesale price of electricity. There they requested to increase the price by about 66 percent,"" he said.""The technical evaluation committee formed by BERC has proposed to increase the price by 58 percent without subsidy. Later, the government informed about the subsidy of Tk 17,000 crore,"" he added.According to law, the price of electricity should be announced within 90 working days.Earlier on Sunday, BERC Chairman Abdul Jalil had said that the announcement of increasing the price of electricity could come any day.At a virtual press conference that day, the BERC chairman said, ""We will announce the price within the stipulated time. A judgment of 50-60 pages, every word has to be seen. It's taking some time for that. The verdict is in the final stage.""The wholesale price of electricity was increased for the Power Development Board (PDB). PDB supplies electricity at this price to the supplier companies at the consumer level. In its recommendation, the technical committee said it would not be possible to implement the wholesale price rate unless the price is increased at the consumer level. Concerned people said this price increase will have an impact on the customers as well."
/opinion/views/news/smartphone-addiction-children-how-are-parents-responsible-it-3139896,Smartphone addiction in children: How are parents responsible for it?,"Addiction to digital devices, particularly mobile phones, has been a grave concern in recent years. Everyone, from children to older people, cannot think of spending a moment without electronic gadgets – be it for playing games, watching movies, or scrolling through social media feeds. People nowadays are suffering from a condition called ""nomophobia,"" or the fear of being without one's cell phone.Recently, I returned home from work to find my whole family using their respective mobile phones while sitting on a bed together.After a while, I joined them. My sister spoke to me briefly, but we did not have any eye contact while talking. I believe this is the typical daily case for most of us. However, we rarely even think too much about it. Even those who care seem not to pay attention to these issues within their own lives. We often blame our children for being addicted to mobile phones, but what about us? What are we doing differently? It is up to adults to start spending less time looking at screens at home. When my nephew sees me reading books or writing something, though he cannot read or write, he still gets out a pen and paper for himself. He draws whatever he likes, but at least he does not use mobile devices. So, if we want our children not to use mobile phones excessively, we should stop doing it first. In most cases, parents' obsession with mobile phones affects children directly, causing secondhand obsession. Again, it may expose technology-based interruptions in parent-child interactions.It has been a common scenario that we first introduce mobile phones to our children, so they do not irritate us when we are otherwise engaged. We do so to distract them while they eat as well, to avoid any fussy behaviour. Hence, children become addicted to mobile phones. Essentially, we do not want to spend much time with our children, which results in addiction to mobile phones. However, while blaming our children for it, do we ever realise that we are responsible for it? The earlier we recognise our faults, the faster a solution will come about. According to a World Health Organization recommendation, a digital gadget, mobile phone, laptop, or phone should never be within the reach of a child younger than one-year-old. Children between ages two and five could use their phones for one hour daily. But, let alone following the guidelines of the WHO, it is more concerning how most of us don't even know about them. The research also found that most parents do not bother at all to halt the growing habit of their children of using smartphones. In many cases, they are happy to see their children's different abilities when using a smartphone. Most parents do not find anything wrong with this preoccupation with technology and social media and go on to ignore the harmful effects of too much screen time on their kids. So, before claiming that the situation is out of control and that children are bound to be addicted to mobile devices, we must consider what effective interventions we are taking to end this addiction. Md Sohrab Hossen is senior research assistant at Brac James P Grant School of Public Health, Brac University. Reach him at sohrab.hossen@bracu.ac.bd
"
/health/disease/coronavirus/events-who/deaths-infections/news/covid-claims-2-more-lives-24hrs-positivity-rate-886-3140011,"Covid claims 2 more lives in 24hrs, positivity rate 8.86%","Two people died from Covid-19 in 24 hours till 8:00 am today (October 11, 2022), said a press release issued by the Directorate General of Health Services (DGHS).The total number of deaths from Covid-19 is currently 29,386 in the country and the death rate stands at 1.45 percent.At least 460 new coronavirus cases were recorded during this period.The daily positivity rate is 8.86 percent while the total positivity rate stands at 13.61 percent.With the new infections, the total number of cases rose to 20,30,550, the release added.A total of 5,193 samples were tested across the country during this period.At least 564 Covid-19 patients have recovered within this time. The total number of recoveries now stands at 19,71,203 and the recovery rate at 97.08 percent, said the release.Of the deceased, one was male and one was female. Of them, one was between 51-60 years old and another was between 81-90 years old, added the release."
