URLS,Headline,Article
/news/bangladesh/diplomacy/news/brunei-sultan-due-dhaka-tomorrow-3142836,Brunei Sultan due in Dhaka tomorrow,"Brunei Sultan Haji Hassanal Bolkiah is scheduled to arrive in Dhaka on his first state visit to Bangladesh tomorrow (October 14, 2022) afternoon.President Abdul Hamid will receive the Sultan at the VVIP terminal of Hazrat Shahjalal International Airport amid 21-gun salute and guard of honour upon his arrival by a special flight around 2:30pm, a senior official told UNB today (October 14, 2022).The visit was originally scheduled for October 14-16, but later it was rescheduled for October 15-17.From the airport, the Brunei Sultan is scheduled to go straight to National Martyrs' Memorial in Savar.The Sultan will place a wreath paying homage to Liberation War martyrs, sign visitors' book and plant a sapling there.Sultan Hassanal Bolkiah will also visit the Bangabandhu Memorial Museum at Dhaka's Dhanmondi 32 to pay homage to Father of the Nation Bangabandhu Sheikh Mujibur Rahman on Sunday.Family members of Bangabandhu will receive him there, according to a draft programme schedule.Brunei Sultan will hold meetings with President Abdul Hamid and Prime Minister Sheikh Hasina apart from other engagements during the visit.Foreign Minister AK Abdul Momen will also meet him during his visit.Bangladesh and Brunei are likely to sign three bilateral cooperation documents, including an agreement for introducing direct flights between the two countries, Momen told reporters.Two other cooperation documents will be signed on recruitment of Bangladeshi workers and recognition of certificates for two countries' seafarers.""We believe that the visit will be a successful and productive one,"" Momen said.On energy cooperation with Brunei, Momen said Bangladesh is having discussion in this area and exploring all available options.Foreign Minister Momen is scheduled to see off Brunei Sultan at the airport after completion of the visit, likely on Sunday evening.   "
/sports/sports-special/t20-world-cup-2022/news/combative-afghanistan-must-defy-odds-3142821, Combative Afghanistan must defy odds ,"Afghanistan are looking to their wily spinners and aggressive batsmen to rise to a stiff challenge in the Super 12 stage of the Twenty20 World Cup in Australia.Mohammad Nabi's team are placed in a tough group alongside hosts and title-holders Australia, former champions England, New Zealand and two qualifiers. Only two of those six will make it into the semi-finals.If that was not enough, off the field Afghanistan's cricket board is facing a financial crisis because funds from the International Cricket Council are not reaching the country due to sanctions on the Taliban government.The Afghans were touted as dark-horses at the recent Asia Cup, but in the Super Four stage they lost to eventual champions Sri Lanka and also Pakistan and India.Skipper Nabi nevertheless took some positives.""As a unit, as a team, we showed in the Asia Cup that Afghanistan has quality batsmen, bowlers and fielders,"" Nabi said at the time.""We are known to defend totals, not chase totals. Our team looks properly balanced.""Afghanistan's biggest strength is their globe-trotting spin quartet of Nabi, Rashid Khan, Mujeeb Ur Rahman and Qais Ahmad.They have featured in various Twenty20 leagues around the world and have ample experience of Australian pitches while playing in the Big Bash League. They know how to stop runs and take wickets in Australia.Former New Zealand coach Mike Hesson fears Afghanistan's spinners could cause havoc against the 2021 beaten finalists.""I'm a little bit wary of New Zealand playing Afghanistan at Melbourne,"" said Hesson.""Because the Melbourne pitch does take turn and the Afghanistan spinners are as good as there are throughout the world. That's going to be a tough game for the Black Caps.""Besides the spin attack, Afghanistan now also have quality left-arm pacers in Fazalhaq Farooqi and Fareed Ahmad.True to their aggressive nature, Afghanistan's batting is full of hard hitters.The opening duo of Hazratullah Zazai and Rahmanullah Gurbaz can hit over the top at will. The middle order is packed with Najibullah Zadran, all-rounder Nabi, Ibrahim Zadran and newcomer Darwish Rasooli.Recently joined head coach Jonathan Trott, the former England batsman, has brought a degree of sanity to the cavalier batting style by directing one batter to hold one end while others hit around him.
 "
/news/world/uk/news/uk-pm-truss-fires-kwasi-kwarteng-says-bbc-3142741,"UK PM Truss fires Kwasi Kwarteng, says BBC","British Prime Minister Liz Truss has fired her finance minister Kwasi Kwarteng, the BBC reported on Friday, shortly before she is expected to scrap parts of his economic package in a bid to survive the market and political turmoil gripping the country.Downing Street confirmed that Truss, in power for only 37 days, would hold a press conference later on Friday after Kwarteng was forced to rush back to London from IMF meetings in Washington to address the chaos.The BBC said Kwarteng had been sacked. Downing Street declined to comment.If that is confirmed, Kwarteng would become Britain's shortest serving chancellor since 1970, and his successor would be the country's fourth finance minister in as many months.British government bonds rallied further on Friday, adding to their partial recovery since Truss's government started looking for ways to balance the books after her unfunded tax cuts crushed UK asset values and drew international censure.Kwarteng had announced a new fiscal policy on Sept. 23, delivering Truss's vision for vast tax cuts and deregulation to try to shock the economy out of years of stagnant growth.But the response from markets was so ferocious that the Bank of England had to intervene to prevent pension funds from being caught up in the chaos, as borrowing and mortgage costs surged.The duo have since been under mounting pressure to reverse course, as polls showed support for their Conservative Party had collapsed, prompting colleagues to openly discuss whether they should be replaced.Having triggered a market rout, Truss now runs the risk of bringing the government down if she cannot find a package of public spending cuts and tax rises that can appease investors and get through any parliamentary vote in the House of Commons.Her search for savings will be made harder by the fact the government has been cutting departmental budgets for years.At the same time the Conservative Party's discipline has all but broken down, fractured by infighting as it struggled first to agree a way to leave the European Union and then how to navigate the COVID-19 pandemic and grow the economy.""If you can't get your budget through parliament you can't govern,"" Chris Bryant, a senior lawmaker from the opposition Labour Party, said on Twitter. ""This isn't about u-turns, it's about proper governance.""Downing Street has so far declined to comment but Kwarteng had not been expected to appear at Truss's news conference later on Friday, fuelling speculation about his future.During his time in the United States Kwarteng had been told by the head of the International Monetary Fund of the importance of ""policy coherence"", underlining how far Britain's reputation for sound economic management and institutional stability had fallen.Shortly before 11 a.m. (10:00 GMT) Britain's television news channels switched to carry live footage of a British Airways plane landing at Heathrow, carrying Kwarteng.In Westminster, Truss was trying to find agreement with her cabinet ministers on a way to preserve her push for growth while also reassuring the markets and working out which of the measures could be supported by her lawmakers in parliament.Earlier a minister in the trade department, Greg Hands, had said people wanting details on the budget would have to wait until Oct. 31 when Kwarteng was due to set out his full plan alongside independent forecasts that will show the cost of the tax cuts to the public finances and whether they will boost economic growth.Critics of the government had said that wait was unacceptable.Rupert Harrison, a portfolio manager at Blackrock and once an adviser to former British finance minister George Osborne, said markets have now almost fully priced in a U-turn.""(That) means if the U-turn doesn't come markets will react badly,"" he said on Twitter.INTERNATIONAL CREDIBILITYA Conservative Party lawmaker, who asked not to be named, said Truss's economic policy had caused so much damage that investors may demand even deeper cuts to public spending as the price for their support.""Everything's possible at the moment,"" said the lawmaker, who backed Sunak in the leadership race. ""Problem is the markets have lost trust in the Conservative Party - and who can blame them?""Another lawmaker told Reuters earlier this week that Truss needed to appreciate that there was not a huge amount of enthusiasm for her at the moment.According to a source close to the prime minister, Truss is now in ""listening mode"" and inviting lawmakers to speak to her team about their concerns to gauge which parts of the programme they would support in parliament.Credit Suisse economist Sonali Punhani said markets needed to see a credible fiscal plan, with the government needing to find around 60 billion pounds through tax cut U-turns and further spending cuts.""It would be challenging to deliver the scale of these cuts, but for them to be credible, these need to be delivered sooner rather than in the latter part of the forecast,"" Punhani said.One policy that is expected to be reversed is their plan to hold corporation tax rates at 19%. That had formed a key part of their package after Sunak proposed increasing it to 25% when he was finance minister under Truss's predecessor Boris Johnson."
/sports/sports-special/t20-world-cup-2022/news/namibia-living-the-dream-after-2021-t20-wc-breakthrough-3142871, Namibia living the dream after 2021 T20 WC breakthrough,"Namibia were the surprise package on their T20 World Cup debut a year ago, reaching the Super 12 stage, and are looking to build on that momentum in Australia and cause a few upsets.In the UAE 12 months ago they beat Ireland, the Netherlands and Scotland.They start this year's campaign against Asia Cup champions Sri Lanka On Sunday before renewing hostilities with the Dutch and completing the preliminary round against the UAE""It's like living a dream for these players,"" said coach Pierre De Bruyn. ""None of them have played in Australia before.""Again led by captain Gerhard Erasmus, the experienced squad has a familiar look to it and Namibia will be hoping for more big performances from talisman David Wiese and paceman Ruben Trumpelmann, key performers 12 months ago.""Last year we walked into the unknown,"" said De Bruyn.""What we've gained is World Cup experience and confidence. But we also know there are no guarantees. We have to win two games.""Divan la Cock, dubbed ""an exciting talent"" by De Bruyn, is likely to open the batting in place of the retired Craig Williams but apart from that the Eagles will be relying on the core of the 2021 team.Veteran Wiese and JJ Smit are hard-hitting batsmen and Namibia have an unusual bowling attack, dominated by left-arm seamers.They are mentored by bowling coach Albie Morkel who has been able to call on help from his brother, the former South Africa Test fast bowler Morne Morkel.""Morne lives in Australia now and he's bowled many overs here. He brings calmness and some good ideas,"" said De Bruyn.Albie Morkel joined up with the Eagles when they defeated Zimbabwe 3-2 in a five-match T20 series in May. Namibia have only played three other T20 internationals this year.But a link-up with Pakistan T20 Super League champions Lahore Qalandars has seen four Namibian players train at the Qalandars academy while a Twenty20 tri-series, including South Africa's Lions, formed part of their World Cup preparations.""We would like to have played more internationals but we have played quite a lot of T20 cricket (in the tri-series) against teams like the Lions and Lahore Qalandars,"" said De Bruyn.Namibia's Super 12 highlight in the UAE a year ago came against Scotland, when Trumpelmann became the first bowler to take three wickets in the first over of an T20 international to set up a four-wicket win.They found life tougher in their other five matches but gained valuable experience.Reaching the Super 12 was enough to secure their berth in Australia this year.
 "
/shout/news/everything-you-need-know-watching-one-piece-film-red-3142826,Everything you need to know before watching One Piece Film: Red,"Over the past 25 years, One Piece has accumulated a large and illustrious catalogue of non-canon and spin-off movies. As it currently stands, there are a total of 15 feature films in the franchise, each having varying degrees of importance to the main story. And the latest addition to the franchise, One Piece Film: Red, hit Bangladeshi theatres on October 14.Released in Japan in August 2022, One Piece Film: Red follows the Straw Hat Pirates as they venture into the world's grandest concert. At the helm of the festivities will be Princess Uta, who is apparently the daughter of Red-haired Shanks, one of the most mysterious characters in the series.While the announcement of the film's release in Bangladesh garnered widespread popularity, most fans still have their own reservations about the upcoming film. Owing to the sheer volume of inconsequential and lacklustre One Piece movies in the past, a large number of people are worried about the events surrounding the movie and what they can expect out of it.Firstly, to address the elephant in the room, One Piece Film: Red isn't canon. To be more specific, the events that transpire in the movie are wholly independent of the continuity of the main story. However, the film will likely explore elements and shed light on information relevant to the current plot.According to One Piece author Eiichiro Oda, Film: Red will reveal canonical information about Shanks, despite his character getting little to no development in the actual series. The film is supposed to shed light on his past, which will directly connect to the manga's ongoing story. Furthermore, the film's trailers suggested a childhood friendship between the primary protagonist, Luffy and Uta, which might prove to be important to the main storyline moving forward.Another important matter that must be touched upon is the extent of prior knowledge that is required to properly enjoy the movie. Unfortunately, this is where things start to get trickier. Film: Red's cast of characters includes both protagonist and antagonist forces from some of the most recent arcs like the Whole Cake Island arc. Moreover, there are also certain abilities and revelations in the film that haven't even been adapted into the anime yet. As such, the film will definitely navigate through spoiler territory for those who aren't fully caught up to the source material yet.And unlike other films like Jujutsu Kaisen 0, which could be viewed without prior knowledge regarding their respective franchises, One Piece Film: Red does require some amount of knowledge regarding the vast world of fictional pirates. As a result, casual fans who haven't watched One Piece before may not be able to fully indulge in everything the film has to offer.Regardless, the film has earned over 15 billion yen locally, making it one of Japan's highest-grossing films ever. Fans and critics alike have praised the show for its lush animation, an abundance of soundtracks, and top-tier fight scenes, making it a must-watch for One Piece fans.Reference:Sportskeeda (July 18, 2022). Oda confirms One Piece Film: Red will uncover Shanks' secret that has a canon connection.Ayaan spends most of his time formatting spreadsheets. Send him well-formatted emails with bullet points at ayaan.shams@gmail.com
"
/business/economy/news/the-death-traditional-telecomsis-it-imminent-3142476,The death of traditional telecoms: Is it imminent?,"Don't panic! Telecoms are not going anywhere! But technology will certainly be hugely disrupted with the advent of high bandwidth and low-latency satellite internet.  Elon Musk has pioneered the disruption by launching Starlink, which puts traditional telecom companies under an imminent threat. Tower and fibre companies would, therefore, need to have their own survival strategy.Recently, one of the potential competitors of Starlink studied the Bangladesh market to figure out if it is feasible for them to provide low-cost high bandwidth and low-latency internet access from 2025. The same company has a plan to launch more than 12,000 low orbit satellites in the next few years. And they found it feasible to provide back-haul support to mobile network operators (MNOs).Let's understand the traditional telecom versus satellite infrastructure.The traditional infrastructure transmits and receives signals using land-based towers. Again, the towers are connected through fibre. Each tower covers its own boundary. The reason for problems like weak signals, call drops, low data speed etc, is the absence of towers in close proximity.On the other hand, satellite infrastructure is not dependent on terrestrial systems but utilises satellites orbiting the earth. This allows satellite signals to cover a much wider area.Imagine a future where an effective satellite will be deployed at a substantially lower cost than what it is today, and a 25GB 5G data plan being sold at $10 per month. The price may look to be a stretch but given the continued trend of rapid innovation and economic rationale, the capex (capital expenditure) cost per user per GB will be lower for satellite infrastructure as against the traditional telecom infrastructure.It must be borne in mind that a satellite can reach way more people than a tower, breaking various natural barriers.Is the traditional telecom infrastructure cheaper or less capex-hungry?If one considers the costs involved in building, updating and maintaining towers and fibres, active equipment investment, investment for rapid change in technology and high taxation, it makes it prohibitively expensive from both capex and opex (operating expense) perspective.However, there are debates over the number of satellites that can fit in LEO. Musk argues that tens of billions of satellites can coexist in LEO as against the current number of 4,500.Some 37 per cent of the world's population is not connected to internet. According to Iridum, a satellite communication company, only 15 per cent of the world's surface is covered by a traditional cellular network.In the case of Bangladesh, more than 60 per cent of the population is not connected to internet.For those living in rural or remote areas, advancement in satellite technology can complement existing terrestrial infrastructure in order to bring these individuals online and remove the digital divide.The government of Bangladesh and the private sector should explore the possibility of using LEO satellites to address the current accessibility issue of the rural and poor population as the best option available instead of relying on MNOs.The author is a telecom and management expert."
/entertainment/tv-film/news/you-can-watch-nuhash-humayuns-moshari-free-starting-tomorrow-3142816,"You can watch Nuhash Humayun’s ‘Moshari’ for free, starting tomorrow","After winning multiple awards at Atlanta Film Festival, Bucheon International Film Festival, Melbourne International Film Festival and most recently Woodstock Film Festival, among other accolades, Nuhash Humayun's horror short ""Moshari"" is now getting a worldwide release tomorrow on Vimeo.The film, which stars Sunerah Binte Kamal as the lead, will be free for everyone to view on the video sharing platform. ""I wanted to make the film openly accessible to everyone, as an example of independent filmmaking"", said Nuhash to The Daily Star.
The director further elaborated that since there was no corporation or platform backing the film since its conception, ""Moshari"" is an independent film from its roots.
""Many more surprises are coming regarding 'Moshari', but I cannot reveal them yet,"" said the director.






 The director further elaborated that since there was no corporation or platform backing the film since its conception, ""Moshari"" is an independent film from its roots.""Many more surprises are coming regarding 'Moshari', but I cannot reveal them yet,"" said the director."
/entertainment/tv-film/news/soumyo-dibyo-rising-stars-celebrate-their-birthday-3142846,Soumyo-Dibyo: Rising stars celebrate their birthday,"Dibbyojyoti and Soumyojyoti are twin brothers who have worked in the television industry since they were children. They are the sons of celebrity couple Brindaban Das and Shahnaz Khushi.Today marks their birthday. On the occasion, Shahnaz Khushi said as parents get older, their stories grow with their children. ""It is their time to rise and shine, as a mother I pray and wish for them from the bottom of my heart,"" said Shahnaz.Alongside their education, both twins have slowly started to make a name for themselves in the industry. Currently, they are busy with several projects in television, OTT and films.Brindaban Das also wished his sons on their special day, praying that they become good human beings and that they live a happy life. Soumyo received a lot of appreciation for his role in the Hoichoi web-series ""Kaiser"", directed by Tanim Noor, sharing the screens alongside Afran Nisho. He will be seen in Mushfiqur Rahman Gulzar's upcoming film on Bangabandhu Sheikh Mujibur Rahman, ""Tungiparar Dushshahoshi Khoka""—where he will be playing the role of Bangabandhu. ""I am happy that I got the opportunity to work on this project,"" said Soumyo about working on ""Tungiparar Dushshahoshi Khoka"".Dibbyo, on the other hand, will be seen in the second part of the much anticipated Hoichoi series ""Karagar"", the Syed Ahmed Shawki directorial project. He received much appreciation for his role in Shakal Ahmed's ""Pita Bonam Putro Gong"". Dibbyo has also worked in Shyam Benegal's ""Mujib: The making of a Nation"", where he plays the role of a young Sheikh Mujibur Rahman. ""I am overwhelmed to be a part of such a historic project,"" said Dibbyo about his role in ""Mujib: The making of a Nation"".Both Dibyo and Soumyo have worked on the TV series, ""Moghol Family"", together.  "
/sports/cricket/news/bcb-xi-players-play-ncl-second-round-india-tour-postponed-3142856,BCB XI players to play NCL second round as India tour postponed,"The BCB XI that was named for the tour of India to play Tamil Nadu with the likes of Mominul Haque, Shadman Islam, Anamul Haque Bijoy, Mohammad Mithun and Khaled Ahmed, did not manage to fly to India for the tour as the clearance have not arrived. While talks are ongoing with Tamil Nadu, the players that were selected have been asked to turn up for their respective National Cricket League (NCL) sides.Visa complications led to the tour being initially postponed as the BCB XI could not travel on the previously scheduled date of October 9. The side, captained by Mithun were slated to play two four-day and three one-day matches against a Tamil Nadu XI in Chennai.""If we can manage visa quickly after the clearance arrives then the team will go. We are still waiting on it. It has been communicated that the players should play the NCL second round before the tour,"" cricket operations chairman Jalal Yunus told the media today.The first round of the NCL ended yesterday with the second round beginning on October 17. Only the players selected for the one-day matches of the tour of India had played the first round of the NCL but now the players selected for the two four-day matches will also feature in the second round of matches."
/entertainment/tv-film/news/the-death-cartoon-network-3142696,The death of Cartoon Network? ,"Warner Bros' CEO, David Zaslav has been on a crusade to change what many of us loved about the company. From making Warner Bros Discovery less-diverse overall—by cutting a large number of employees—his latest plans to restructure the company seems likely to kill a channel most of us have grown up with, Cartoon Network. Even if Cartoon Network is not completely killed off, it is likely to become a shadow of what it originally used to be.These recent cuts, which come in the wake of Warner's merger with Discovery, eliminated a total of 43 open positions from its television division. In August, Warner Bros Discovery also cut around 70 positions at HBO Max, which also killed off the completed ""Batgirl"" movie and also resulted in dozens of other shows and movies being shelved.Now, people are concerned about the implications of the company's latest plans to merge Warner Bros Animation and Cartoon Network Studios.According to an internal memo from Warner Bros Television CEO, Channing Dungey, Hanna-Barbera Studios Europe, Warner Bros Animation, and Cartoon Network Studios would continue to exist, under a 'new streamlined structure'.However, Warner Bros Animation and Cartoon Network Studios will now have to share their development and production team. This decision probably  But the latter two animation labels will now share ""development and main production teams,"" which essentially means that Cartoon Network Studios will no longer have the creative control, as well as the choice to make decisions regarding operational matters.Zaslav's crusade to cut costs by cancelling the ""Batgirl"" movie—which has already completed filming—and shows like ""Raised by Wolves"", is seemingly continuing with the current situation surrounding Warner Bros Animation and Cartoon Network Studios.However, as these two studios will now be working under one shared budget and a singular team, it seems unlikely that they will be able to operate in the same capacity they had previously. If this was not obvious already, earlier this month, Cartoon Network's ""Craig of the Creek"" and ""Jessica's Big Little World"" had their episode orders cut back by 50 percent. While both shows have not been cancelled as of yet, the way their budgets have been cut—despite the fact that they are some of Cartoon Network's most successful franchises—feels like a tell-tale situation for things to come. It seems likely that Warner Bros Discovery will keep the brand of Cartoon Network alive, simply due to the level of fanfare surrounding it. However, it feels like going forward, the Cartoon Network we all loved and grew up with will just be a shell of its former shelf. "
