URLS,Headline,Article
/news/bangladesh/accidents-fires/news/inexperienced-boatmen-faulty-vessel-caused-panchagarh-tragedy-probe-body-3134811,"Inexperienced boatmen, faulty vessel caused Panchagarh tragedy: Probe body","The probe body formed to investigate the incident of boat capsize in Karatoa river of Panchagarh, came up with eight reasons behind the tragedy that killed 69 people.The investigation committee also proposed five points in order to avoid such incidents in future, our correspondent reports quoting Panchagarh Deputy Commissioner Md Jahurul Islam.The reasons which came up in the report by the probe body submitted on October 2 include:-- Lack of proper role of the leaseholders, including breaching of conditions-- Lack of experience of the boatmen-- Running faulty boat to cross the river-- Carrying excess number of passengersAfter the police and fire service submit their separate investigation reports, higher authority will take decision on their next course of action, the DC said.On September 25, boat carrying more than 100 people from Aulia Ghat on the Karatoa river was going to the Badeshwari temple. Most of the passengers were devotees who were going to Mahalaya ceremony at the temple.After the boat capsized, six people swam to the shore, 27 people were rescued alive, 69 bodies were recovered and three are still missing."
/news/asia/india/news/10-mountaineers-killed-uttarakhand-avalanche-3134911,10 mountaineers die in Uttarakhand avalanche  ,"Ten mountaineers died in an avalanche that swept a peak in the Himalayas in north Indian state of Uttarakhand's Uttarkashi district today, officials said.A team of 34 trainee mountaineers and seven instructors from the Nehru Institute of Mountaineering (NIM) was caught in the avalanche at Draupadi's Danda Peak-2 while returning, NIM Principal Colonel Amit Bisht said according to our New Delhi correspondent.Ten bodies were sighted, of which four have been recovered, he added.The avalanche occurred at 8:45 am (local time), Bisht said.Uttarkashi Disaster Management Officer Devendra Patwal said eight of those trapped were rescued by their team members.More than 20 mountaineering trainees are stuck following the avalanche. Uttarakhand chief minister Pushkar Singh Dhami earlier tweeted that he had received information that as many as 28 trainees of the Nehru Mountaineering Institute were trapped following the avalanche.Defence Minister Rajnath Singh tweeted that rescue operations are underway to help the trapped mountaineers.""I have instructed the Indian Air Force to mount the rescue and relief ops. Praying for everyone's safety and well-being,"" Singh said in a separate tweet."
/shout/news/taorem-sananu-wins-the-thesis-the-year-golden-award-arcasia-3134886,Taorem Sananu wins the Thesis of the Year Golden Award at ARCASIA ,"Taorem Sananu, an Architecture student at Bangladesh University of Engineering and Technology (BUET) won a gold medal at the Architects Regional Council Asia (ARCASIA) and represented Bangladesh in the annual global conference held in Mongolia. The ARCASIA consists of members from 22 Asian countries and is an extension of their institute's regional programmes and relations. They organise several architectural competitions and seminars, intending to unite architects in this region and provide them with a platform to maintain professional networks. It is a worldwide forum for ARCASIA member countries and architecture schools to display talent and ideas, to boost the quality of architectural education in Asia as a whole. It appreciates the idea of honouring thesis work from graduating students to create the ground for cross-border sharing of educational methods in the field of architecture.Students are encouraged to submit their final year thesis and the top three projects are forwarded to the Institute of Architects of Bangladesh (IAB). These are selected as the winners of the national round and are submitted to ARCASIA. Finally, three thesis projects are honoured with the Thesis of the Year (TOY) Award. ""Winning this prestigious award has been an amazing experience and nothing short of a dream come true. I enjoyed the ceremony and made friends with people from diverse cultural backgrounds,"" shared Taorem Sananu.Sananu, who hails from Homerzan Village in Moulvibazar, was the youngest member of team Bangladesh. She participated in the conference wearing the traditional clothes of the Manipuri community, thereby staying true to her roots.  Her thesis, entitled ""Blurring the Line"", focused on rejuvenating entrepreneurial potential to develop the socio-economic scenario of urban slums. This project was supervised by Dr Khandaker Shabbir Ahmed, Professor, and Md. Mizanur Rahman, Assistant Professor, of the Department of Architecture, BUET.The flexibility of slums combined with the static nature of urban structures tends to create a fine line that distinguishes the two areas. This conspicuous divide is just a reflection of the contrast between urban poor and city inhabitants, which is ultimately the result of more significant economic and social inequalities between these populations. The differences in economic level lead to a difference in social standing, which results in the tangible segregation of this demographic of people. Such economic, social, and physical barriers have hampered the expansion of the slums, leaving little room for socioeconomic progress and eventually forcing them to become a burden to the development of the city.Sananu's project addresses this problem by harnessing the spirit of slum entrepreneurs, from the Sattala slum. In her model, economic redevelopment is achieved by redistributing this existing market layout and integrating entrepreneur-friendly approaches within the existing scenario. She designed three types of modules, all at different thresholds, to blur all sorts of lines thereby, constructing an interdependent relationship between these two communities.Maisha Islam Monamee is a student of IBA, DU, and a freelance journalist who likes reading, scribbling, and blogging. Write to her at mislammonamee@gmail.com



 "
/health/healthcare/news/licence-will-be-cancelled-if-pharmacies-sell-antibiotics-without-prescription-minister-3134876,Licence will be cancelled if pharmacies sell antibiotics without prescription: Minister,"No pharmacies will be allowed to sell antibiotics without prescriptions of physicians and if they do so, their liscences will be revoked, said Health Minister Zahid Maleque today (October 4).""The government is going to enact a new law to prevent misuse of antibiotics. If any pharmacy is found involved in selling antibiotics without prescription, its liscences will be revoked,"" he said while talking to reporters at the Secretariat.Terming antibiotics a ""silent killer"", he said every year, 15 lakh people die around the world due to excessive consumption of antibiotics and Bangladesh is also facing its negative effects.Taking antibiotics without prescription of physician has negative impacts on public health, said the minister.He also stressed the need creating public awareness about the excessive use of antibiotics."
/business/economy/stock/news/dhaka-stocks-return-black-3134781,Dhaka stocks return to black,"The Dhaka Stock Exchange (DSE) returned to the black today after snapping a day's falling streak.The DSEX, the benchmark index of the premier bourse in Bangladesh, went up 31 points, or 0.48 per cent, to 6,550 at 12:20 pm. Turnover stood at Tk 745 crore.Of the securities, 90 advanced, 95 declined and 170 did not show any price movement."
/news/bangladesh/news/4-bangladeshi-peacekeepers-injured-ied-blast-central-african-republic-3134896,4 Bangladeshi peacekeepers injured in IED blast at Central African Republic ," Four Bangladeshi peacekeepers were injured after their vehicle in the Central African Republic struck on an improvised explosive device (IED) in the early hours of Tuesday.The vehicle of the Bangladeshi peacekeepers conducting an operation under the aegis of the United Nations peacekeeping mission came under the IED attack at 8:35pm local time on Monday (1:35am Bangladesh time Tuesday), the Inter Service Public Relations Directorate (ISPR) said in a release.The four injured peacekeepers have been identified as Major Ashraful Haque, and Sainiks -- Jashim Uddin, Jahangir Alam and Sharif Hossain, said ISPR. The injured have been transferred to Bouar town of Central African Republic for better treatment, said the release.The other Bangladeshi peacekeepers deployed in the Central African Republic are safe, it said."
/business/economy/stock/news/chattogram-stocks-gain-3134791,Chattogram stocks gain,"The Chittagong Stock Exchange (CSE) gained again today after yesterday's loss.The CASPI, the all-share price index of the bourse in the port city, dropped 82 points, or 0.43 per cent, to 19,282 at 12:40pm. Turnover stood at Tk 8 crore.On the CSE, 51 stocks advanced, 65 fell, and 77 were unchanged."
/news/world/news/3-scientists-share-nobel-prize-physics-3134851,3 scientists share Nobel Prize in Physics,"This year's Nobel Prize in physics has been awarded to Alain Aspect, John F Clauser and Anton Zeilinger for their work on quantum information science.Hans Ellegren, Secretary General, Royal Swedish Academy of Sciences, announced the winner Tuesday at the Karolinska Institute in Stockholm.A week of Nobel Prize announcements kicked off Monday with Swedish scientist Svante Paabo receiving the award in medicine Monday for unlocking secrets of Neanderthal DNA that provided key insights into our immune system.They continue with chemistry on Wednesday and literature on Thursday. The 2022 Nobel Peace Prize will be announced on Friday and the economics award on Oct 10."
/business/news/turkish-businesses-urged-invest-bangladesh-3134921,Turkish businesses urged to invest in Bangladesh,"Turkish businesses can consider the 100 economic zones and 28 high-tech parks of Bangladesh as their preferred investment destinations, Dhaka Chamber of Commerce and Industry President Rizwan Rahman said today.The bilateral trade between the two countries now stands at around $900 million, which is not satisfactory at all, he said.Trade diversification can enhance the amount of the bilateral trade to over $2 billion, Rahman said.He made the call in a meeting with Turkish Minister for Trade Mehmut Mus at the latter's ministry at Ankara in Turkiye on October 2.The progress in public-private and business-to-business partnerships between the two countries remain low, the DCCI president said.He also requested the Turkish minister to extend the current duty- and quota-free tariff line facility to Bangladesh, which is now 79.9 per cent for trade growth.Moreover, joint economic commission meetings should be held regularly to arrange effective joint exhibitions and seminars on bilateral economic issues and address trade issues, Rahman said.Furthermore, Bangladesh and Turkiye can work and advocate together to form an effective D-8 economic bloc, he said.The Turkish minister agreed that the bilateral trade is not up to the mark.He also termed Bangladesh as an attractive investment destination.Both the countries should work together to enhance this trade volume, Mus said.Some Turkish companies are already doing business in Bangladesh and they are doing very well, he said.""And this success will be an example for others to invest in Bangladesh.""Ambassador of Bangladesh in Ankara Mosud Mannan was also present at the meeting."
/rohingya-influx/news/29-malaysia-bound-rohingyas-detained-after-trawler-capsizes-bay-3134731,"Malaysia-bound trawler capsizes; bodies of 3 Rohingyas recovered, 46 rescued ","Bangladesh Coast Guard recovered bodies of  three Rohingya women  and rescued 46 others after a trawler capsized in Teknaf upazila of Cox's Bazar while crossing the sea to make an illegally entry to Malaysia.The trawler capsized in the deep sea off the coast of Hormunia para of Baharchara union of Teknaf upazila, Delwar Hossain, contingent commander of Coast Guard's Baharchara Outpost Station in Teknaf, told our local correspondent.Informed by local residents, Coast Guard rescued 46 people, who came near the shore by swimming, said Delwar Hossain.Among the 46 rescued, eight were Rohingya women, 34 Rohingya men and four other Bangladeshi nationals, he said.It is not clear yet how many Rohingyas were in the trawler, the Coast Guard official said.However, the people who were rescued said they saw many more people floating in the sea.During interrogation, they said the trawler was on its way to Malaysia.As they turned to the fishermen of the fishing trawler for help, they threw buoys and containers to them and using those they tried to float.When locals noticed them floating, they alerted the Coast Guard.Rescue efforts are still on but casualties are feared, the Coast Guard officials added."
