URLS,Headline,Article
/news/bangladesh/elections/news/gaibandha-5-polls-postponed-3140731,Gaibandha-5 by-polls out of control: CEC  ,"By-elections to Gaibandha-5 constituency has gone out of control, Chief Election Commissioner (CEC) Kazi Habibul Awal said today.The CEC made the remarks while sitting at the monitoring cell of Gaibandha-5 constituency at Nirbachan Bhaban in the capital's Agargaon.""We have seen people entering the secret room and casting votes unlawfully, with our own eyes,,"" He said.Those centres were locked as primary action, he said adding that the EC will consider later what actions to take further.""We have told the SP, DC, returning officer on the phone that we have seen these from here through CCTV cameras. That's why we stopped the voting immediately. If the commission thinks that the election is not being held properly, then it can stop it,"" he also said.""We can see that a lot has gone out of control. You have also seen what is happening in the secret room and that the elections are not being held in an orderly manner. But I can't immediately tell you why this is happening,"" the CEC added.Suggesting that human behaviour is at wrong here, as people other than the voters are entering and directing who to vote, he said that ""we can't say at the moment whether the law enforcement agencies are working properly or not. I don't see any defects in EVMs either.""""This is against an orderly election. They are robbers, they are miscreants. We can address those who do not obey the law, as robbers and miscreants. Because everyone has to respect the law. If everyone does not obey the law, the Election Commission will not be able to sit here and deliver a beautiful election,"" he added.Earlier, all candidates of Gaibandha-5 (Fulchhari-Saghata) by-elections, except the Awami League nominated candidate, boycotted the polls.The four candidates announced their decision in a press conference held at Bagervita Government Primary School premises in Saghata Upazila around 11:30 am.Meanwhile, Election Commission (EC) postponed voting at 40 polling stations in the by-polls over ""Irregularities"".Voting began at 88 centres in Saghata upazila and 57 in Fulchhari upazila at 8am today (October 12, 2022).Voting is being held through Electronic Voting machines (EVMs) for the first time at 952 booths in 145 centers.Chief Election Commissioner (CEC) Kazi Habibul Awal said, ""We are directly monitoring the election commission through CCTV.""Asked about the reasons, he said, ""We won't say this!  We have seen irregularities, that's why. There were serious irregularities. """"We are the Election Commission, the independent commission.…There have been some irregularities, no fair election was being held there. It will not reflect the public opinion. That's why we postponed voting at those centers.""We are monitoring the situation further,"" the chief election commissioner said.The seat fell vacant on July 23 of this year when Deputy Speaker Fazle Rabbi Miah, the then lawmaker of Gaibandha-5 constituency died while undergoing treatment at a hospital in the US.The five candidates are contesting the seat are- Awami League nominee Md Mahmud Hasan, Jatiya Party nominee HM Golam Shahid Ronju, Bikalpa Dhara Bangladesh's Jahangir Alam, independent candidate Nahiduzzaman Nishad and, another independent candidate Syed Mahbubur Rahman.The total number of voters in the constituency is 3,39,743."
/business/news/biden-vows-consequences-saudi-arabia-after-opec-decision-3140751,Biden vows consequences for Saudi Arabia after OPEC decision,"President Joe Biden pledged on Tuesday ""there will be consequences"" for US relations with Saudi Arabia after OPEC+ announced last week that it would cut oil production over US objections.His announcement came a day after powerful Democratic Senator Bob Menendez, chairman of the Senate Foreign Relations Committee, said the United States must immediately freeze all cooperation with Saudi Arabia, including arms sales.Biden, in an interview with CNN's Jake Tapper, would not discuss what options he was considering.White House press secretary Karine Jean-Pierre said a policy review would be conducted but gave no timeline for action or information on who would lead the re-evaluation. The United States will be watching the situation closely ""over the coming weeks and months,"" she said.OPEC+ announced plans for an oil production cut last week after weeks of lobbying against one by US officials. The United States accused Saudi Arabia of kowtowing to Russia, which objects to a Western cap on the price of Russian oil spurred by the Ukraine invasion.US officials had been quietly trying to persuade its biggest Arab partner to nix the idea of a production cut, but Saudi Arabia's de factor ruler, Crown Prince Mohammed bin Salman, was not swayed.Bin Salman and Biden had clashed during Biden's visit to Jeddah in July over the death in 2018 of Washington Post journalist Jamal Khashoggi, according to a source familiar with the situation.US intelligence says the crown prince approved an operation to capture or kill Khashoggi, a Saudi insider-turned-critic, who was murdered and dismembered by Saudi agents inside the kingdom's consulate in Istanbul.The prince, son of King Salman, 86, has denied ordering the killing but acknowledged it took place ""under my watch."" Biden said in July he told the prince he thought he was responsible.John Kirby, the White House national security spokesperson, said Biden would work with Congress ""to think through what that relationship ought to look like going forward.""""And I think he's going to be willing to start to have those conversations right away. I don't think this is anything that's going to have to wait or should wait, quite frankly, for much longer,"" Kirby added.State Department spokesperson Ned Price also said on Tuesday the Biden administration would not overlook Iran, a US adversary and a bitter regional rival of Saudi Arabia, in the review. read moreMuch of US arms sales to Saudi Arabia have been made with Iran's threat in the region in mind.""There are security challenges, some of which emanate from Iran. Certainly, we won't take our eye off the threat that Iran poses not only to the region, but in some ways beyond,"" Price said."
/news/bangladesh/politics/news/bnp-rally-ctg-many-barred-bcl-jubo-league-men-the-way-3140741,"BNP rally at Ctg: “BCL, Jubo League men” bar, vandalise vehicles","BNP leaders and activists today alleged that Chhatra league and Jubo League men barred BNP leaders and activists from joining the rally in Chattogram and also vandalised their vehicles.BNP has called for a divisional rally in Chattogram today (October 12, 2022) to protest the deaths of five leaders and activists in police action; rising prices of essential commodities and to demand its chairperson Khaleda Zia's release.Leaders and activists from various districts started gathering the venue of the rally since morning, but they alleged that the police and members of the ruling party obstructed them from joining the rally at many places and attacked their vehicles.BNP leaders and activists claimed that BCL and Jubo League men attacked and vandalised their vehicles on the Dhaka-Chattogram highway, leaving several leaders and activists injured. Feni's Daganbhuiyan Upazila BNP President Md Akbar told The Daily Star, ""Chhatra League and Jubo League men attacked and vandalised seven vehicles, including mine, in front of Mirsarai Nizampur College. Our leaders and activists were injured at the time.""However, Officer-in-Charge (OC) of Mirsarai Police Station, Mojibur Rahman said, ""UNO and police are on the road. The allegations of vandalism are not true.""Meanwhile, BNP leaders and activists alleged that the DB and thana police in plain clothes checked their vehicles. The party men were harassed in the name of checking the documents of the car. Most of the BNP leaders and activists could not be present at the rally venue on time. Many of the vehicles were also sent back midway, they alleged.According to Abdul Mannan, joint-convener of the Khagrachhari Municipal Juba Dal, they were stopped by Jubo League and Chhatra League activists and police at various locations in Matiranga, Manikchhari, and Bariarhat in Mirsarai. They asked about their identity, where and why they were going."
/world/europe/news/europe-blame-energy-crisis-says-putin-3141066,"Europe to blame for energy crisis, says Putin","Russia's president said Europe was to blame for its energy crisis with policies that starved the oil and gas industry of investment and said price caps would make it worse, as EU states tried to forge a deal on ways to contain soaring energy costs.Worries about the security of energy supplies were heightened on Wednesday when a leak in Poland on the Druzhba pipeline from Russia reduced the flow of oil to Germany.Poland said the leak was probably caused by an accident but it came as European Union nations are seeking to wean themselves off a reliance on Russian energy in response to the invasion of Ukraine in February.The Nord Stream gas link to Germany is now out of action after a leak last month that both Russia and the West have blamed on sabotage, without identifying who was behind it.President Vladimir Putin said leaks in the two Nord Stream pipelines running under the Baltic Sea were an ""act of international terrorism"" to deprive people of cheap energy.Putin said gas could still be supplied by one intact part of the Nord Stream 2 pipeline but it was up to the EU whether or not it wanted the gas.Germany froze the Nord Stream 2 project days before Russia sent troops into Ukraine and a German government spokesperson on Wednesday ruled out taking gas via that route.Putin also floated the idea of creating an alternative European gas hub via Turkey.""We could move the lost volumes along the Nord Streams along the bottom of the Baltic Sea to the Black Sea region and thus make the main routes for the supply of our fuel, our natural gas to Europe through Turkey,"" Putin told an energy forum in Russia.""That is, of course, if our partners are interested in this. And economic feasibility, of course,"" he said.Putin said Moscow was not to blame for Europe's sky-high energy prices and pointed at the EU's green energy drive, saying it led to underinvestment in the global oil and gas industry.The Group of Seven (G7) countries have been discussing a cap on Russian oil prices, a move Putin said would deepen problems.The impact of efforts to use less Russian energy, plus steep cuts in supplies from Russia, have been felt across the 27-nation EU, with gas prices almost 90% higher than a year ago and fears of rationing and power cuts over the coming winter.PRAGUE TALKSEU energy ministers were meeting in Prague on Wednesday to try to agree new measures to tackle the crisis.Most EU countries say they want a gas price cap, but disagree on its design. Some countries, including Germany, Europe's biggest gas market, remain opposed, arguing it risks choking off supplies.Germany and the Netherlands put forward their own proposals before Wednesday's meeting in the Czech capital - suggesting 10 ""no-regret"" EU measures, including a new benchmark price for liquefied natural gas, tougher targets to save gas, and negotiating lower prices with other suppliers, such as Norway.In neighbouring Poland, pipeline operator PERN said a leak was detected on Tuesday evening in a section of the Druzhba oil pipe around 70 kilometres (43 miles) from the central Polish city of Plock.The Druzhba pipeline, whose name means ""friendship"" in Russian, is one of the world's largest, supplying Russian oil to much of central Europe.""Here we can talk about accidental damage,"" Poland's top official in charge of energy infrastructure Mateusz Berger told Reuters by telephone.Germany's PCK Refinery in the eastern town of Schwedt, which supplies 90% of Berlin's fuel, said it was still receiving oil deliveries from the Druzhba pipeline but at reduced capacity.SUPPORT MEASURESThe energy crisis has had knock-on effects across the whole of Europe as businesses have passed on extra costs, squeezing household budgets.Governments are also trying to figure out how to fund emergency measures taken to protect customers and smooth out the distortions caused by the surge in prices.EU member Portugal plans to inject 3 billion euros ($2.9 billion) into its electricity and natural gas systems to curb prices paid by companies next year, the government said on Wednesday.In Britain, the new government set out plans for a temporary revenue limit on low-carbon electricity generators, which the industry said was a ""de-facto windfall tax"" on renewable energy producers.Rocketing gas prices across Europe and Britain have driven up the cost of electricity."
/opinion/views/news/when-currency-not-arms-the-weapon-choice-3140111,"When currency, not arms, is the weapon of choice","After a relative calm since World War II, we are facing a situation in Ukraine that can flare into a catastrophic nuclear conflict. But it is not only the hard power of hypersonic missiles and nuclear warheads that can be used to score victories. Today, we have much less lethal, yet no less stealthy or tactically inferior weapons – these are the monetary instruments for sinking economies through gradual asphyxiation and disabling the financial capacity of opponents.The use of money for good and bad has a long history, going back to Byzantine solidus – the dollar of the Middle Ages – which projected the might of the eastern Roman empire. The monetary power gradually shifted to silver of the Spanish and later to the British pound sterling as the world's most valued reserve currency.The delinking from the gold standard by President Richard Nixon more than five decades ago was the beginning of the new era of the US' financial dominance. The gold standard was replaced by the dollar as the fiat currency, and all oil deals were denominated in dollars.The emergence of the mighty dollar was backed by gold, and the hegemonic transition in the aftermath of World War II that came with the rise of American geopolitical and military leadership of the Western world. The generous USD 15 billion credit by the US to the war-devastated European countries for reconstruction under the Marshall Plan of 1948 helped in this process.Today, the dollar has unparalleled supremacy. Almost all imports and exports are denominated in dollars. In addition, billions of dollars are transacted globally in the form of small private transactions, such as for travels abroad and repatriation of savings by millions of workers overseas. International transactions between businesses, countries to settle contracts, repay loans – all require dollars. Countries have to keep enough dollar reserves to pay for their import needs for at least six months or face the danger of default, poor credit ranking, and bankruptcy.Globally, USD 12-13 trillion is kept as reserve, much of which is kept with the Federal Reserve System of the US. These reserves work to the advantage of the US, which can (and does) run large budget deficits and take national loans equal to many times its GDP without much concern for bankruptcy.The dominance of the dollar and the hegemonic power which supports it have emerged as a sore point in the rising strategic competition to determine the global financial architecture.Jose Miguel Alonso-Trabanco, an international relations professional, notes, ""In this game of determining suitable financial architecture, monetary assets, control over resources are weaponised as instruments of coercion, manipulation, disruption, subordination and conquest. The realm of money is now at the forefront of rivalry for domination."" The US can and often does weaponise the dollar to support and extend their dominance. Such sanctions can be tolerated to a certain extent, but beyond that, it can backfire through powerful, destructive measures.Unlike the hard power of missiles and war machines, financial power can be used for both construction and destruction, from building alliances, to gradually weakening the economic power of countries. It can be used for patronage or denial, to gradually snap the energy of the ""disfavoured."" Financial power, coupled with another lethal weapon, the ""food diplomacy,"" can cause havoc on countries at the receiving end.Large and small nations can be subjected to its squeeze in different ways. For example, Bangladesh, during its immediate post-liberation period, was subjected to sanctions for selling jute to Cuba, leading to the deaths of thousands of people by starvation through denial of food delivery.In the context of the current conflict between Russia and Ukraine, the sanctions imposed by the US and the West focused on key elements of financial transactions, choking the Russian economy out of the freedom of exchanging goods and services.What impact are these sanctions expected to have on the Russian economy? It is difficult to assess at this stage. Russia, with about USD 630 billion in foreign exchange and gold reserves, was in a comfortable situation in the pre-war period. The impacts of sanctions are reported to be negative; it is observed by some that in February-May 2022, industrial production went down by nearly 70 percent, imports reduced by 50 percent, and debt portfolio increased to USD 300-400 billion.The Russians countered to stay afloat by denominating exports and imports in terms of rubles, adopting a quasi-barter system among its allies, or with countries dependent on Russia for its oil and gas. But the ruble strengthened, and Russia had to take measures to weaken the ruble for fear of adverse impacts on exports.So far, Russia is doing not so badly. But how long it can sustain the persistent pressure from the US and its Western allies remains to be seen. It could be a close call for a showdown.The key to this lies in the hands of China, another mighty economy with vast financial and commercial reach as well as hard power. It holds huge financial reserves (more than USD 3 trillion and 1,948 tonnes of gold). Allied with China, Russia can deliver a heavy counterpunch.Coercive weaponisation of financial vectors does not involve bloodshed, but it can still inflict substantial damage in terms of hunger and poverty, not necessarily on the target countries, but as unintended ""collateral damage"" on innocent ""bystander"" countries. Already, the rise of inflation and potential food shortages are sending ominous signals. Low-income countries around the world can only wait and see, and build up their own defences to the best of their capabilities against the unwelcome outcome of an ugly bullfight. Dr Atiqur Rahman is an economist, former adjunct professor at John Cabot University in Italy, and former lead strategist at IFAD.
"
/environment/climate-crisis/climate-loss/news/amazon-hydropower-brazils-people-the-river-pay-the-price-3141046,Amazon hydropower: Brazil's 'people of the river' pay the price,"The waters of the Xingu River below the Belo Monte hydropower dam, in Brazil's Amazon, used to flood the river's forested islands during the rainy season, allowing fish to glide among the trees and gorge on fallen fruit.But since the controversial dam opened six years ago, the forests no longer flood consistently, and the fish have lost a key place to feed and spawn, local people say.""Today, these fruits all fall onto dry land, so the fish can't get the food,"" said Josiel Pereira, an indigenous Juruna man from the village of Miratu, in Para state.During the dry season, in turn, the dam sometimes releases too much water at once, drowning sandy beaches and destroying the nests where turtles have long laid their eggs, said Pereira, who is helping scientists understand the ecological impacts of the dam's construction.""It has been very difficult for us to survive after the Belo Monte dam development,"" he said in an interview. ""It has caused a lot of impact on our food, on our source of income.""Estimated to cost at least 40 billion Brazilian real ($7.6 billion), the Belo Monte hydroelectric complex, the world's fourth biggest hydropower dam, includes a main dam called Pimental and the Belo Monte reservoir.Harnessing the waters of the Xingu, the dam generated about 5% of all of Brazil's electricity last year, according to its operator Norte Energia.But the huge dam complex, vigorously opposed by many indigenous groups in the Amazon, is also changing age-old patterns of seasonally rising and falling water downstream, disrupting the balance of nature and the lives of people who depend on it, scientists and residents warn.""I feel sad because before I could earn my living, my family's living, by fishing,"" said Pedro Viana, 51, as he sat on the prow of a boat, trailing a fishing net in the abrupt turn in the Xingu known as the Volta Grande, or ""Big Bend"", a 130-km (80-mile) stretch of river downstream from the Belo Monte.""Nowadays, I have to survive by selling farina (manioc flour) and bananas,"" said Viana, a member of the local Juruna indigenous community.Researchers and indigenous advocacy groups say the Belo Monte complex's main Pimental dam blocks about 80% of the Xingu's water, sending it through an artificial channel that feeds the power station.Currently, the dam sends a maximum of 4,000 or 8,000 cubic meters of water downstream per second in the wet season - the amount alternates each year - and 700 cubic meters in the dry season, according to Norte Energia.But locals and researchers say that is a fraction of historical water release levels. That has prompted Brazil's environmental agency Ibama to ask for new studies into the impacts of the dam's water release levels.A May 2022 report by researchers from the United States and Brazil, partly funded by Norte Energia, found a nearly 30% reduction in fish species' ""richness, abundance, and functional diversity"" and an overall drop in fish sizes in the Volta Grande as a result of the Belo Monte complex's construction.Norte Energia has come up with proposals to adjust the amount of water it releases each season, to be considered by the federal prosecutor's office, which in the past has filed several lawsuits against the company for environmental damage caused by the construction of the dam.In a statement, Norte Energia said the amounts of water allocated below the Pimental dam were intended to ""ensure the ecological conditions of the Big Bend"" and create flows that ""simulate the natural pulse of the Xingu River.""In particular, the periods of lowest water release were not below naturally occurring levels in some years, it said.But Andre Oliveira Sawakuchi, an associate professor at the University of Sao Paulo's Institute of Geosciences and an expert who has studied the area for more than a decade, disagrees.The Volta Grande's colossal water discharge and granite rock base had created, over time, an ecosystem of forested islands in the river which have adapted to the seasonal ebb and flow of the river, Oliveira Sawakuchi said.""Here, we have a forest inside the river. This is very particular and unique,"" he said.But the dam's engineering has caused a ""total disruption of this ecosystem. It's not possible to keep both things working completely - energy production and the ecosystem,"" he added. The Juruna people have joined with scientists and the Brazilian nonprofit Socioenvironmental Institute, or ISA, to propose an alternate plan for water releases from the Pimental dam that would provide more water for themselves and nature.Their counter-proposal is expected to be considered by the federal prosecutor next month, alongside the company's.Around the Volta Grande there are already high-water marks exposed on boulders, wide sand dunes along the shores and new islands in the stream - all land that had been previously underwater.The Juruna - who call themselves the ""people of the river"" - say the changes are worrying for communities that have since time immemorial depended on the river for navigation, fish, and water for drinking, cooking and bathing.For the Juruna, a confluence of low waterfalls and rapids called Jericoa in the Volta Grande is a sacred place. Whitewater cascades create swirling eddies in the river, which they navigate with ease in wooden canoes or skiffs.Wearing a traditional headdress of blue and red macaw feathers ringed with white plumes, Giliarde Juruna, 40, chief of Mïratu village, rued the threats facing his people.He said former Juruna leaders had been tricked by Norte Energia into accepting environmental and financial pledges that the company failed to live up to.""They promised us we would have energy for free,"" he said. But at about 500 real a month per household, the electricity generated by the dam costs more than most in the community can afford, he complained.In a statement, the company said it had carried out ""more than 100 socio-environmental projects"" in the Volta Grande since 2011, complying with an agreement with Ibama.These include installing fish farms and cocoa plantations and bringing potable water access, sanitation and sewage systems to riverside communities, as well as providing healthcare access to families in the ""dam's area of influence"".Local people say those changes do little to benefit them.In Miratu, Josiel Pereira pointed to dead fish floating in one of the fish farms. He said the fish were an introduced species that were not well adapted to the area, unlike the once-abundant native species like pacu. Without enough fish in the Xingu, Silvia Da Cruiz, an indigenous mother of four in Miratu, said she has to buy meat, chicken and processed foods to feed her family, raising the cost of living and forcing families like hers into the cash economy.""It's not true that Belo Monte dam's energy is clean,"" said Mariel Nakane, an economist working with ISA. ""(Brazilians) are paying less for the hydroelectric power energy… but the costs are here on the people who live in the Volta Grande.""Originally published on: https://www.context.news/nature/brazils-people-of-the-river-pay-price-fo..."
/sports/cricket/news/malan-hits-82-england-beat-australia-eight-runs-3140981,Malan hits 82 as England beat Australia by eight runs,"Dawid Malan's 82 and disciplined bowling from England helped the visitors win the second Twenty20 international against Australia by eight runs Wednesday to seal the series and give them a confidence boost heading into the World Cup.Malan shared a crucial 92-run stand in Canberra with Moeen Ali (44) as England compiled 178-7 against a full-strength Australian attack.Despite Mitchell Marsh hitting 45 off 29 balls and Tim David 40 off 23, the hosts fell short.Sam Curran took 3-25 to ensure England won the three-match series 2-0 with a game left on Friday in a setback to the World Cup champions.""Really satisfying win after losing the toss as well and setting a target,"" said England skipper Jos Buttler.""I think we showed great character and Malan played fantastically well to anchor the innings.""Malan hit seven fours and four sixes in his 49-ball knock to rescue the visitors after they slumped to 54-4 in the ninth over.Ali was also impressive after Australian captain Aaron Finch won the toss and chose to bowl, making five changes to the side that also lost by eight runs in Perth.Pace spearheads Pat Cummins, Mitchell Starc and Josh Hazlewood, along with spinner Adam Zampa all returned for the hosts after being rested for the first T20.Buttler fell to Cummins on 17, with Zampa holding a difficult high catch.Alex Hales, who blasted 84 from 51 balls in Perth, lasted just seven balls for his four runs before holing out to David Warner off Marcus Stoinis.Star allrounder Ben Stokes' ordinary recent form continued, bowled by Zampa for seven, and when Harry Brook got an edge off Stoinis they were on the back foot at 54-4.But Malan was rock-solid, expertly finding the gaps to reach his 14th half-century.Zampa finally broke the partnership, tempting Ali into another big hit and he was caught on the ropes before a late flurry from Malan, who was out in the last over.""We were really poor in the field, sloppy, dropped a couple of chances, especially when we had them four down in the first 10 overs,"" said Finch.England rested pacemen Mark Wood and Chris Woakes but they still found a way to restrict Australia.Finch dropped down the order in recent matches, but returned to partner Warner for the first time since their Sri Lanka tour in the middle of the year.But he never settled and again fell cheaply, out for 13.Warner, who has been in form, followed three balls later for four to leave Australia struggling at 22-2 in the fifth over.Glenn Maxwell's recent poor form continued, out for eight, before Marsh and Marcus Stoinis put on a quick-fire 40-run partnership to keep them in contention.Stoinis went for 22, followed by Marsh, with Australia's fate resting with David and Matthew Wade. They needed 59 of the last five overs but were unable to deliver the fireworks required.
 "
/business/economy/stock/news/stocks-rise-after-days-flat-end-3140791,Stocks rise after a day’s flat end,"Stocks at the Dhaka Stock Exchange (DSE) rose in the morning session today amid buying pressure from many investors.The DSEX, the benchmark index of the DSE, which closed almost flat on Tuesday, gained 50 points, or 0.78 per cent, to 6,500 at the end of the day. Turnover, an indicator of liquidity flow in the market, was at Tk 994 crore.Of the securities, 137 advanced, 32 declined and 197 did not show any price movement.The Chittagong Stock Exchange (CSE) also rose today.The CASPI, the all-share price index of the bourse in the port city, advanced 110 points, or 0.57 per cent, to 19,121. Turnover at the port city bourse stood at Tk 12 crore.On the CSE, 99 stocks advanced, 28 fell, and 105 were unchanged."
/entertainment/tv-film/news/12-years-without-challenger-3140766,12 years without Challenger,"A S M Tofazzal Hossain, better known by his on-screen name Challenger, made his name in the showbiz industry by working in Humayun Ahmed's ""Hablong-er Bazar"" (2000). He also worked on Ahmed's film, ""Dui Duari"". Today marks the 12th death anniversary of the man known as Challenger.People still remember him today for his role as Dotara Chacha in the drama series ""Urey Jay Bok Pokkhi"". Many people still call him Dotara Chacha to this day.Challenger's dramas are still aired on various TV channels. Viewers can also watch his numerous other series on YouTube. Even now, with the new generation, he is very popular because of his acting.During his lifetime, he mainly worked under the direction of Humayun Ahmed. It was through Ahmed that he made his way into the world of acting.""Montri Mohodoyer Agomon Shuveccha Shagotom"" received an excellent response from the audience, where Challenger played the role of a minister. His performance in ""Vober Hat"", alongside Humayun Faridi and ATM Shamsuzzaman is universally beloved amongst the Bangladeshi audience.Challenger has worked in over 200 television dramas. ""Brikkho Manab"", ""Shawkat Shaheber Gari Kena"", ""Jamunar Jol Dekhtey Kalo"", ""Chandra Karigor"", ""Gani Shaheber Shesh Kichhudin"", ""Kala Koitor"", ""Lilaboti"", ""Juta Baba"", ""Salek Dofadar"", ""Warrant"", ""Urey Jai Bok Pokkhi"", ""Pishach Makbul"", ""Aziz Saheb Er Pap"" and ""Dholbatti"" feature some of his memorable performances.In addition to ""Dui Duari"", he also worked on Humayun Ahmed's ""Shyamol Chhaya"", ""Noy Nombor Bipod Shongket"" and ""Daruchini Dwip"".  Challenger also starred in the film ""Kal Sokale"" directed by Amjad Hossain and ""Lal Sobuj"" directed by Shahidul Islam Khokon.Popular actress Monira Mithu, the younger sister of Challenger, said, ""It is an unimaginable feeling to no longer have your elder brother. This void can never be filled. I know that I've lost him, but I will always remember my older brother. I hope he is doing well, wherever he is. That is all I want.""Actress Shahanaz Khushi noted that she had the opportunity work alongside Challenger, saying, ""As an actor, he was an absolute star and as a human being, he was outstanding. I can't believe it has been over a decade since he has been gone. I remember him very much, and I miss him.""Writer and director, Brindabon Das said, ""My relationship with Challenger was almost like that of family. I've always noticed how his acting ability had always been top-notch. It is sad that he left us so suddenly. His series and movies are still very popular till today. He is definitely one of the audience's favourites!""Salahuddin Lavlu said about the star, ""I have had the opportunity to work with many big artistes in the country. Challenger was one of these larger than life actors. His acting was wonderful, easily translating to the audience. His ability to blend into characters was unparalleled.""Actor Faruque Ahamed said, ""As a co-star, Challenger was amazing. His ability as an actor was breathtaking to see. People will forever remember the man that was Challenger.""On October 12, 2010, the legendary actor Challenger after losing his battle with cancer."
/shout/news/should-rickshaws-be-restricted-main-roads-3141096,Should rickshaws be restricted on main roads?,"In 2019, the city corporations made the decision to ban rickshaws from three major roads in Dhaka. The reason? To manage and reduce traffic congestion. Here we are, three years later, and the traffic has not yet improved. In fact, it has taken a drastic turn for the worse in recent times. It is easy to see where the government got the idea of banning rickshaws. The roads of this city are not wide enough to have space for separate lanes for different kinds of vehicles. As a result, the thoroughfares almost always witness traffic filled with a mixture of cars, buses, rickshaws, cycles, CNGs, etc.While motorised vehicles are more or less able to match in speed and performance, rickshaws, being man-driven, are slower. Vehicles of different capacities being on the same roads like this can be seen as a hindrance to traffic flow. It might even be accused of being a cause of the breakdown of traffic discipline, and the overall haphazard and dangerous driving habits that we see on the roads. However, what other option is there? The reason why rickshaws are so popular and occupy the roads to such a degree is that they are the best transport method for a large majority. The public transport system in our country is unreliable at best and for many, CNGs are only affordable if one has to make a long commute. Not only that, the deplorable conditions of the sidewalks make Dhaka an unwalkable city.In truth, banning rickshaws or even restricting them to alleyways is not a feasible option at all. Most of these alleys are uncomfortably narrow and barely allow a file of rickshaws to pass through without becoming blocked. They are battered as a result of poor planning and rough use, and there is hardly any proper repair done to them. It is cruel to ask rickshaw-pullers to drive only through these alleys.Furthermore, taking the convoluted routes through alleyways will most likely consume more of the rickshaw-pullers' time for each trip. However, since the destination is the same, their pay will continue to be the same as well. This will result in a disproportionate income for their labour. Many commuters will also probably face difficulties and opt for other methods of transport, once again impacting the livelihood of the rickshaw-pullers.During the Covid-19 pandemic, the income of these rickshaw-pullers plummeted drastically as a result of the decreased number of passengers and many had to rely on loans to make ends meet, particularly since no relief was offered to them. Moreover, the pandemic resulted in the loss of jobs in both rural and urban areas. Many of the people who lost these jobs are now taking up the job of pulling rickshaws in Dhaka. This in turn has led to further oversaturation in an already saturated market, thus, it is harder than ever for rickshaw-pullers to make a proper livelihood.From our privileged position, it is easy to opine on what should and should not be done. However, the people who are driving these rickshaws are in a different socioeconomic situation than us. Most of them cannot afford to entertain any ideas of such restrictions. Thus, unless a proper alternative mode of income can be found for these people and an alternative method of transport for commuters, restrictions simply cannot be imposed on rickshaws.Zaima is a struggling student, a failed guitarist and a poet in need of better poetic ideas. Send her your sympathies at zaima2004adrita@gmail.com.
 
 "
