URLS,Headline,Article
/health/disease/news/dengue-cases-cross-19000-mark-3136651,"Dengue cases cross 19,000-mark","With 637 new cases, the total number of dengue patients the crossed 19,000-mark today (October 6, 2022).According to the Dhaka Directorate General of Health Services (DGHS), a total of 19,283 dengue patients were hospitalised this year till 8:00 am today while the number of total deaths this year is 63.Among the death cases, 31 were from Dhaka, 20 from Cox's Bazar, six from Chattogram, five from Barishal and one was from Narsingdi.A total of 2,333 dengue patients are still undergoing treatment, of whom 562 are from outside of Dhaka."
/business/news/bangladesh-earned-136-crore-exporting-hilsa-india-year-3136426,Bangladesh earns $1.36 crore exporting hilsa to India this year,"Bangladesh government has earned US$ 1.36 crore from exporting 1,352 tonnes of hilsa fish to India this year so far, Fisheries and Livestock Minister SM Rezaul Karim said today (October 6, 2022).Hilsa production has doubled in last 12 years and the rate of production is now 90 percent, he said.The minister revealed this information while speaking at a press briefing on 'Mother hilsa conservation drive 2022', held at the Secretariat.Like every year, the government is going to impose a 22-day ban on hilsa fishing -- from tomorrow (October 7,) to October 28, he said.Hilsa catching, selling and transporting will remain prohibited in the 7,000 square km area during the period to ensure the safe spawning of the hugely popular fish during its peak breeding period, he added.""Those found violating the law will face legal action including imprisonment and fine. None will be spared,"" said the minister.Besides, the government will take strict action against those involved in creating any obstruction on the development of hilsa resources.During this ban period all activities including catching, selling and transportation of hilsa will be prohibited in 20 districts including Chandpur, Lakshmipur, Noakhali, Feni, Chattogram, Cox's Bazar, Barishal, Bhola, Patuakhali, Barguna, Pirojpur, Jhalakathi, Bagerhat, Dhaka, Shariatpur, Madaripur, Faridpur, Rajbari, Manikganj and Munshiganj, he said.The ice factories of the districts will be closed as well during the ban, he added.Meanwhile, fishermen of 18 districts including Gopalganj, Narayanganj, Narsingdi, Kishoreganj, Tangail, Rajshahi, Chapainawabganj, Pabna, Sirajganj, Natore, Bogura, Kurigram, Gaibandha, Brahmanbaria, Khulna, Kushtia, Narail and Jamalpur districts will be allowed to catch other fish except hilsa.Mobile courts will conduct drives day and night in all rivers of 38 districts, fisheries ghat, wholesale markets, chain shops and other markets to discourage people from catching and selling hilsa fish, he said.Alongside police, local administration, Navy personnel, Air Force, Coast Guard, Rab, river police and Fisheries Department will jointly conduct the drives.Meanwhile, dredging work in different rivers will be suspended during this period to ensure smooth spawning of hilsa, he said.Hilsa, the national fish of Bangladesh, is recognised as a certified patented product of Bangladesh.Nearly 6 lakh people of Bangladesh are involved in catching hilsa directly while 20-25 lakh people are involved in transporting, selling and other activities indirectly.Thanks to government initiatives, production of hilsa has increased to 5.65 lakh metric tonnes in 2020-21 fiscal year while it was 2.98 lakh metric tonnes in 2008-09 FY.Last year, nearly 51.76 percent of mother hilsa were able to lay eggs during the ban period, boosting production and hilsa export to India."
/environment/natural-resources/energy/news/such-technical-fault-not-unusual-old-sub-stations-still-functioning-3136496,"Nat’l power grid failure: Such technical fault not unusual, Nasrul Hamid says","Regarding Tuesday's national grid failure, the State Minister for Power, Energy and Mineral Resources Nasrul Hamid said, ""Such technical fault is not an unusual incident.""""Especially, in the case of sub-stations, which are very old and still functioning,"" he said at a press briefing today at the Secretariat.He said they are moving slowly towards automation.The state minister said they have received the initial report of the power outage.""The incident will be a warning for us for the upcoming days. We are trying to go to an automation process soon, we have already started it,"" he added.In response to a question, the state minister said, the power restoration started rapidly after the incident, within an hour, which is a positive sign."
/news/bangladesh/elections/news/jp-will-participate-polls-even-if-evms-are-used-raushan-ershad-3136541,JP will participate in polls even if EVMs are used: Raushan Ershad,"Jatiya Party chief patron and Opposition Leader Raushan Ershad has said her party will participate in the next parliamentary polls even electronic voting machines (EVMs) are used.In a prerecorded video message from a hospital in Bangkok, the opposition leader hoped that the next general elections will be fair and those who come to power, will work to take the country forward.The video message which was recorded on September 25, was released through a press conference at a city hotel today (October 6, 2022).Golam Moshi, political secretary of Raushan Ershad and a former ambassador, and several other JP leaders who were either not included in any post of the party or relived from their posts due to siding with Raushan, were present at the briefing.""Raushan Ershad is unwell currently and I think she is acting on someone else's instruction. Her statement on JP's participation in the election does not have any importance,"" GM Quader told The Daily Star today.Raushan Ershad does not represent the party and those who are with her also do not belong to the party, he added.""I, therefore, think her (Raushan) statement will not create any influence in the party and Jatiya Party remains united,"" he further said.Without mentioning JP chief GM Quader's name, Raushan in her six minutes video, alleged that the party has become weak and disorganised after the demise of JP founder HM Ershad.""The party is running properly. The organisation will have to be strong,"" she said, urging all JP leaders and activists to get united to bring good result in the next general elections.Raushan said the aim of the next council to be held on November 26, 2023 is to infuse new and young faces in the party to make the organisation strong.Golam Moshi in the briefing blasted JP top leaders who said Raushan is acting on instruction of certain people who do not belong to Jatiya Party.Out of ten leaders who were present at yesterday's briefing on the stage, eight were presidium members and two were vice president of JP.Almost all of them were given relived from the party in the last three years as they were siding with Raushan, party insiders said.Quader in the last three weeks expelled at least three senior leaders including opposition chief whip Mashiur Rahman Ranga from their posts.In this situation, tension between the two sides increased further, sources in JP told The Daily Star.Rift between Raushan, widow of JP founder HM Ershad and GM Quader, younger brother of Ershad started brewing following Raushan's announcement of holding the party's council.JP Chairman GM Quader recently on several occasions unequivocally said they are against using EVMs in the national polls slated for January, 2024 as according to him EVMs are nothing but a tool for forgery.On September 25, Quader said JP would not participate in any elections if EVMs are used."
/business/news/further-delaying-climate-policies-will-hurt-economic-growth-3136506,Further delaying climate policies will hurt economic growth,"The world must cut greenhouse gas emissions by at least a quarter before the end of this decade to achieve carbon neutrality by 2050. Progress needed toward such a major shift will inevitably impose short-term economic costs, though these are dwarfed by the innumerable long-term benefits of slowing climate change.In our latest World Economic Outlook, we estimate the near-term impact of different climate mitigation policies on output and inflation. If the right measures are implemented immediately and phased in over the next eight years, the costs will be small. However, if the transition to renewables is delayed, the costs will be much greater.To assess the short-term impact of transitioning to renewables, we developed a model that splits countries into four regions—China, the euro area, the United States, and a block representing the rest of the world. We assume that each region introduces budget-neutral policies that include greenhouse gas taxes, which are increased gradually to achieve a 25 percent reduction in emissions by 2030, combined with transfers to households, subsidies to low-emitting technologies, and labor tax cuts.The results show that such a policy package could slow global economic growth by 0.15 percentage point to 0.25 percentage point annually from now until 2030, depending on how quickly regions can wean off fossil fuels for electricity generation. The more difficult the transition to clean electricity, the greater the greenhouse gas tax increase or equivalent regulations needed to incentivise change—and the larger the macroeconomic costs in terms of lost output and higher inflation.For Europe, the United States, and China, the costs will likely be lower, ranging between 0.05 percentage point and 0.20 percentage point on average over eight years. Not surprisingly, the costs will be highest for fossil-fuel exporters and energy-intensive emerging market economies, which on balance drive the results for the rest of the world. That means countries must cooperate more on finance and technology needed to reduce costs—and share more of the required know-how—especially when it comes to low-income countries.In all cases, however, policymakers should consider potential long-term output losses from unchecked climate change, which could be orders of magnitude larger according to some estimates.In most regions, inflation increases moderately, from 0.1 percentage point to 0.4 percentage point. To curb the costs, climate policies must be gradual. But to be most effective, they also need to be credible. If climate policies are only partially credible, firms and households will not consider future tax increases when planning investment decisions.This will slow the transition (less investment in thermal insulation and heating, low-emitting technologies, etc.), requiring more stringent policies to reach the same decarbonisation goal. Inflation would be higher and gross domestic product growth lower by the end of the decade as a result. We estimate that only partially credible policies could almost double the cost of transitioning to renewables by 2030.INFLATION AND MONETARY POLICYA pressing concern among policymakers is whether climate policy could complicate the job of central banks, and potentially stoke wage-price spirals in the current high-inflation environment. Our analysis shows this is not the case.Gradual and credibly implemented climate mitigation policies give households and firms the motive and time to transition toward a low-emission economy. Monetary policy will need to adjust to ensure inflation expectations remain anchored, but for the kind of policies simulated, the costs are small and much easier for central banks to handle than typical supply shocks that cause a sudden surge in energy prices.Using the United States as an example, we show how climate policies impact inflation and growth under a range of scenarios. When policies are gradual and credible, the output-inflation trade-off is small. Central banks can choose to either stabilise a price index that includes greenhouse gas taxes or let the tax fully pass through prices. The former would only cost an additional 0.1 percentage point of growth annually.If the transition is more difficult—reflecting a slower transition to clean electricity generation—the trade-off increases but remains manageable.The costs would be much higher if monetary policy were to lose credibility, a concern in today's high-inflation environment. If inflation expectations become de-anchored, introducing climate policies could lead to second-round effects and a larger output-inflation trade-off, as illustrated by the less-credible monetary policy scenario.Our analytical chapter shows how to design climate policies to avoid such a situation, curbing the impact of the greenhouse gas tax on inflation with subsidies, feebates or labor tax cuts. Is it reasonable to wait—as some have proposed—until inflation is down before implementing climate mitigation policies?We ran a scenario delaying implementation until 2027 that still achieves the same reduction in cumulative emissions in the long term. The delayed package is phased in more rapidly and requires a higher greenhouse gas tax, since a steeper decline in emissions is necessary to offset the accumulation of emissions from 2023 to 2026.The results are striking. Even in the most favourable circumstances when monetary policy is credible and the transition to decarbonised electricity is rapid, the output-inflation trade-off would rise significantly; GDP would have to drop by 1.5 percent below baseline over four years to drive inflation back to target.Delay beyond 2027 would require an even more rushed transition in which inflation can be contained only at significant cost to real GDP. The longer we wait, the worse the trade-off.Better understanding the near-term macroeconomic implications of climate policies and their interaction with other policies is crucial to enhance their design. Transitioning to a cleaner economy entails short-term costs, but delaying will be far costlier.Benjamin Carton is a senior economist in the International Monetary Fund's research department. Jean-Marc Natal is deputy chief in the World Economic Studies Division in the IMF's research department."
/business/news/govt-cuts-palm-oil-price-raises-sugar-price-3136501,"Govt cuts palm oil price, raises sugar price","The government today reduced the palm oil (super) price by Tk 8 per litre and raised the sugar price by Tk 6 per kg.The new price will come into effect soon as refiners will publish a circular to this effect by tomorrow, Senior Commerce Secretary Tapan Kanti Ghosh told reporters after a meeting with edible oil importers and refiners at his office in Dhaka.As per the new rate, the price of one litre palm oil will be Tk 125, from Tk 133 now.Loose sugar price has been fixed at Tk 90 per kg from Tk 84 per kg and packaged sugar price will be retailed at Tk 95 per kg from Tk 89 currently."
/daily-star-books/news/annie-ernaux-wins-nobel-prize-literature-3136636,Annie Ernaux wins Nobel Prize in Literature ,"French writer Annie Earnaux has just been awarded the Nobel Prize in Literature 2022.  Ernaux has received the award for her ""the courage and clinical acuity with which she uncovers the roots, estrangements and collective restraints of personal memory.""  The author was born in 1940, growing up in Normandy with proletarian parents who ran a grocery store and cafe.  Issues of class, language and gender dominate her writing. In 1974 she published her debut autobiographical novel, Les Armoires vides (Cleaned Out). The 2008 historical memoir Les Années (The Years) is considered to be her magnum opus.  Ernaux will receive 10 million Swedish crowns (S$1.55 million) from The Swedish Academy. Last year's award was given to Tanzanian author Abdulrazak Gurnah.  "
/news/bangladesh/crime-justice/news/ru-prof-taher-ahmed-murder-appellate-division-stays-execution-death-row-convict-3136611,RU Prof Taher Ahmed murder: Appellate Division stays execution of death-row convict,"The Appellate Division has stayed the execution of death-row convict Mia Mohammad Mohiuddin, the then teacher of Rajshahi University, in RU Professor S Taher Ahmed murder case.Chamber Judge of the Appellate Division of the Supreme Court Justice Borhanuddin passed the stay order on October 4 following a petition filed by Mohiuddin, seeking review of the apex court verdict that upheld his death sentence in the case.The apex chamber judge also sent the review petition to its full bench for hearing on November 17, Additional Attorney General Sk Md Morshed told The Daily Star today (October 6, 2022).Senior lawyer SM Shahjahan appeared for Mohiuddin during hearing of the petition on October 4.On April 5 this year, the Appellate Division upheld a High Court verdict that confirmed the death sentence of two convicts, including Mohiuddin, and sentenced two others to life term imprisonment for killing Professor S Taher Ahmed in 2006.The HC, in its verdict, on April 21, 2013, confirmed the death sentence of Mohiuddin and caretaker at Taher's residence Jahangir Alam for their involvement in the gruesome murder of Prof Taher.The HC, however, commuted the death sentence of two other convicts to life term imprisonment. These two convicts are Jahangir Alam's brother Abdus Salam and brother-in-law Nazmul.Dr S Taher Ahmed, a 59-year-old geology and mining professor, was killed on February 1, 2006 and police recovered his body from a septic tank well behind his residence on the university campus on February 3 the same year."
/entertainment/tv-film/news/aryan-revealed-director-shakib-khans-upcoming-film-3136491,Aryan revealed as director for Shakib Khan’s upcoming film,"Coming back to the country after 9 months, Shakib Khan is dropping one bombshell after another. The actor has meanwhile given confirmation of many upcoming films, including one that will be directed by Mizanur Rahman Aryan.The director confirmed the news to The Daily Star himself. ""I am happy that a star like Shakib Khan thought of me. We already had a meeting about the film.""However, Aryan is currently busy with another project. ""I am busy with another project. After I finish that, I will divulge the details of this particular film. I don't want to give away too much now.Mizanur Rahman Aryan, who is a famous name on the small screens, truly became a household name with the Chorki web film, ""Networker Baire"".He is known for his prowess for making romantic, emotional and life-like projects. His collaboration with Shakib Khan will release under SK Films, Shakib Khan's own production house."
/news/bangladesh/news/if-any-councillor-doesnt-want-me-i-will-remove-myself-the-leadership-pm-3136606,Will leave leadership if any AL councillor doesn’t want me: PM,"Prime Minister Sheikh Hasina has said any Awami League party councillors do not want her in the party, then she will leave the leadership.""If any councillor doesn't want me, I will remove myself from the leadership,"" she said this afternoon while briefing media over her visit to United Kingdom and United States.The premier also said the AL council will be held before the national elections.  She also urged the people of the country to not be worried and vowed to overcome all the economic challenges.The premier noted that she wanted to maintain Bangladesh economy's growth momentum despite the challenges posed by Covid-19 pandemic, and the Russia-Ukraine war.On dwindling foreign currency reserves, the premier assured that there was nothing to worry about and there is no risk.The Rohingya refugee crisis issue was also on the Prime Minister's agenda during her US tour and the PM said she urged the United Nations to take measures to resolve the crisis.During her recent participation in the UN General Assembly, she talked about the concerned officials and called for a solution to the crisis, she added.Bangladesh is now hosting over one million Rohingya refugees from Myanmar.  "
