URLS,Headline,Article
/business/news/rmg-exporters-struggling-deliver-goods-time-load-shedding-bgmea-president-3133221,'RMG exporters struggling to deliver goods on time for load-shedding',"Garment suppliers in Bangladesh are facing difficulties in delivering goods to international clothing retailers and brands on time due to extreme load-shedding, BGMEA President Faruque Hassan said today.""The situation has turned so acute that factories are facing four to 10 hours of power outage now a day,"" he said.The president of the Bangladesh Garment Manufacturers and Exporters Association (BGMEA) was addressing a discussion on ""Launching Web Portal on setting up factories, licencing, certification and registration"" jointly organised by the Centre for Policy Dialogue (CPD) and the GIZ at the Westin Dhaka.The government says that load-shedding is being enforced to save diesel but now factories have to run on diesel due to the lower pressure of gas and power, he said.""Gas pressure is so low that factories can't run at full capacity. As a result, diesel consumption has not been reduced. Rather, it has increased.""""With all these challenges, the cost of doing business is increasing and the export from Bangladesh has been performing poorly since September."""
/business/economy/news/school-banking-gaining-traction-3132756,School banking gaining traction,"School banking is increasingly gaining popularity among students, exemplified by total deposits in such accounts surpassing Tk 2,300 crore in July despite ongoing economic hurdles such as rising inflation. Students deposited Tk 2,326 crore in the accounts as of July this year, up 7 per cent year-on-year, according to Bangladesh Bank.The number of accounts under school banking rose 13.6 per cent year-on-year to 31.89 lakh in July this year.A number of banks earlier took a set of measures to widen school banking operations as per instructions of Bangladesh Bank, which mainly gave a boost to financial inclusion among students, said a central bank official having substantial knowledge on the matter.The number of accounts and the outstanding balance under the school banking programme would have increased manifold had not the coronavirus pandemic and the ongoing economic crises hit the economy, he said.The financial condition of a large number of parents of students is now critical due to the upward trend of inflation, which has already eroded their income base.Deposits in banks usually decline in the time of inflation, but the matter is different for school banking.In addition, educational institutions remained closed for a majority of 2020 and 2021 in attempts at weaking the pandemic, putting an adverse impact on the school banking operations.""Despite all the odds, it is a positive sign that both the outstanding deposits and the number of accounts under the school banking programme rose in recent times,"" the official said.The central bank introduced school banking in 2010 as a part of its efforts to widen financial inclusion and make students financially literate.The scheme aims to instil the habit of savings into students and make them more efficient in money management.So far, 55 banks have rolled out school banking operations, allowing students aged 11 years to 17 years to open accounts.The accounts come with a number of advantages, such as waivers on fees and charges, free internet banking, low minimum balance requirement and debit card availability at low costs.Accounts can be opened with a minimum deposit of Tk 100.Saiful Amin, head of branches of The City Bank, said they were laying more emphasis on widening the school banking operations in rural areas rather than in urban ones.""The City Bank is aiming at expanding the banking operation in order to create deposit habits among students and strengthen their knowledge about financial literacy,"" he said.""We are trying to speed up our financial inclusion programme by carrying out different initiatives including to widen our school banking operations,"" he said.The bank has already instructed all branches to give some emphasis on school banking like it does for others, Amin said.""We hope that the school banking operation of The City Bank will spread more in the days ahead,"" he said."
/news/bangladesh/news/violence-during-durga-puja-only-once-13yrs-al-govt-quader-3133401,Violence during Durga Puja only once in 13yrs of AL govt: Quader ,"Awami League General Secretary Obaidul Quader today (October 2, 2022) said there was a lack of caution in last year's Durga Puja owing to the belief that it was performed peacefully for the previous eleven years of AL government.""I'd like to remind you that Durga Puja has only been the subject of violence once in previous 13 years (of present government). Unwanted instances occurred last year. Members of the Hindu community, as well as their temples and homes, were attacked. Their homes and businesses were also targeted,"" Quader said.Quader, also the Road Transport and Bridges Minister said, ""It is true that we were politically irresponsible in some places"" (during the Puja celebration last year). The worst incident happened at Chaumuhani, surpassing the brutality of 1971.""While visiting the Ramakrishna Mission puja mandap in the capital, the senior minister asked those concerned to stay vigilant in order to ensure peace and harmony during the ongoing Durga Puja.""After carrying out attacks on the Hindu community, a quarter with vested interests wants to shift blame on the government,"" he stated.""Perpetrators will not be spared if they carry out attacks on Hindu temples, houses and puja mandaps,"" he said.The AL general secretary said the national election is coming, and a vested quarter wants to convince the Indian government that the Awami League was responsible for the attacks on the Hindu community.""So, remain alert…,"" he added.""We want a peaceful election, let religious work be done peacefully...along with the ruling party, the opposition party also has a role to play in keeping Durga Puja peaceful till Dashami. You have a responsible role to play too,"" Quader urged BNP.He asked Hindu community members not to get panicked on the occasion as AL leaders and workers are alert to this end."
/sports/football/news/world-cup-stickers-are-quadrennial-craze-latin-america-3133366,World Cup stickers are a quadrennial craze in Latin America ,"Some spend crazy amounts, others line up at dawn or gather at informal swap meets -- anything to satisfy a passion that combines love of soccer, this year's World Cup in Qatar and the ever-popular pursuit of Panini soccer stickers.Sold in 150 countries, the stickers seem to arouse a particular frenzy in Latin America because of the possibility that this might be the last World Cup for Argentinian football icon Lionel Messi, who is 35, or that a Latin American side might finally break Europe's hold on the Cup.""Almost everything I earn, that anyone lends me, or that they owe me, I invest in the stickers,"" Hilda Losada, who is Argentinian, told AFP.The 68-year-old grandmother, who is working to complete her album of nearly 700 stickers -- and her grandson's as well -- has been waiting in line since 5:00 am for the opening of a store in Buenos Aires.The stickers have been in short supply for days in Argentina, with the government itself intervening to mediate between the Italian publisher and frustrated shopkeepers who want a bigger piece of the juicy trade.""This is one of the few places where you can find them now,"" Losada said, standing in a long line of collectors.Not everyone will leave happy, and some are vowing to turn to the black market, if need be, even if it costs twice the official price of about $1 for five stickers.Her family tells her she's crazy, but Losada pays them no mind as she happily pursues her fascination. She has been collecting the cards every four years since she was ""a little girl,"" she insists, even if galloping inflation in Argentina -- currently at 56 percent -- does not make that easy.""Argentina is nearly always in an economic crisis,"" shrugged the shop owner, Leila Edul. ""But now, with these stickers... money somehow appears out of nowhere.""That is true despite the soaring price of a packet since the 2018 World Cup in Russia. In Brazil, the cost has doubled, from 37 US cents to 74 cents.'We like to trade'""My father bought me three packets,"" said an exuberant Tiziano Orselli, 14, as the two inspected the offerings at a swap meet at Buenos Aires's Rivadavia Park.""When I saw 'Argentina 19' and realized it was Messi, I was too happy,"" he said. I showed it to everybody and then I stuck it, there, in the album,"" he said, his eyes still wide at the thought.Mauricio Valencia had set up a table on sawhorses and piled it high with stacks of stickers to trade or sell. He said he had done this previously in Colombia, because ""in Latin America we like to trade (Panini) stickers.""""But it's not the same here,"" he added. ""There is such fervor -- it's packed every weekend.""Raul Vallecillo, a Panini official in Chile, said Latin American sales have exceeded the expectations of the Italian manufacturer, which published its first album for the 1970 World Cup in Mexico.Chile's national team did not qualify for this year's World Cup, which opens in Qatar in November, yet Panini sold in a single month the stock it had expected to last four months, he said. The same trend holds in Venezuela, Colombia and Peru, all of which also failed to qualify, he said.Vallecillo said the infatuation with the cards is heightened by the likelihood that this will be the last appearance of aging superstars like Messi and Cristiano Ronaldo, as well as the hope the Argentine or Brazilian side will be able to break the European teams' 20-year stranglehold on the championship.Street vendorsIn Sao Paulo, collectors have been gathering outside the Football Museum.Forty-year-old Leandro Fonseca is on the hunt for some special-edition stickers, including some with Neymar's image, which have been selling on the internet for hundreds of dollars.""I'm off to a late start on the 'extras,' but I hope to fill 20 albums, he said. ""I fill several during every World Cup.""He said he had spent around $1,800 so far to complete seven albums.Across Latin America, the resale business is brisk.On a busy road in Montevideo, children come, carrying lists of sticker numbers, to try to buy those they're missing.The stickers of stars like Messi, Neymar and local favorite Luis Suarez sell for around 100 pesos ($2.40). Other lesser stars from the Uruguayan, Argentine or Brazilian sides go for 20 to 50 pesos, while still others go for just 10 pesos (though a star like France's Kylian Mbappe brings in 50 pesos).Guillermo Orcile has been helping his seven-year-old son Salvador complete his album entirely through trades.""It's important that he understand how trading works, which makes these albums important,"" he said.""Because if it's just about buying, then the spirit is lost."""
/health/disease/news/dengue-fever-2-dead-568-hospitalised-24hrs-3133386,"Dengue fever: 2 dead, 568 hospitalised in 24hrs","Two dengue patients died while 568 others were hospitalised across the country in the last 24 hours till 8:00 am today (October 2, 2022).With the new deaths, the total number of dengue deaths rose to 58, according to the Directorate General of Health Services (DGHS).Among the death cases, 27 are in Dhaka, 19 are from Cox's Bazar, six from Chattogram and five from Barishal, according to the data of the DGHS.With the new cases, the total number of dengue cases rose to 17,295 of which 3,555 from outside Dhaka.A total of 2,210 dengue patients are still undergoing treatment of which 550 from outside Dhaka.A total of 15,027 patients have been released from hospitals, 3,555 from outside Dhaka this year so far."
/news/bangladesh/accidents-fires/news/woman-dies-after-being-brtc-bus-gulistan-3133276,Woman dies after being hit by BRTC bus in Gulistan,"A woman died after a double-decker BRTC bus hit her in Gulistan this afternoon.The woman, aged around 50, was wearing a yellow shalwar kameez. But her identity could not be known yet.She sustained critical injuries after the bus hit her near Sergeant Ahad Police Box around 12:15pm. She was rushed to Dhaka Medical College Hospital where doctors declared her dead around 1:00pm, said Al Amin, a sub-inspector of Paltan Police Station.Police seized the bus and detained its driver after the accident."
/news/bangladesh/crime-justice/news/restaurant-worker-guise-expat-dopes-300-foreign-returnees-15-yrs-rab-3133241,Restaurant worker in guise of expat dopes 300 foreign returnees in 15 yrs: Rab,"Amir Hossain had been working at a fast-food restaurant near the Dhaka airport but he was often seen at the airport premises with a passport and a luggage in hands.Under the guise of being an expatriate who just returned from abroad, Amir used to keep close watch on other returnees and tried to befriend them.He would offer a joint ride to some of the expatriates on a microbus driven by his cohort or on a bus.Agreed, Amir and his cohorts sedated the expatriates and robbed their hard-earned money and other valuables on their way.Rapid Action Battalion said this after they arrested Amir and three of his accomplices from Dhaka yesterday.The three others are: Liton Mia alias Milton (48), Abu Bakar Siddique Parvez (35) Jakir Hossain (40).""Amir is a kingpin of airport-based dope gang. He along with his gang members have sedated and robbed around 300 people, mostly expatriate, in last 15 years,"" Khandaker Al Moin, Rab's Legal and Media wing director told a press conference today.Using the similar tricks, Amir on September 2 robbed the luggage, carrying valuables including eight bhoris of gold ornaments, of a Bangladeshi expatriate in Kuwait on their way to Bogura, Moin said.  Moin said this gang, having at least 10 members, are active in Hazrat Shahjalal International Airport for years. They mainly target those expats for whom only one relative come to the airport to take them home.The Rab director said Amir was arrested twice—January and April—for same offence but re-engaged in the crime, coming out of jail on bail. He was accused in at least 15 cases.  Milton is a microbus driver and started working as the close aid of Amir for the last three to four years. Parvez, a jewellery shop owner, used to buy the gold robbed from the expatriates, Rab officials said.During the drives, Rab recovered five bhoris of gold and sedative-mixed biscuits from their possession. "
/entertainment/tv-film/news/mims-colourful-puja-new-bride-3133341,Mim’s colourful puja as a new bride ,"The gorgeous Bidya Sinha Mim is celebrating her first Durga Puja after getting married, and the actress posted stunning pictures from the Puja Mandap on her Facebook account. Mim looked ethereal in a beautiful white jamdani sari and deep plunge red blouse. She tied up her hair in a simple bun and adorned her forehead with a deep stroke of freshly put vermillion (Shidur). The actress looked like the quintessential bong beauty as her hands were dipped in red alta and her hands were enhanced by the simple white Shakhas.""Happy Maha Saptami to all. This Puja is extra special to me as I get to seek blessings from Maa Durga. I really can't describe in words what it feels to wear jamdani sari, Shakha, Shidur, and Alta for the first time as a newly wedded wife,"" the Facebook post read.Bidya Sinha Mim married her long-time beau Soni Poddar at a grand wedding reception on January 4. The beautiful saree has been brought from Naiyoree-Jamdani while the blouse has been specially designed by Wahida's Nandonic Collections
 



  "
/environment/natural-resources/energy/news/berc-declare-new-electricity-prices-due-time-3133371,BERC to declare new electricity prices in “due time”,"Bangladesh Energy Regulatory Commission (BERC) Chairman Abdul Jalil today said that they will announce the new price of electricity in ""due time"".""It's in the final stage,"" he said replying to a question at an event while announcing the LPG price of October.Earlier, the BERC held a public hearing on May 18 in this regard. According to the law, they had to announce the new price within 90 working days after the hearing, which will be end on October 13.""We will announce the price within the stipulated time. We are going through a judgment of 50-60 pages, of which every word has to be checked. It's taking some time for that. The verdict is in the final stage,"" said Abdul Jalil.In the public hearing, the technical committee of BERC had recommended to increase the price of electricity by about 58 percent.The bulk price of electricity is set for the Bangladesh Power Development Board (BPDB). BPDB supplies electricity at this price to the supplier companies at the consumer level.In the recommendation of technical committee, said it would not be possible to implement the wholesale price rate unless the price is increased at the consumer level.The concerned said the wholesale price might have an impact on the customers as well."
/business/news/remittance-falls-seven-month-low-3133356,Remittance falls to seven-month low,"Remittances declined 11 per cent year-on-year to $1.54 billion in September, the lowest in seven months.The decline may intensify pressure on both the government and Bangladesh Bank as the country is struggling to manage its macroeconomic stability owing to the higher inflation and US dollar shortages, central bank officials said.The inflow in September also fell by 24.4 per cent from the previous month when expatriate Bangladeshis sent $2.04 billion.A Bangladesh Bank official says that the decrease in remittances has already put an adverse impact on the foreign exchange reserves, which stood at $36.44 billion on September 28, down 6.7 per cent from August 31.Remittances, however, increased 5 per cent year-on-year to $5.67 billion in the first quarter of the current fiscal year.If the declining trend of remittances continues in the days ahead, the ongoing volatility in the foreign exchange market will deepen, said the BB official wishing not to be named.The central bank should motivate banks to mobilise more remittances with a view to easing the ongoing stress on the foreign exchange market.The local currency faced a major depreciation in recent months due to the shortage of the US dollar amid falling reserves.The exchange rate stood at Tk 107.5 per dollar on September 29, down 25.7 per cent year-on-year, data from the BB showed."
